id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
OIC-075-12-A,Quel est l'ordre de grandeur du nombre de cas de cancer liés au tabac ?,25 % des cancers sont liés au tabac,80 % des décès par cancers broncho-pulmonaires sont liés au tabac,Le tabagisme passif augmente le risque relatif de cancer broncho-pulmonaire de 26 %,Tabac responsable de 25 % de l’ensemble des cancers,d,4
OIC-075-13-A,Quelle est la première cause de décès évitable en France ?,Les accidents de la route,L'addiction au tabac,La mortalité cardiovasculaire,Le cancer du poumon,b,4
OIC-075-14-A,Quel est le nombre annuel de décès en France attribués au tabagisme actif ?,50 000,75 000,100 000,150 000,b,4
OIC-075-15-A,Quel est le principal impact du tabagisme sur la mortalité cardiovasculaire ?,Le Monoxyde de Carbone (CO) est responsable des troubles cardiovasculaires,L’arrêt du tabac réduit mortalité liée maladies cardiovasculaires ,Le tabagisme est la première cause de mortalité cardiovasculaire évitable et le premier facteur de risque cardiovasculaire de la femme non ménopausée,L'intoxication passive est également reconnue responsable de cardiopathies ischémiques,option_c,4
OIC-075-16-A,Quelle est la proportion de fumeur qui a diminué en 2017 puis en 2018 par rapport aux années précédentes ?,12%,"25,4%",32%,11 millions,A,0
OIC-075-17-A,Quels sont les complications médicales non psychiatriques liées à l'intoxication passive ?,"Cardiopathies ischémiques, Cancer broncho-pulmonaire et Coronaropathie",Otite et Asthme de l’enfant,Bronchite,Tous les choix sont corrects,option_a,4
OIC-075-18-B,Quelle est l'observation faite sur les fumeurs les plus défavorisés en France entre 2000 et 2018 ?,L'augmentation de la prévalence du tabagisme quotidien,La diminution de la prévalence du tabagisme quotidien,Aucune variation significative,Une augmentation des fumeurs les plus défavorisés,b,4
OIC-075-19-A,Quelle est la méthode recommandée pour évaluer la consommation de tabac chez un patient ?,En posant directement à l'interrogatoire si le patient fume ou non.,En utilisant l'algorithme décisionnel après avoir posé une question simple.,En calculant les Paquets-Année (PA) pour évaluer la consommation de tabac.,"En ne faisant rien, car cela n'a pas d'importance.",c,3
OIC-075-20-A,Quels sont les critères pour déterminer si quelqu'un est dépendant au tabac selon les Critères CIM-10 ?,"Au moins 3 critères parmi le désir puissant ou compulsif de fumer, la difficulté à contrôler l'usage de tabac et le syndrome de sevrage.",Le seul critère est le désir puissant ou compulsif de fumer.,Tous les critères sont obligatoires pour déterminer une dépendance au tabac.,La tolérance et l'abandon d'autres sources de plaisir sont les seuls critères.,option_a,4
OIC-075-21-A,Quels sont les signes de sevrage en tabac qui apparaissent rapidement après arrêt ?,Humeur dépressive,Irritabilité et augmentation de l'appétit,Insomnie et anxiété,Frustration et colère,c,0
OIC-075-22-A,Quel est le pourcentage de décès par cancers broncho-pulmonaires liés au tabac ?,10%,20%,80%,90%,option_c,4
OIC-075-23-B,Quel est le pourcentage de fumeurs chez les patients atteints de schizophrénie ?,10%,56%,82%,90%,c,4
OIC-075-24-A,Quel est le rôle du professionnel de santé dans le conseil d'arrêt ?,Proposer un traitement médicamenteux,Conseiller à chaque fumeur d’arrêter de fumer,Effectuer une analyse psychologique,Prescrire des exercices physiques,b,3
OIC-075-25-A,"Quels sont les facteurs les plus prédictifs d'arrêt du tabagisme, selon le contenu éducatif ?",Un bon niveau socio-économique et une faible consommation de tabac.,Une forte motivation à l'arrêt et un âge de début de l'intoxication tardif.,L'absence d'un entourage fumeur et une faible consommation d'alcool.,Tous les facteurs mentionnés dans le contenu éducatif sont corrects.,d,4
OIC-075-26-A,Quels sont les traitements pharmacologiques pour la dépendance au tabac ?,Seulement le varénicline et le bupropion,"Les traitements de substitution nicotinique, le varénicline et le bupropion",Le patchs transdermiques et les gommes orales,La thérapie cognitivo-comportementale (TCC) et l'accompagnement téléphonique,b,4
OIC-075-27-A,Quel est l&#39;outil institutionnel mentionné pour accompagner les personnes en lutte contre l&#39;addiction au tabac ?,Ligne d&#39;assistance téléphonique Tabac Info Service (3989),Site web officiel du gouvernement sur la santé,Application mobile de suivi de la consommation de tabac,Centre de traitement de l&#39;addiction,option_a,4
OIC-075-28-B,Quels sont les moyens de prise en charge après un événement aigu lié à l'addiction au tabac ?,Seul le bupropion est utilisé,"Les psychothérapies, les substituts nicotiniques, la varénicline et le bupropion sont utilisés.",La seule prise en charge possible est l'entretien motivationnel,Seul le tabac info service est disponible,b,4
OIC-075-29-B,Quels sont les troubles psychiatriques qui nécessitent une évaluation avant un sevrage tabagique ?,Seulement la schizophrénie,"Trouble bipolaire, épisode dépressif caractérisé et troubles anxieux",Tous les troubles psychiatriques sont évalués de manière égale,Aucun trouble psychiatrique n'est nécessaire avant un sevrage tabagique,b,4
OIC-075-30-B,Quelle est la bonne approche pour gérer une rechute lors du sevrage tabagique ?,La punition et l'auto-jugement,"Valoriser les efforts réalisés, analyser les circonstances de la rechute et maintenir le suivi en vue d'une nouvelle tentative",Augmenter la consommation de tabac pour essayer de mieux gérer les crises de sevrage,Ignorer la rechute et continuer à suivre un plan de sevrage sans modification,b,4
OIC-075-31-B,Quel est le traitement médicamenteux qui peut être proposé en seconde intention après les traitements de substitution nicotinique ?,Varénicline,Bupropion,Les deux Varénicline et Bupropion,Aucun des deux,c,5
OIC-075-32-B,Quel est le rôle du professionnel de santé dans la consultation médicale concernant l'arrêt du tabagisme ?,Proposer uniquement les traitements médicaux pour arrêter de fumer,"Conseiller à chaque fumeur d’arrêter de fumer, évoquer les aides et accompagnements disponibles et proposer un support écrit d’information",Ne pas intervenir dans la décision du patient concernant le tabagisme,Se concentrer uniquement sur l'évaluation médicale sans aborder le sujet de l'arrêt du tabagisme,option_b,4
OIC-076-01-A,Quel est le pays où la consommation d'alcool est la plus importante ?,Belgique,France,Allemagne,Italie,option_b,0
OIC-076-02-A,Quel est le processus par lequel un comportement peut être considéré comme addictif ?,Lorsqu'un individu consomme une substance psychoactive,Lorsque l'individu ne peut pas contrôler son comportement et poursuit ce comportement malgré les conséquences négatives,Lorsque l'individu utilise un produit pour se sentir bien,Lorsqu'un individu a une dépendance physique à une substance,option_b,4
OIC-076-03-A,Quel est le lien entre la dépendance (CIM 11) et le trouble de l'usage d'alcool (DSM-5)?,La dépendance (CIM 11) correspond au « trouble de l’usage d'alcool » (DSM-5) modéré et sévère.,Le trouble de l’usage d'alcool (DSM-5) est une étape préalable à la dépendance (CIM 11).,La dépendance (CIM 11) est un terme synonyme du « trouble de l’usage d'alcool » (DSM-5).,"Le DSM-5 définit le « trouble de l’usage d'alcool » léger, modéré ou sévère à partir des mêmes critères que la CIM.",a,4
OIC-076-04-A,Quels sont les repères de consommation d'alcool définis par Santé Publique France en 2017 ?,Consommer plus de 10 verres standards par semaine,"Ne pas boire lentement, en mangeant et en alternant avec de l'eau lors des occasions de consommation d'alcool",Ne pas avoir de jours dans la semaine sans consommation d'alcool,Réduire la quantité totale d’alcool bue à chaque occasion,d,4
OIC-076-05-A,Quels sont les critères pour diagnostiquer une dépendance selon la CIM 11 ?,1 seule manifestation,au moins trois des manifestations suivantes,toutes les six manifestations,aucun critère spécifique,option_b,3
OIC-076-06-A,Quel est le seuil de consommation qui fait faire un bilan addictologique pour dépistage du mésusage d'alcool ?,Consommation inférieure à 2 verres standards par jour,Consommation supérieure ou égale à 4 verres standards en une occasion,Score AUDIT-C supérieur ou égal à 3 chez l'homme et à 2 chez la femme,Tout nouveau patient aux urgences,c,5
OIC-076-07-A,Quels sont les signes qui apparaissent systématiquement chez certains patients lorsque l'alcoolémie décroit ou est nulle ?,Seulement le delirium tremens,"Tremblements, sueurs profuses, anxiété et vomissements",Convulsions et crises d'épilepsie,"Irritabilité, agitation, tachycardie et hypertension artérielle",b,4
OIC-076-08-A,Quels sont les signes d'une intoxication alcoolique aiguë à faible dose ?,Perte de conscience et convulsions,"Haleine caractéristique, injection des conjonctives, jovialité ou tristesse, logorrhée, désinhibition, agressivité",Fevere et douleurs abdominales,Tachycardie et hypertension artérielle,b,4
OIC-076-09-A,Quels sont les troubles psychiatriques associés au mésusage d'alcool ?,Seuls les troubles anxieux,"Troubles dépressifs, schizophrénie et troubles bipolaires",Troubles anxieux et troubles dépressifs uniquement,Tous les troubles psychiatriques existent avant le mésusage d'alcool,b,4
OIC-076-10-A,Quels sont les principaux types de complications sociales liées au mésusage d'alcool ?,Violences intrafamiliales et problèmes financiers,"Problèmes professionnels, violences intrafamiliales et conduite en état d'ivresse","Isolement social, violence ou délit sous l'influence de l'alcool et négligence des obligations administratives","Séparations familiales, problèmes financiers et violences psychologiques",b,4
OIC-076-11-A,Quel est le marqueur biologique qui diminue dès la première semaine après l'arrêt de la consommation d'alcool et se normalise en 4 à 10 semaines ?,Alcoolémie,GGT (Gamma Glutamyl Transpeptidase),VGM (Volume Globulaire Moyen),CDT (transferrine désialysée),b,4
OIC-076-12-A,Quels sont les signes cliniques à rechercher en cas de mésusage d'alcool ?,Seuls des symptômes fonctionnels ORL,"Des signes cliniques de maladie du foie, neurologique y compris cognitifs, des symptômes fonctionnels ORL",Une dénutrition uniquement,Des facteurs de risque d'hépatites ou de maladies sexuellement transmissibles,b,4
OIC-076-13-A,Quel est l'objectif principal de la prévention primaire du mésusage d'alcool ?,Éviter le mésusage d'alcool à tout prix,Prendre en compte la personne plutôt que la substance et s'affranchir de toute attitude de jugement ou de stigmatisation,Promouvoir les comportements de santé par l'information et l'éducation des futurs usagers,Réduire les facteurs de risque en utilisant uniquement la thérapie cognitive-comportementale,b,0
OIC-076-14-B,Quel est l'objectif principal de la prévention secondaire dans le contexte de l'alcool ?,Identifier les personnes qui risquent de développer une dépendance à l'alcool,Repérer et aider les individus qui consomment de manière excessive mais sans dépendance,Prévenir la surconsommation d'alcool chez les jeunes,Éduquer le grand public sur les risques liés à l'alcool,b,4
OIC-076-15-A,Quels sont les objectifs généraux de la prise en charge addictologique ?,Seul arrêt complet des consommations,Arrêt complet ou retour à un usage à faible risque,Rétrogradation de l'âge du patient,Augmentation de la consommation d'alcool,b,4
OIC-076-16-A,Quel est l&#39;intérêt de l&#39;entretien motivationnel dans la prise en charge d&#39;une personne souffrant d&#39;addiction à l&#39;alcool ?,Il permet de diagnostiquer rapidement l&#39;addiction.,Il aide le patient à se motiver pour changer ses comportements addictifs.,Il est un outil de traitement direct de l&#39;addiction.,Il n&#39;a pas d&#39;intérêt dans la prise en charge de l&#39;addiction.,b,4
OIC-076-17-B,Quels sont les critères d'indication pour un sevrage hospitalier de l'alcool ?,Seul le médecin généraliste peut encadrer un sevrage ambulatoire.,"Les antécédents d'accident de sevrage, la dépendance sévère et les échecs répétés de tentatives de sevrage ambulatoires sont des critères d'indication pour un sevrage hospitalier.",Le sevrage hospitalier est indiqué uniquement si le patient demande une hospitalisation.,Les benzodiazépines ne peuvent pas être utilisées en cas de signes de sevrage.,b,4
