id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
OIC-039-12-B,"Selon la loi de bioéthique de 2021, quelles sont les conditions d'âge maximales pour réaliser une technique d'AMP (FIV/ICSI ou IIU) en France ?",43 ans pour la femme et 60 ans pour le conjoint/conjointe.,45 ans pour la femme et 60 ans pour le conjoint/conjointe.,43 ans pour la femme et 50 ans pour le conjoint/conjointe.,45 ans pour la femme et 50 ans pour le conjoint/conjointe.,b,4
OIC-039-13-B,"Selon le texte, quelle est la complication principale liée à la stimulation ovarienne dans le cadre de l'Assistance Médicale à la Procréation (AMP)?",Le risque allergique lié aux médicaments.,La torsion d'annexe.,Le syndrome d'hyperstimulation ovarienne.,Les risques liés à la ponction ovarienne.,c,4
OIC-045-01-A,"Selon le texte, quel est le principal objectif du conseil génétique ?",Diagnostiquer une maladie génétique chez le fœtus.,"Informer le patient sur les risques, conséquences et options concernant une maladie génétique.",Proposer une interruption médicale de grossesse en cas de diagnostic de trisomie 21.,Réaliser des examens génétiques invasifs pendant la grossesse pour confirmer un diagnostic.,b,4
OIC-045-02-B,"Lors de l'annonce d'un diagnostic de maladie génétique à des parents, quelle est l'approche recommandée ?",Lister exhaustivement toutes les complications possibles et inéluctables.,"Se concentrer uniquement sur la maladie et ses aspects médicaux, en minimisant l'impact émotionnel.","Mettre l'enfant au centre de l'attention, en valorisant ses compétences et en se fixant des objectifs à court terme.",Prédire avec certitude la trajectoire évolutive de la maladie pour rassurer les parents.,c,3
OIC-045-03-A,"Selon le texte, quel principe éthique est central dans le conseil génétique, notamment illustré par le dépistage de la trisomie 21 en France ?","La non-malveillance, en évitant de causer du tort aux patients.","La justice, en assurant un accès égal aux soins génétiques.","L'autonomie, en respectant le droit du patient à l'information et à la décision.","La bienveillance, en cherchant à améliorer le bien-être des familles concernées.",c,3
OIC-045-04-B,Quel est le délai d'obtention du résultat standard pour un caryotype fœtal réalisé à partir d'une amniocentèse (prélèvement de liquide amniotique) ?,2-3 jours,24-48 heures,2 à 3 semaines,2-3 semaines (résultat définitif à la culture),c,0
OIC-045-05-A,"Quel est le seuil de risque utilisé pour proposer un DPNI (Dépistage Prénatal Non Invasif) dans le cadre du dépistage de la trisomie 21 au premier trimestre, selon le texte ?",Inférieur à 1/1000,Supérieur ou égal à 1/50,Entre 1/51 et 1/1000,Supérieur à 1/500,c,3
OIC-045-06-B,Lequel des signes échographiques suivants est un marqueur de dépistage de la trisomie 21 au premier trimestre de grossesse ?,Cardiopathie,"Nuque supérieure à 3,5 mm",Fémurs courts,Sténose duodénale,b,4
OIC-045-07-B,"Quel est le risque de récurrence de la trisomie 21 dans une grossesse ultérieure si le premier enfant est atteint d'une trisomie 21 libre (non mosaïque, non translocationnelle) et que la mère a moins de 40 ans ?",Environ 10-15%,Environ 1%,100%,Environ 2-5%,b,3
OIC-045-08-B,Quel est le principal objectif de l'information donnée aux patients/parents avant la prescription d'un caryotype pour suspicion de trisomie 21 ?,Informer sur le délai de rendu du résultat.,"Obtenir le consentement éclairé en détaillant le but, la nature, les limites du test et les implications.","Expliquer les différents types de trisomie 21 (libre, mosaïque, translocation) pour préparer le patient.",S'assurer que le patient comprendra les mécanismes génétiques complexes impliqués dans la trisomie 21.,b,4
OIC-045-09-A,"Parmi les manifestations cliniques suivantes, laquelle est la plus fréquente chez les nourrissons atteints de trisomie 21 ?",Cardiopathie congénitale,Troubles du spectre autistique,Hypoacousie/Surdité,Leucémie aiguë,a,4
OIC-045-10-A,Quel est l'élément clé de la triade clinique permettant de poser le diagnostic postnatal de trisomie 21 ?,Retard psychomoteur,Hypotonie axiale,Difficultés d'apprentissage,Anomalies cardiaques,b,3
OIC-045-11-B,"Selon le texte, quelle est l'espérance de vie estimée pour les personnes porteuses de trisomie 21 ?",Environ 40 ans,Environ 60 ans,Environ 80 ans,"Variable, sans estimation précise",b,4
OIC-045-12-B,"Selon le texte, quelle situation représente un risque pour la mucoviscidose fœtale nécessitant une étude du gène CFTR chez le couple ?",Un seul parent est porteur hétérozygote connu d'une mutation CFTR.,Les deux parents sont porteurs hétérozygotes connus d'une mutation CFTR.,Un signe d'intestin hyperéchogène est observé lors de l'échographie fœtale.,Un des parents est atteint de mucoviscidose et l'autre est porteur connu.,c,0
OIC-045-13-A,Quel est le principal objectif du dépistage néonatal de la mucoviscidose ?,Identifier les porteurs sains du gène CFTR.,Diagnostiquer la mucoviscidose chez le nouveau-né pour permettre une prise en charge précoce.,Déterminer le risque de développer la mucoviscidose chez les parents.,Prévenir l'apparition de la mucoviscidose grâce à une intervention génique.,b,4
OIC-045-14-A,Quel test est considéré comme la méthode de confirmation diagnostique standard pour la mucoviscidose ?,Dépistage néonatal positif,Dosage du chlore dans la sueur,Analyse génétique du gène CFTR,Mesure de la fonction pulmonaire,b,4
OIC-045-15-A,"Selon le texte, quelle est une manifestation possible de la mucoviscidose chez le nouveau-né ?",Stéatorrhée et malnutrition,Retard à l'émission du méconium ou iléus méconial,Toux chronique et infections respiratoires répétées,Atteinte hépato-biliaire et insuffisance pancréatique exocrine,b,4
OIC-045-16-B,"Selon le texte, quels sont les grands principes de la prise en charge clinique de la mucoviscidose ?",Greffe de poumon et/ou foie pour toutes les formes.,"Lutte contre la perte de sel, prise en charge des troubles gastro-intestinaux et pulmonaires.",Assistance médicale à la procréation pour l'infertilité masculine uniquement.,Développement de nouvelles thérapies mutations spécifiques comme traitement principal.,b,3
OIC-045-17-A,Quel examen d'imagerie est recommandé pour le suivi annuel de la fonction digestive chez un patient atteint de mucoviscidose ?,Radiographie pulmonaire,Scanner thoracique,Échodoppler hépatique et digestif,IRM pulmonaire,c,3
OIC-045-18-A,"Quelle est la principale différence clinique entre les hommes et les femmes porteurs d'une mutation complète du syndrome du X Fragile, selon le texte fourni ?",Les hommes présentent des difficultés cognitives plus sévères que les femmes.,Les femmes présentent systématiquement des éléments dysmorphiques plus marqués que les hommes.,Les hommes ont une espérance de vie significativement plus courte que les femmes.,"Les femmes sont toujours porteuses d'une prémutation, tandis que les hommes ont une mutation complète.",a,4
OIC-045-19-B,Quelle est la principale caractéristique génétique du syndrome du X fragile liée au gène FMR1 ?,Une délétion complète du gène FMR1.,Une expansion anormale de répétitions CGG dans la région non traduite du gène FMR1.,Une mutation ponctuelle dans la région codante du gène FMR1.,Une translocation chromosomique impliquant le gène FMR1.,b,4
OIC-045-20-A,"Selon le texte, quelle est la position du syndrome de l'X fragile en termes de causes de déficience intellectuelle ?","Première cause génétique, deuxième cause globale.","Deuxième cause génétique, première cause familiale.","Première cause familiale, troisième cause génétique.","Deuxième cause familiale, première cause génétique.",b,4
OIC-045-21-B,"Selon le texte, quelle pathologie est associée aux porteurs de prémutation du gène FMR1, principalement chez les hommes âgés de plus de 60 ans ?",Insuffisance ovarienne prématurée (FXPOI),Syndrome tremblement-ataxie lié au gène FMR1 (FXTAS),Troubles neuropsychiatriques associés au X fragile (FXAND),Troubles du spectre autistique,b,4
OIC-047-01-A,"Selon les définitions fournies, quelle tranche d'âge correspond à un nourrisson ?",0-1 mois,1-23 mois,2 ans - < puberté,> puberté,b,3
OIC-047-02-B,"Selon les recommandations professionnelles, à quel âge un enfant doit-il obligatoirement être suivi par un médecin traitant spécialisé dans la santé infantile ?",Jusqu'à 16 ans.,Jusqu'à 6 ans.,Jusqu'à 13 ans.,Jusqu'à 18 ans.,b,3
OIC-047-03-A,"Lors d'un entretien systématique avec un enfant et ses parents, quel aspect du contexte de vie est essentiel à explorer selon le texte fourni ?",Les préférences alimentaires de l'enfant.,"Les expositions aux risques environnementaux, la vulnérabilité, la vie sociale et l'interaction avec les pairs.",Les notes scolaires récentes de l'enfant.,Les projets de vacances de la famille.,b,4
OIC-047-04-A,"Selon les recommandations, à quels âges le dépistage systématique des troubles visuels est-il effectué chez l'enfant ?","À la naissance, 6 mois, 1 an, 3 ans, 5 ans.","À la naissance, 2 mois, 4 mois, entre 9 et 24 mois, 2-3 ans, 5 ans.","À 1 an, 3 ans, 5 ans, 7 ans, 9 ans.","À 6 mois, 1 an, 2 ans, 4 ans, 6 ans.",b,4
OIC-047-05-B,"Selon le texte, quels sont les principaux facteurs de risque pour le développement de troubles visuels chez un enfant ?",Exposition in utero aux toxiques et antécédents familiaux de strabisme.,"Grossesse à terme, poids de naissance supérieur à 2500g et absence d'antécédents familiaux.","Vaccination complète, développement neuro-moteur normal et absence de malformations crâniofaciales.","Alimentation exclusive au sein, absence de troubles neuro-moteurs et absence de surdité.",a,4
OIC-047-06-B,"Selon le guide SFP/DGS, quel test est spécifiquement recommandé entre 9 et 15 mois pour la recherche d'amblyopie ?",Test de Lang pour évaluer la vision stéréoscopique.,Observation de la fixation monoculaire et binoculaire.,Recherche d'une réaction de défense lors de l'occlusion alternée.,Tests directionnels avec les E de Snellen.,c,0
OIC-047-07-A,"Selon le texte, dans quel cas un enfant doit-il être adressé à un ophtalmologiste en urgence ?",Antécédents familiaux de problèmes de vue.,Doute lors d'un test de dépistage de la vue.,Leucocorie (pupille blanche).,Strabisme d'apparition lente.,c,5
OIC-047-08-B,"Selon le texte, quel est le principal impact d'un trouble du développement du système visuel chez un nourrisson ou un enfant ?",Une amélioration de l'acuité visuelle grâce à une stimulation accrue.,Une vision plus faible due au manque d'utilisation de l'œil.,Une vision stéréoscopique précoce dès la naissance.,Une acuité visuelle maximale dès les premiers mois de vie.,b,3
OIC-047-09-A,Lequel des signes suivants est considéré comme pathologique chez un nourrisson de 5 mois ?,Strabisme intermittent,Absence de fixation visuelle à 1 mois,Plafonnement du regard,Réaction à la menace après 3 mois,c,4
OIC-047-10-A,"Selon le contenu, à quels âges clés le dépistage auditif est-il recommandé ?","À la naissance, 6 mois, 1 an et 3 ans","À la maternité, 9 mois, 24 mois, 36 mois et école maternelle","À 1 an, 2 ans, 3 ans et 5 ans","À la naissance, 12 mois, 24 mois et 48 mois",b,0
OIC-047-11-B,"Selon le guide pratique SFP/DGS, quels sont les principaux facteurs de risque de troubles auditifs chez l'enfant, en dehors des facteurs familiaux?",Exposition aux toxiques in utero et otites chroniques post-néonatales.,Prothèse auditive chez un parent avant 50 ans et traumatisme crânien.,Prématurité et trisomie 21.,Otites chroniques et trisomie 21.,c,4
OIC-047-12-B,Quel test objectif est couramment utilisé pour le dépistage auditif chez les nouveau-nés ?,Test à voix : réaction au prénom,Oto-émissions acoustiques provoquées (OEAP),Audiométrie tonale au casque,Tympanométrie,b,4
