,id,question,option_a,option_b,option_c,option_d,correct_option
613,OIC-086-01-A-,Quelle est la description correcte des calcifications observées sur la radiographie du genou?,Calcification dans le ligament tendu,Calcification dans le tissu conjonctif,Calcification méniscale et cartilagineuse,Calcification dans le muscle quadriceps,c
614,OIC-086-02-A,Quelle structure est souvent visible en radiographie de bassin avec des calcifications de la symphyse pubienne et des cartilages fémoraux?,Les cartilages du fémur,Les ligaments de la hanche,Les os du bassin,Les cartilages de la pubis,d
615,OIC-086-03-A-,Quel est un facteur de risque en dehors de l'hyperuricémie?,l'âge,le sexe masculin,la ménopause,le syndrome métabolique,d
616,OIC-086-04-A,Quel est le critère le plus contributif au diagnostic de la goutte microcristalline?,La présence de microcristaux d'UMS dans le liquide articulaire,L'uricémie supérieure à 360 μmol/l,La présence de tophus visibles et palpables,L'absence de signes généraux,a
617,OIC-086-06-A-,Quelle affirmation est correcte concernant l'uricémie lors d'une accès goutteux?,L'uricémie est toujours élevée dans les accès goutteux,L'uricémie est toujours normale lors d'une accès goutteux,L'uricémie peut être normale lors d'une accès goutteux,L'uricémie est toujours élevée dans les accès goutteux,c
618,OIC-086-07-A-,Quelle condition est associée au terrain de la goutte?,"Homme mûr, souvent en surpoids ou obèse, atteint de maladies cardiovasculaires, d'insuffisance rénale ou de diabète sucré",Sujet âgé,Femme plus jeune,Arthrite du genou ou du poignet,a
619,OIC-086-08-A,Quel principe est essentiel pour la prise en charge d'une crise de goutte aiguë?,Le patient doit être informé de l'importance de traiter la crise dès les premiers signes et savoir que le traitement de la crise ne suffit pas à traiter la goutte.,Le choix du traitement de la crise dépend uniquement des antécédents d'intolérance médicamenteuse.,Le traitement hypouricémiant doit être évité en cas d'insuffisance rénale ou de maladie cardiovasculaire sévère.,Les inhibiteurs de l'IL-1 sont uniquement utilisés en milieu hospitalier pour les crises aiguës.,a
620,OIC-086-08-A-,Quelle règle hygiénodiététique est une mesure clé pour le traitement de la goutte?,Amaigrissement progressif en cas d'obésité ou de surcharge pondérale,Diminution des boissons alcoolisées,Interdiction des spiritueux et de la bière,Arrêt des sodas sucrés,a
621,OIC-086-09-B,Quel est le résultat des accès goutteux sans traitement en cas de progression sévère?,Les accès disparaissent définitivement,Les accès récidivent et deviennent plus fréquents,Les accès s'atténuent progressivement,Les accès sont remplacés par des crises inflammatoires,b
622,OIC-086-09-B-,Quelles sont les deux principales affections associées aux dépôts de PPCa?,Hémochromatose et hyperparathyroïdie primaire,Hémochromatose et hyperparathyroïdie secondaire,Hémochromatose et hyperparathyroïdie aiguë,Hyperparathyroïdie primaire et hyperparathyroïdie secondaire,a
623,OIC-086-10-B,Quel est le principal point de traitement pour les accès aigus à cristaux de pyrophosphate de calcium?,Le même traitement que pour les accès goutteux,Le traitement est toujours adapté au patient plus âgé,Le traitement est similaire à celui des accès goutteux mais avec des posologies ajustées,Le traitement est toujours plus sévère que pour les accès goutteux,c
624,OIC-086-11-A,Quelle est la catégorie principale des donneurs d'organes selon le contenu éducatif?,Les donneurs en état de mort encéphalique,Les donneurs décédés après arrêt circulatoire (DDAC),Les donneurs vivants,Les donneurs en état de mort apparente SD-038,a
625,OIC-086-11-A-,Quels organes sont transplantés?,Rein,Foie,Cœur,Pancréas,a
626,OIC-086-12-A,Quelles sont les principales considérations pour une transplantation d’organes?,Le groupe sanguin ABO et le système HLA,Le groupe rhésus et le système HLA,Le groupe sanguin ABO et le groupe rhésus,Seule la compatibilité tissulaire est nécessaire,a
627,OIC-086-12-A-,Quelle est l'information correcte concernant l'épidémiologie des transplantations d'organes?,Il existe une pénurie d'organes. Les besoins excèdent largement les possibilités de transplantation.,Il existe une augmentation globale du nombre d’inscrits candidats à une transplantation d’organes.,Il existe une augmentation globale du nombre de transplantation d’organes réalisées.,"Les résultats de la transplantation d’organes sont exprimés en survie actuarielle, calculée pour la survie de l’organe transplanté et pour la survie du receveur (Tableau 1).",a
628,OIC-086-13-B,Quels sont les trois principes éthiques du don d'organe selon la loi de bioéthique?,"Consentement, gratuité, anonymat","Consentement, gratuité, confidentialité","Consentement, anonymat, éthique","Gratuité, anonymat, éthique",a
629,OIC-086-13-B-,Quelle est la définition de la mort encéphalique?,Destruction définitive de l'encéphale,Coma profond avec reflexes,Absence de respiration spontanée,Aireactif,a
630,OIC-094-01-A,Quels sont les critères cliniques de la mort encéphalique?,Absence totale de conscience et d’activité motrice spontanée,Abolition de tous les réflexes du tronc cérébral,Absence totale de ventilation spontanée vérifiée par une épreuve d’hypercapnie,Tous les réflexes du tronc cérébral et la conscience,a
631,OIC-094-01-A-,L'immunosuppression est destinée à :,prévenir le rejet aigu à la phase initiale (traitement d’induction),prévenir les rejets après la phase initiale (traitement d’entretien),traiter les rejets aigus (traitement curatif),prévenir le rejet aigu à la phase initiale (traitement d’induction),a
632,OIC-094-02-B,Quelles sont les particularités diagnostiques de la mort encéphalique?,Absence totale de conscience et d’activité motrice spontanée ; abolition de tous les réflexes du tronc cérébral ; absence totale de ventilation spontanée vérifiée par une épreuve d’hypercapnie,2 électro-encéphalogrammes nuls et aréactifs pendant 30 minutes réalisés à 4 heures d’intervalle ; angiographie cérébrale objectivant l’arrêt de la circulation encéphalique,Absence totale de conscience et d’activité motrice spontanée ; abolition de tous les réflexes du tronc cérébral ; absence totale de ventilation spontanée vérifiée par une épreuve d’hypercapnie,2 électro-encéphalogrammes nuls et aréactifs pendant 30 minutes réalisés à 4 heures d’intervalle ; angiographie cérébrale objectivant l’arrêt de la circulation encéphalique,a
633,OIC-094-02-B-,Quel est le principal principe éthique régissant le don d’organes en France?,Le consentement présumé,La gratuité du don,L’anonymat entre le donneur et le receveur,La transparence des établissements de transplantation,a
634,OIC-094-03-A,Quel est un avantage principal de la transplantation rénale avec donneur vivant?,La réduction de la pénurie d'organes,L'augmentation de la survie à long terme de l'organe transplanté,La possibilité de réaliser des transplantations préemptives,La simplification du processus de préparation du receveur,b
635,OIC-094-04-B,Quelle est la définition radiologique d'une fracture de côte?,Une rupture de continuité osseuse aux berges non corticalisées,Une fracture de côte déplacée avec mouvement paradoxal,Une fracture de côte associée à un pneumothorax,Une fracture de côte sans signe radiologique,a
636,OIC-094-04-B-,Quelle caractéristique est un signe clinique de pleurésie?,"Opacité homogène, déclive, non systématisée, limitée par une ligne concave en haut et en dedans",Effacement d’un cul de sac costo-diaphragmatique signe un épanchement de faible abondance,Signes de pleurésie sous-tension (Figure 4) : opacité complète de l’hémithorax,L’effacement d’un cul de sac costo-diaphragmatique signe un épanchement de grande abondance,b
637,OIC-094-05-B,Quand la radiographie thoracique de face debout est-elle la plus précise?,Quand le patient est couché,Quand le patient est debout,Quand le patient est assis,Quand le patient est allongé,b
638,OIC-094-05-B-,Quels sont les deux critères principaux pour diagnostiquer un syndrome alvéolaire?,Une opacité pulmonaire et un bronchogramme aérien,Une opacité pulmonaire et une perte de volume du lobe,Une opacité pulmonaire et un hile pulmonaire,Un bronchogramme aérien et une perte de volume du lobe,a
639,OIC-094-06-A,Quelle est une caractéristique radiographique spécifique des maladies interstitielles (PID)?,L'existence de lignes septales épaissies,La présence de réticulations intralobulaires,L'apparition de kystes sous-pleurales,L'observation de microdules centrolobulaires,b
640,OIC-094-06-A-,Quelle caractéristique décrit une anomalie médiastinale en radiographie de thorax?,A limite externe nette convexe vers le poumon,Se raccordant en pente douce avec le médiastin,A limite interne non visible car non discernable des éléments du médiastin,De tonalité hydrique comme le reste du médiastin,a
641,OIC-094-07-A-,Quand est-il indiqué de réaliser une radiographie thoracique en urgence?,"Dans les cas de dyspnée aiguë, douleur thoracique, hémoptysie, toux aiguë, inhalation de corps étranger, bruits respiratoires anormaux, stridor aigu","Dans les cas de suspicion de dissection aortique, embolie pulmonaire ou rupture œsophagienne, traumatisme thoracique ou polytraumatisme","Dans les cas d’infarctus du myocarde, infection des voies aériennes hautes, bronchiolite de l’enfant non équivoque et non compliquée","Dans les cas de suspicion de pneumonie, pneumothorax ou pneumométhode",a
642,OIC-094-10-B,"La présence d’une toux avec expectorations chroniques est en faveur d’une IRC obstructive (BPCO, dilatation des bronches). Quelle est la signification de cette toux?",Elle est associée à une dyspnée d’effort,Elle est caractéristique de l’IRC restrictive,Elle est en faveur d’une IRC obstructive,Elle est associée à une augmentation du diamètre antéro-postérieur,c
643,OIC-094-10-B-,Quelle est la définition de l'hypertension pulmonaire (HTP) de l'adulte?,Une pression artérielle pulmonaire moyenne >20 mmHg et résistances >3 UW mesurée par un cathétérisme cardiaque droit,Une pression artérielle systolique >35 mmHg sans résistance >3 UW,Une pression artérielle pulmonaire >20 mmHg sans résistance >3 UW,Une résistance >3 UW mesurée par un échocardiogramme,a
644,OIC-094-11-B-,Quelle est la limite de TVO/VEMS qui indique une IRCT obstructive?,"TVO/VEMS >0,7","TVO/VEMS <0,7","TVO/VEMS =0,7","TVO/VEMS >1,0",b
645,OIC-094-12-A,Quelle est l'interprétation du EFR (> 30%) en cas d'insuffisance respiratoire chronique?,Indique une insuffisance obstructive,Indique une insuffisance restrictive,Indique une fibrose pulmonaire,Indique une insuffisance respiratoire aiguë,a
646,OIC-094-13-B-,Quelle cause d'IRC est liée à l'anomalie du rapport ventilation/perfusion?,Les pneumopathies infiltrantes diffuses,Les maladies neuromusculaires,Les déformations squelettiques,Les atteintes rares du tronc cérébral,a
647,OIC-094-14-A,Quel est le mécanisme principal responsable de l'hypoxémie dans la BPCO?,Maladies de l’échangeur pulmonaire,Hypoventilation alvéolaire prédominante,Maladies de la pompe ventilatoire,Aucune des autres,a
648,OIC-094-14-A-,Quelle est l'indication principale pour l'oxygénothérapie de longue durée (OLD) dans l'IRC obstructive en état stable?,PaO₂ < 55 mmHg,PaO₂ comprise entre 55 mmHg et 60 mmHg avec présence de signes cliniques d'hypoxie tissulaire,Polyglobuli,Suffisance ventriculaire droite,a
649,OIC-094-15-B,Quelle condition est requise pour être exonéré du ticket modérateur au titre de l’ALD 14?,Pa02 > 60 mmHg,Pa02 < 70 mmHg,Pa02 < 60 mmHg,Pa02 > 65 mmHg,c
650,OIC-094-15-B-,Quelle est la plage de saturation cible pour l'oxygénothérapie chez un patient hypercapnique?,80-85%,88-92%,90-95%,92-98%,b
651,OIC-094-16-B,Quel examen est demandé systématiquement au moment du diagnostic de l'insuffisance respiratoire chronique?,Radiographie thoracique,Tomographie par émission de positons (TPE),Échographie thoracique,Électrocardiogramme,a
652,OIC-094-16-B-,Quelle caractéristique est associée à la purpura en raison de l'extravasation de sang dans le derme?,Les lésions cutanées rouges ou violacées,Séparées par un intervalle de peau saine,Liées à l'extravasation de sang dans le derme,"D'aspect variable : punctiforme, en « tête d'épingle »",c
653,OIC-099-01-B,Quel mécanisme est associé au purpura vasculaire des vascularites?,Inflammation de la paroi vasculaire,Fragilité de la paroi vasculaire,Thrombopénie (anomalie des plaquettes),Thrombopathie,a
654,OIC-099-02-B,Quel(s) signe(s) indiquent un purpura fulminans?,"Fièvre, hypotension, signes neurologiques","Purpura nécrotique, ecchymotique et examen physique","Fièvre, hypotension, signes neurologiques et examen physique","Fièvre, signes neurologiques et absence d'examen physique",a
