,id,question,question_comment,option_a,option_a_comment,option_b,option_b_comment,option_c,option_c_comment,option_d,option_d_comment,correct_option
429,OIC-099-11-B,"En cas de douleur de la face, quel examen est recommandé en cas de suspicion de douleur dentaire?",Cette question évalue la connaissance des examens complémentaires de première intention devant une douleur de la face.,Examen ORL complet (otoscopie et fibroscopie),"Bien que l'examen ORL soit important, il n'est pas spécifiquement recommandé en cas de suspicion de douleur dentaire.",TDM du massif facial et des sinus (sans et avec injection),"Le TDM est utile pour certaines douleurs faciales, mais pas systématiquement en cas de suspicion dentaire.",Panoramique dentaire,C'est l'examen de première intention devant une douleur dentaire.,Biopsie de la muqueuse buccale,"La biopsie est réservée aux lésions suspectes de la muqueuse buccale, pas à la douleur dentaire en elle-même.",c
430,OIC-099-12-A,Quels sont les facteurs favorisants d'une crise de migraine ?,Cette question évalue la capacité à identifier les déclencheurs de migraine.,Le stress et les périodes de décontraction,Vrai : le stress et les changements de rythme peuvent déclencher une migraine.,L'augmentation de l'apport en caféine,Vrai : une consommation excessive de caféine peut être un déclencheur de migraine.,La prise de médicaments anti-inflammatoires,"Faux : les médicaments anti-inflammatoires peuvent soulager la migraine, mais ne la déclenchent pas.",La consommation d'alcool,Vrai : l'alcool est un déclencheur fréquent de migraine.,a
431,OIC-099-14-A,"Quel est le principe général du traitement de la migraine, de l'algie vasculaire de la face et de la névralgie du trijumeau?",Cette question évalue la connaissance des principes généraux du traitement de ces trois affections.,Encourager une hygiène de vie régulière et décourager les comportements d'éviction.,Correct. L'hygiène de vie est un facteur important dans la gestion de ces céphalées.,Utiliser uniquement des traitements de fond pour diminuer la fréquence des crises.,Incorrect. Les traitements de crise sont également importants pour soulager les crises aiguës.,Prescrire des opiacés pour les crises de céphalée de tension.,Incorrect. Les opiacés sont à éviter absolument pour les céphalées de tension.,Effectuer une chirurgie dès le début du traitement.,Incorrect. La chirurgie est une option réservée aux cas résistants aux traitements médicaux.,a
432,OIC-099-15-B,Quel est le traitement de fond de première intention pour la migraine chronique?,Cette question évalue la connaissance du traitement de fond de la migraine chronique.,Propranolol,"Le propranolol est un traitement de fond de première intention pour la migraine épisodique, mais pas pour la migraine chronique.",Métoprolol,"Le métoprolol est un traitement de fond de première intention pour la migraine épisodique, mais pas pour la migraine chronique.",Topiramate,Le topiramate est le traitement de fond de première intention pour la migraine chronique.,Amitriptyline,"L'amitriptyline est un traitement de fond de première intention pour la migraine épisodique, mais pas pour la migraine chronique.",c
433,OIC-099-16-A,Quel conseil donneriez-vous à un patient migraineux souhaitant utiliser une contraception orale?,Cette question évalue la capacité à conseiller un patient migraineux concernant la contraception orale en tenant compte du risque vasculaire.,"Proposer systématiquement une contraception progestative pure, quelle que soit la présence ou non d'autres facteurs de risque vasculaire.","Incorrecte. La contraception progestative pure est une option pour les migraines avec ou sans aura, mais d'autres modes de contraception peuvent être envisagés en fonction des facteurs de risque.",Recommender une contraception orale oestroprogestative si le patient n'a pas d'autres facteurs de risque vasculaire.,Incorrecte. Les contraceptifs oraux oestroprogestatifs sont contre-indiqués en cas de migraine avec aura et doivent être utilisés avec prudence en cas de migraine sans aura et de facteurs de risque vasculaire.,Rechercher systématiquement la présence d'une migraine avec ou sans aura et évaluer les facteurs de risque vasculaire avant de proposer une contraception.,Correcte. Il est crucial de connaître le type de migraine et les facteurs de risque vasculaire du patient pour proposer une contraception adaptée.,"Éviter de discuter de la contraception avec un patient migraineux, car les risques sont trop importants.","Incorrecte. La contraception est un sujet important à aborder avec tous les patients, y compris ceux atteints de migraine. L'objectif est de trouver une solution adaptée et sécuritaire.",c
434,OIC-099-17-B,"Quel objectif de connaissance est évalué par l'exercice d'identifier le diagnostic de migraine, d'algie vasculaire de la face ou de névralgie du trijumeau à partir d'une vidéo d'interrogatoire?",Cette question évalue la capacité à appliquer les connaissances acquises sur les diagnostics différentiels de céphalées et douleurs faciales.,Connaître les modalités du diagnostic d'une céphalée primaire,"Bien que lié au diagnostic, cet objectif est trop général et ne spécifie pas l'utilisation d'une vidéo d'interrogatoire.",Connaître les bases physiopathologiques de la migraine,"L'exercice ne demande pas de connaissances physiopathologiques, mais plutôt une capacité d'identification clinique.","A partir d’une vidéo d’interrogatoire, évoquer le diagnostic de migraine, d’algie vasculaire de la face, de névralgie du trijumeau",C'est l'objectif de connaissance directement évalué par l'exercice.,Connaître l'existence de céphalées induites par les médicaments chez le migraineux,Cet objectif est trop spécifique et n'est pas directement lié à l'exercice d'identification clinique à partir d'une vidéo.,c
435,OIC-100-02-A,Quelles sont les deux principales causes de céphalées nécessitant une prise en charge en urgence ?,Cette question évalue la connaissance des syndromes méningés et d'hypertension intracrânienne.,Céphalée en bande et syndrome de Guillain-Barré,Incorrect. La céphalée en bande est un type de céphalée migraineuse et le syndrome de Guillain-Barré est une neuropathie auto-immune.,Syndrome méningé et syndrome d'hypertension intracrânienne,Correct. Ces deux syndromes sont des urgences absolues nécessitant une hospitalisation systématique.,Migraine et céphalée tensionnelle,Incorrect. La migraine et la céphalée tensionnelle sont des céphalées primaires qui ne nécessitent pas une prise en charge en urgence.,Céphalée en coup de tonnerre et céphalée post-traumatique,"Incorrect. La céphalée en coup de tonnerre peut être un signe d'une HSA, mais la céphalée post-traumatique n'est pas une urgence absolue.",b
436,OIC-100-03-A,"Parmi les causes suivantes de céphalée aiguë, laquelle est caractérisée par une céphalée explosive, en coup de tonnerre, maximale en moins d'une minute, souvent associée à des signes d'un syndrome méningé et à une cervicalgie persistante?",Cette question évalue la capacité à identifier l'hémorragie sous-arachnoïdienne (HSA) comme cause de céphalée aiguë en coup de tonnerre.,Syndrome de vasoconstriction cérébrale réversible (SVCR),"Le SVCR se caractérise par une céphalée en coup de tonnerre, mais elle dure 5 minutes à plusieurs heures et se répète sur 1 à 3 semaines.",Hémorragie intracérébrale,"L'hémorragie intracérébrale peut parfois présenter une céphalée isolée, mais elle est souvent associée à des déficits neurologiques.",Hémorragie sous-arachnoïdienne (HSA),"La HSA est caractérisée par une céphalée explosive, en coup de tonnerre, maximale en moins d'une minute, souvent associée à des signes d'un syndrome méningé et à une cervicalgie persistante.",Dissection des artères cervicales,"La dissection des artères cervicales se manifeste par une céphalée aiguë avec cervicalgie, mais pas nécessairement en coup de tonnerre.",c
437,OIC-100-04-B,"Parmi les céphalées chroniques, laquelle est caractérisée par des crises de 15 à 180 minutes, généralement unilatérale et localisée orbitaire et/ou temporale?",Cette question évalue la connaissance des caractéristiques cliniques des différentes céphalées chroniques.,Migraine chronique,La migraine chronique se caractérise par des crises de 4 à 72 heures.,Céphalée de tension chronique,La céphalée de tension chronique est généralement bilatérale et de type pression ou serrement.,Algie vasculaire de la face,"L'algie vasculaire de la face est caractérisée par des crises intenses, généralement unilatérales et localisées orbitaire et/ou temporale.",Névralgie du trijumeau classique,"La névralgie du trijumeau classique se manifeste par des décharges électriques, des élancements, des coups de poignard ou des piqûres.",c
438,OIC-100-05-A,Quelles sont les caractéristiques cliniques d'une méningite infectieuse avec aggravation progressive?,Cette question évalue la capacité à identifier les signes cliniques spécifiques d'une méningite infectieuse avec aggravation progressive.,"Céphalée en casque, diffuse, intense, résistante aux antalgiques, débutant de manière subaiguë ou progressive, s’aggravant progressivement, avec nausées et vomissements, photophobie, attitude en chien de fusil, raideur de la nuque.",Cette option décrit correctement les caractéristiques cliniques d'une méningite infectieuse avec aggravation progressive.,"Céphalée pulsatile, unilatérale, accompagnée de nausées et vomissements, aggravée par la lumière et le bruit.",Cette option décrit mieux les caractéristiques d'une migraine que d'une méningite infectieuse.,"Céphalée diffuse, légère à modérée, sans autres symptômes associés.",Cette option est trop vague et ne correspond pas aux caractéristiques d'une méningite infectieuse avec aggravation progressive.,"Céphalée posturale orthostatique qui apparaît en position debout ou assise, et disparaît en moins de 15 minutes en décubitus.","Cette option décrit une céphalée post-ponction durale ou une céphalée de l'hypotension intracrânienne spontanée, pas une méningite infectieuse.",a
439,OIC-100-06-A,"En cas de suspicion d'anévrisme de la paroi artérielle cérébrale (HSA) devant une céphalée aiguë, quelle est l'indication de la ponction lombaire?",Cette question évalue la compréhension de l'indication de la ponction lombaire en cas de suspicion d'HSA.,Ponction lombaire systématique après imagerie cérébrale normale.,Correcte. La ponction lombaire est systématiquement indiquée après une imagerie cérébrale normale en cas de suspicion d'HSA.,Ponction lombaire uniquement si la céphalée persiste après l'imagerie cérébrale.,Incorrecte. La ponction lombaire est indiquée même si la céphalée a disparu.,Ponction lombaire uniquement si la céphalée est accompagnée de fièvre.,Incorrecte. La fièvre n'est pas un critère d'indication de la ponction lombaire en cas de suspicion d'HSA.,Ponction lombaire est contre-indiquée en cas de suspicion d'HSA.,Incorrecte. La ponction lombaire est une exploration importante en cas de suspicion d'HSA.,a
