mcq,cop,llm_cop
"-----
Question:
A 40 year old woman with CIN 2, next step of management?
Options:
a) Colposcopy
b) Cyrotherapy
c) Conisation
d) Hysterectomy
-----
",0,0
"-----
Question:
Drug X normal administered to patients at a rate of 50mg/hr. Elimination of the drug X from body takes place as Hepatic metabolism 10% Biliary secretion 10% Renal excretion 80% This drug has to be administered to A 65 years old patient Uttam Singh, with a GFR of 60ml/min.(assuming normal GFR is 1w0ml/min). Liver and biliary functions and normal in the patient. What will be the dose rate of the drug X in this patient
Options:
a) 50mg/hr
b) 30mg/hr
c) 25mg/hr
d) 100mg/hr
-----
",1,2
"-----
Question:
Tongue muscle derived from:
Options:
a) Occipital myotomes
b) Somites
c) Endoderm of pharyngeal pouch
d) Mesoderm of pharyngeal pouch
-----
",0,1
"-----
Question:
Lynch syndrome is associated with cancers of the
Options:
a) Breast ,colon, ovary
b) Breast , endometrium, ovary
c) Breast ,colon,endometrium
d) Colon,endometrium ,ovary
-----
",3,2
"-----
Question:
Which of the following can be done by 15 months child
Options:
a) Walks alone
b) Transfers object hand to hand
c) Builds tower of 2 cubes
d) All of the above
-----
",3,3
"-----
Question:
The extraocular muscles are derived from which of the following structures?
Options:
a) Branchial arches
b) Optic cup ectoderm
c) Somites
d) Somitomeres
-----
",3,0
"-----
Question:
If median nerve is injured at the wrist, then loss of function of all of the following muscles will take place, EXCEPT:
Options:
a) Lumbrical muscles to the Index finger
b) Lumbrical muscles to the middle finger
c) Muscles of the thenar eminence
d) Abductor pollicis
-----
",3,3
"-----
Question:
Parotid duct opens at
Options:
a) 1st PM
b) 1st molar
c) 2nd upper molar
d) 2nd lower molar
-----
",2,2
"-----
Question:
A 33-year-old male is admitted to the hospital after a violent, multiple car collision. His blood pressure is 89/39 mm Hg, and a central venous line is ordered to be placed. Which of the following structures is used as a landmark to place the tip of the catheter of the central venous line?
Options:
a) Carina
b) Subclan aery
c) Superior vena cava
d) Right atrium
-----
",0,3
"-----
Question:
Gold standard test for investigation for chronic Pancreatitis detection of early pathologies and simultaneous treatment possible (e.g., duct dilation, stent inseion) Ductal stones, seen as filling defects ""Chain of lakes"" or ""string of pearls"" appearance (characteristic feature) Irregularity, dilation of the main pancreatic duct
Options:
a) MRI
b) ERCP
c) Pancreatic function tests
d) Fecal fat estimation
-----
",1,1
"-----
Question:
The type of joint encircled
Options:
a) Fibrous joint
b) Condylar joint
c) Saddle joint
d) Plane Synovial joint
-----
",3,2
"-----
Question:
Which of the following aery is not a terminal branch of coeliac trunk ?
Options:
a) common hepatic aery
b) left gastric aery
c) splenic aery
d) gastroduodenal aery
-----
",3,2
"-----
Question:
Oral diaphragm is formed by -
Options:
a) Mylohyoid
b) Genioglossus
c) Hyoglossus
d) Buccinator
-----
",0,0
"-----
Question:
Submandibular gland is divided into superficial and deep pas by ?
Options:
a) Digastric
b) Geniohyoid
c) Mylohyoid
d) Stylohyoid
-----
",2,2
"-----
Question:
Azygos vein -
Options:
a) Formed by arch of aorta
b) Opens into inferior vena cava
c) Arches the groove of the left lung
d) Ascends through the aortic opening in the diaphragm
-----
",3,2
"-----
Question:
Major pa of the skin of pinna is supplied by:
Options:
a) Aurculo temporal nerve
b) Auricular branch of the vagus
c) Posterior auricular nerve
d) Great auricular nerve
-----
",3,0
"-----
Question:
A 32-year-old patient with multiple fractures of the pelvis has no cutaneous sensation in the urogenital triangle. The function of which of the following nerves is most likely to be spared?
Options:
a) Ilioinguinal nerve
b) Iliohypogastric nerve
c) Posterior cutaneous nerve of the thigh
d) Pudendal nerve
-----
",1,3
"-----
Question:
Brunner&;s glands are seen in
Options:
a) Duodenum
b) Gastric
c) Gall bladder
d) Ileum
-----
",0,0
"-----
Question:
Ketone body formation without glycosuria is seen in -
Options:
a) Diabetes mellitus
b) Diabetes insipidus
c) Starvation
d) Obesity
-----
",2,2
"-----
Question:
The inhibitor of complex IV of electron transpo chain is
Options:
a) Barbiturates
b) Animycin A
c) Hydrogen sulfide
d) Dimecaprol
-----
",2,2
"-----
Question:
Sex determining region is located on ?
Options:
a) Long arm of Y chromosome
b) Sho arm of Y chromosome
c) Long arm of X chromosome
d) Sho arm of X chromosome
-----
",1,0
"-----
Question:
Major carbohydrate store in body is:
Options:
a) Hepatic glycogen
b) Blood glucose
c) Glycogen in adipose tissue
d) None of the above
-----
",0,0
"-----
Question:
Which of the following is an ionophore:
Options:
a) 2,4 dinitrophenol
b) Valinomycin
c) Thermogenin
d) Oligomycin
-----
",1,1
"-----
Question:
First substrate of Kreb&;s cycle is
Options:
a) Pyruvate
b) Glycine
c) HCI
d) Lipoprotein
-----
",0,0
"-----
Question:
Beta glucosidase deficiency causes -
Options:
a) Gaucher's disease
b) Fabry's disease
c) Krabbe's disease
d) GM1 gangliosidosis
-----
",0,0
"-----
Question:
Alcohol Dehydrogenase comes under which class of enzyme?
Options:
a) Oxidoreductase
b) Dehydrogenase
c) Hydrolase
d) Oxidase
-----
",0,0
"-----
Question:
Which one of the following metabolites is used by all cells for glycolysis, glycogen synthesis, and the hexose monophosphate shunt pathway?
Options:
a) Glucose-1-phosphate
b) Glucose-6-phosphate
c) UDP-glucose
d) Fructose-6-phosphate
-----
",1,1
"-----
Question:
17-a hydroxylase is not involved in the pathway for synthesis of ?
Options:
a) Coisol
b) Aldosterone
c) Androsteredione
d) Testosterone
-----
",1,1
"-----
Question:
Which of the following enzymes require NAD as cofactor?
Options:
a) Citrate Synthase
b) Isocitrate Dehydrogenase
c) a-Ketoglutarate dehydrogenase
d) Succinate Thiokinase
-----
",2,1
"-----
Question:
During DNA replication which bond breaks:
Options:
a) Phosphodiester bonds
b) Phosphate bond
c) Hydrogen bond
d) Glycosidic bonds
-----
",2,0
"-----
Question:
The immediate precursor of mevalonic acid is
Options:
a) Mevalonyl CoA
b) Mevalonyl pyrophosphate
c) Acetoacetyl CoA
d) Beta hydroxy-beta methyglutaryl CoA
-----
",3,1
"-----
Question:
Polysaccharides are
Options:
a) Polymers
b) Acids
c) Proteins
d) Oils
-----
",0,0
"-----
Question:
All are true about denatured proteins except:
Options:
a) Amino acid sequence remains intact
b) The biological function remains intact
c) The isoelectric pH changes
d) Recovery after denaturation is not possible
-----
",1,3
"-----
Question:
Substrate level phosphorylation is catalysed by :
Options:
a) Succinate dehydrogenase
b) Thiokinase
c) Malate dehydrogenase
d) Hexokinase
-----
",1,1
"-----
Question:
Semiessential amino acid is -
Options:
a) Histidine
b) Alanine
c) Leucine
d) Lysine
-----
",0,0
"-----
Question:
H4-biopterin (tetrahydrobiopterin) is required for metabolism of
Options:
a) Arginine
b) Lysine
c) Phenylalanine
d) Tryptophane
-----
",2,2
"-----
Question:
By which method foreign DNA is introduced into a cell by a virus or viral vector?
Options:
a) Transduction
b) Transcription
c) Lysogenic conversion
d) Transformation
-----
",0,3
"-----
Question:
Phenylpyruvic acids in the urine is detected by:
Options:
a) Guthrie's test
b) VMA in urine
c) Gerhas test
d) Ferric chloride test
-----
",3,0
"-----
Question:
Mechanism of 2-4 Dinitrophenol is -
Options:
a) Inhibition of both ATP synthesis and ETC
b) Inhibition of ATP synthesis only not ETC
c) Inhibition of only ETC not ATP synthesis
d) None of the above
-----
",1,0
"-----
Question:
Methylation Vitamin H is also known as ?
Options:
a) Cobalamin
b) Biotin
c) Pyridoxine
d) Folate
-----
",1,0
"-----
Question:
Non essential amino acid - aspartate is synthesized by which reaction in the body?
Options:
a) Transamination from pyruvate
b) Transamination from oxaloacetate
c) Transamination from α-ketoglutarate
d) Removal of hydroxymethyl group from serine
-----
",1,2
"-----
Question:
Which vitamin deficiency is seen in vegetarians especially ?
Options:
a) Vitamin B12
b) Vitamin B6
c) Vitamin B3
d) Vitamin B2
-----
",0,0
"-----
Question:
Glucogenic aminoacids give rise to all of the following intermediates of citric acid cycle except-
Options:
a) Isocitrate
b) a ketoglutarate
c) Succinyl CoA
d) Fumarates
-----
",0,1
"-----
Question:
Splicing is a process of
Options:
a) Activation of protein
b) Removal of introns
c) Synthesis of protein
d) Replication of DNA
-----
",1,1
"-----
Question:
Which of the following special amino acid is not formed by post-translational modification?
Options:
a) Triodothyronine
b) Hydroxyproline
c) Hydroxylysine
d) Selenocysteine
-----
",3,3
"-----
Question:
Hay's sulpher test is used to detect w hich of the following -
Options:
a) Bile salts in urine
b) Reducing sugar in urine
c) Ketone bodies in urine
d) Urobilinogen in urine
-----
",0,2
"-----
Question:
Renal threshold for glycosuria
Options:
a) 100 mg/dl
b) 180 mg/dl
c) 300 mg/dl
d) 350 mg/dl
-----
",1,1
"-----
Question:
Glucoronide reaction is seen in
Options:
a) Phase 1
b) Phase 2
c) Enzymatic reaction with NADPH
d) Non enzymatic reaction
-----
",1,1
"-----
Question:
Lipoprotein (a) resembles:
Options:
a) Plasmin
b) Plasminogen
c) Thrombin
d) Prothrombin
-----
",1,1
"-----
Question:
Unsaturated fatty acids are converted to:
Options:
a) Prostaglandins
b) Cholesterol
c) Cell membrane lipid
d) Saturated fatty acid
-----
",0,0
"-----
Question:
About oxidative phosphorylation true is:
Options:
a) Generation of ATP's
b) Generation of ADP's
c) Utilization of ATP's
d) Utilization of NADP
-----
",0,0
"-----
Question:
A 10 year old female patient complains of tiredness and shortness of breath. Patient is a known case of beta-thalassemia. Which of the following can cause this disease?
Options:
a) Terminal base addition
b) Faulty splicing
c) Terminal base deletion
d) None of the above
-----
",1,2
"-----
Question:
Biological Cell membrane contains all the following except
Options:
a) Steroid receptors
b) Prostaglandins
c) Cholesterol
d) Cytochrome
-----
",0,2
"-----
Question:
Which of the following requires vitamin BIZ ?
Options:
a) Serine to lysine
b) Homocysteine to methionine
c) Serine to glycine
d) Glutamine to glutamate
-----
",-1,1
"-----
Question:
Molecule shown in the Illustration is a precursor of:
Options:
a) Insulin
b) Glucagon
c) Somatostatin
d) Lipase
-----
",0,1
"-----
Question:
Type I Tyrosinemia is caused by:
Options:
a) Tyrosine transaminase
b) Fumarylacetoacetate hydrolase
c) 4 Hydroxy phenyl pyruvate hydroxylase
d) Maleyl acetoacetate isomerase
-----
",1,1
"-----
Question:
Which of the following interactions contributes most to protein folding
Options:
a) Covalent Bond
b) Ionic interactions
c) Hydrophobic
d) Vander waal's interaction
-----
",2,3
"-----
Question:
Marble bone disease, characterized by increase in bone density is due to mutation in the gene encoding:
Options:
a) Carbonic Anhydrase I
b) Carbonic Anhydrase II
c) Carbonic Anhydrase III
d) Carbonic Anhydrase IV
-----
",1,1
"-----
Question:
Which of the following is not true in relation to glycoproteins -
Options:
a) The carbohydrate units of glycoprotein have several repeats
b) Carbohydrate content is same but proteins are different
c) Carbohydrate chain is often linear
d) All of these
-----
",3,3
"-----
Question:
HDN is seen due to deficiency of vitamin
Options:
a) A
b) C
c) K
d) E
-----
",2,1
"-----
Question:
All of the following represent disorders or protein misfolding, EXCEPT:
Options:
a) Alzheimer's disease
b) Tuberculosis
c) Cystic fibrosis
d) Creutzfeldt - Jakob disease
-----
",1,3
"-----
Question:
Tryptophan is glucogenic & ketogenic by producing
Options:
a) Acetyl CoA & alanine
b) Acetoacetate & fumarate
c) Acetoacetate & arginine
d) Arginine & alanine
-----
",0,1
"-----
Question:
All steps of N- glycosylation occur in ER except
Options:
a) Dolichol synthesis
b) Glycosyl transferase
c) Protein- oligosacharide transferase
d) Final trimming
-----
",3,2
"-----
Question:
Regulation of enzyme activity by covalent modification is seen in all except ?
Options:
a) Glycogen synthase
b) Glycogen phosphorylase
c) Aspaate transcarboxylase
d) HMG CoA reductase
-----
",2,3
"-----
Question:
Same aminoacid is coded by multiple codons due to following
Options:
a) Degeneracy
b) Frame-shift mutation
c) Transcription
d) Mutation
-----
",0,0
"-----
Question:
Atractiloside act as
Options:
a) Uncoupler
b) Inhibitor of oxidative phosphorylation
c) Inhibitor of complex I of ETC
d) Inhibitor of complex III of ETC
-----
",1,2
"-----
Question:
Nyctalopia is due to deficiency of
Options:
a) Vitamin A
b) Vitamin B
c) Vitamin C
d) Vitamin E
-----
",0,0
"-----
Question:
PAN-SH site of fatty acid synthase complex accepts
Options:
a) Acetyl CoA
b) Malonyl CoA
c) Propionyl CoA
d) All
-----
",1,1
"-----
Question:
In this child Which of the following enzymes is likely to be deficient?
Options:
a) HGPRTase
b) Adenosine deaminase
c) APRTase
d) Acid maltase
-----
",0,1
"-----
Question:
Number of ATP required for synthesis of 1 mole of urea is:
Options:
a) 3
b) 4
c) 6
d) 12
-----
",0,1
"-----
Question:
Imediate precursor of creatine -
Options:
a) Carbamoyl phosphate
b) Arginosuccinate
c) Guanidoacetate
d) Citrulline
-----
",2,0
"-----
Question:
All of the following statements about Ribozymes are false, EXCEPT:
Options:
a) They are DNA molecules
b) They are not present in ribosomes
c) They plays a key role in RNA synthesis
d) They play a key role in post-transcriptional conversion of pre-mRNA to mature mRNA
-----
",3,3
"-----
Question:
A patient presents with Von-Gierk's disease and ketosis was detected on investigation. All of the following would he associated findings except:
Options:
a) There is hypoglycemia
b) Have low blood sugar levels
c) Oxaloacetate is required for gluconeogenesis
d) Low fat mobilization
-----
",3,3
"-----
Question:
In which of the following oligonucleotide primer is used?
Options:
a) RFLP
b) PCR
c) FISH
d) Chromosomal walking
-----
",1,1
"-----
Question:
The substance which accumulates in Tay Sach's disease is?
Options:
a) Cerebroside
b) Ganglioside
c) Sphingosine
d) Sphingomyelin
-----
",1,1
"-----
Question:
Pompe’s disease is caused due to deficiency of
Options:
a) Glucose-6-phosphatase
b) Glycogen synthase
c) Lysosomal glucosidase
d) Microsomal Pi transporter
-----
",2,2
