mcq,cop,llm_cop
"-----
Question:
Hormone Replacement Therapy is contraindicated in menopausal women in all of these EXCEPT?
Options:
a) Vaginal atrophy
b) Ca breast
c) Ca endometrium
d) Undiagnosed Vaginal bleeding
-----
",0,0
"-----
Question:
Contraindications for oral contraceptive are following except :
Options:
a) Hea disease
b) Epileptic patient
c) Migraine
d) More than 30 years old
-----
",3,3
"-----
Question:
A female has history of 6 weeks amenorrhea, USG shows empty sac, serum 13 hCG 6500IU/L. would he next mannee.ment:
Options:
a) Medical management
b) Repeat hCG after 48 hrs
c) Repeat hCG after 1weeks
d) Surgical management
-----
",0,0
"-----
Question:
Shoest sacrocotyloid diameter causing narrowing of pelvis is a feature of which type of maternal pelvis?
Options:
a) Android
b) Gynaecoid
c) Platypelloid
d) Anthrapoid
-----
",2,0
"-----
Question:
Salpingitis/Endosalpingitis is best confirmed by :
Options:
a) Hysteroscopy and laparoscopy
b) X-ray
c) Hysterosalpingography
d) Sonosalpingography
-----
",0,2
"-----
Question:
All the following conditions fall under high risk category except
Options:
a) Diabetes
b) Epilepsy
c) BMI of 24
d) Elderly women
-----
",2,2
"-----
Question:
Open Neural tube defect is best diagnosed by:
Options:
a) USG
b) Maternal serum alpha fetoprotein
c) X-ray
d) Amniotic fluid acetycholinesterase
-----
",3,0
"-----
Question:
Symptoms of ovarian hyperstimulation syndrome are all except
Options:
a) Ascites
b) Polyuria
c) Hemoconcentration
d) Thromboembolism
-----
",1,1
"-----
Question:
All are true regarding adenomyosis except
Options:
a) Enlarged uterus that rarely exceeds 12 weeks.
b) Spongy surface trabeculated with focal areas of hemorrhage.
c) Glands found within myometrium originate from stratum functionalis.
d) Ectopic rests of endometrium located deep within the myometrium.
-----
",2,0
"-----
Question:
Which pa of the fallopian tube is the most common site for female tubal sterilization?
Options:
a) Cornua
b) Ampulla
c) Isthmus
d) Infundibulum
-----
",2,1
"-----
Question:
Change noticed in diastolic blood pressure in pregnancy is: March 2010
Options:
a) Decline of 10-20 mm of Hg
b) Decline of 5-10 mm of Hg
c) Elevation of 10-20 mm of Hg
d) Elevation of 5-10 mm of Hg
-----
",1,1
"-----
Question:
A 13yr old child visits gynaec OPD with complaints of not attaining menarche with karyotype 46XX On examination there is cliteromegaly what enzyme likely to be deficient in the above condition
Options:
a) 21 alpha hydroxylase
b) 11 beta hydroxylase
c) 17 alpha hydroxylase
d) 3 beta hydroxysteroid dehydrogenase
-----
",0,2
"-----
Question:
The size of ovum is :
Options:
a) 0.133 mm
b) 0.144 mm
c) 0.2 mm
d) None of the above
-----
",0,0
"-----
Question:
What is the value of color index in microcytic hypochromic anemia associated with pregnancy :
Options:
a) One
b) Less than one
c) More than one
d) Three
-----
",1,1
"-----
Question:
Most common type of human papilloma virus causing Ca cervix are:
Options:
a) 16 and 18
b) 1 and 33
c) 6 and 11
d) 2 and 14
-----
",0,0
"-----
Question:
Drug of first line choice in pregnancy with epilepsy except :
Options:
a) Carbamazepine
b) Lamotrigine
c) Levitiracetam
d) Sodium valproate
-----
",3,3
"-----
Question:
Which type of trophoblstic disease has worst prognosis?
Options:
a) Post partum
b) After spontaneous abortion
c) After ectopic pregnancy
d) Hydatid mole
-----
",0,3
"-----
Question:
Which is not a feature of pseudocyesis?
Options:
a) Amenorrhoea
b) Abdominal distension
c) Fetal hea sounds are audible
d) None of the above
-----
",2,2
"-----
Question:
WHO definition of aboion is
Options:
a) Pregnancy termination or loss before 12 weeks of gestation
b) Pregnancy termination or loss before 20 weeks of gestation
c) Pregnancy termination or loss before 22 weeks of gestation
d) Pregnancy termination or loss before 24 weeks of gestation
-----
",1,2
"-----
Question:
Stage lb cervical cancer is diagnosed in a young woman. Assuming that the cancer is confirmed to the cervix and that intraoperative biopsies are negative, which of the following structure would not be removed during the radical hysterectomy?
Options:
a) Uterosacral and uterovesical ligaments
b) Pelvic nodes
c) The entire parametrium on both sides of the cervix
d) Both ovaries
-----
",3,3
"-----
Question:
A. 25year old woman with a obstetric score of G2P1L1 at 8 weeks with RhD negative and a non sensitized pregnancy had a spontaneous complete miscarriage. what is the dose of anti D Ig to be given to the women?
Options:
a) Anti d not required
b) 250iu
c) 500iu
d) Quantity of fetomaternal bleed should be tested before giving anti d
-----
",0,2
"-----
Question:
Longest diameter is -
Options:
a) BPD
b) Suboccipitobregmatic
c) Mentovertical
d) Submentobregmatic
-----
",2,1
"-----
Question:
A large baby is born with which complication in pregnancy:
Options:
a) Gestational diabetes
b) Gestational hypertension
c) Cardiac disease
d) Anaemia
-----
",0,0
"-----
Question:
Which of the following is not a physiological change of pregnancy in urinary bladder?
Options:
a) Edematous mucosa
b) Increased frequency at 14 weeks
c) Stress incontinence
d) Pressure on bladder in late pregnancy
-----
",-1,1
"-----
Question:
Pre-labour pains are mediated through?
Options:
a) T11-T12
b) T2-L3
c) S1,-S3
d) L4-S1
-----
",0,3
"-----
Question:
Ectopic pregnancy is common in :
Options:
a) Tuboplasty
b) Endometriosis
c) Copper T users
d) All
-----
",3,1
"-----
Question:
A lady presented with a creamy white vaginal discharge having fishy odour. What is the drug of choice of this condition?
Options:
a) Doxycycline
b) Ofloxacin
c) Metronidazole
d) Clindamycin
-----
",2,2
"-----
Question:
Which of the following agents is most commonly associated with carcinoma cervix:
Options:
a) HPV 16
b) HPV 18
c) HPV 33
d) HPV 35
-----
",0,0
"-----
Question:
All are true about gestational diabetes except :
Options:
a) Chances of recurrence in next pregnancy
b) One third cases become permanent
c) Congenital malformation is common
d) Insulin is treatment of choice
-----
",1,2
"-----
Question:
A 22-year-old woman consults you for treatment of hirsutism. She is obese and has facial acne and hirsutism on her face and periareolar regions and a male escutcheon. Serum LH level is 35 mIU/mL and FSH is 9 mIU/mL. Androstenedione and testosterone levels are mildly elevated, but serum DHAS is normal. The patient does not wish to conceive at this time. Which of the following single agents is the most appropriate treatment of her condition?
Options:
a) Oral contraceptives
b) Corticosteroids
c) GnRH
d) Parlodel
-----
",0,0
"-----
Question:
A 62-year-old woman presents for annual examination. Her last spontaneous menstrual period was 9 years ago, and she has been reluctant to use postmenopausal hormone replacement because of a strong family history of breast cancer. She now complains of diminished interest in sexual activity. Which of the following is the most likely cause of her complaint?
Options:
a) Decreased vaginal length
b) Decreased ovarian function
c) Alienation from her partner
d) Untreatable sexual dysfunction
-----
",1,0
"-----
Question:
Infertility in women with endometriosis is most likely due to
Options:
a) Tubal obstruction
b) Ovulatory dysfunction
c) Defect in implantation
d) Anti - sperm antibodies
-----
",0,1
"-----
Question:
Characteristic features of Rokitansky - Kuster Hauser syndrome are all of the following except:
Options:
a) Absent uterus
b) Absent vagina
c) Anovulation
d) 46 - XX
-----
",2,2
"-----
Question:
Which of the following displacement is not seen in Colle's fracture?
Options:
a) Radial tilt
b) Volar tilt
c) Dorsal displacement
d) Supination
-----
",1,3
"-----
Question:
Not an indication for blood transfusion
Options:
a) Severe anemia at 36 weeks
b) Moderate anemia at 24-30 weeks
c) Blood loss anemia
d) Refractory anemia
-----
",1,1
"-----
Question:
In complete mullerian duct aplasia all of the following are likely to be absent except
Options:
a) Ovaries
b) Fallopian tubes
c) Uterus
d) Vagina
-----
",0,3
"-----
Question:
Monitoring of beta-hCG is useful in management of:
Options:
a) H. mole
b) Choriocarcinoma
c) Ectopic pregnancy after laproscopic resection
d) Endodermal sinus tumor
-----
",0,0
"-----
Question:
WHO definition of normal sperm count:
Options:
a) 10 million/ml
b) 20 million/ml
c) 40 million/ml
d) 50 million/ml
-----
",1,2
"-----
Question:
Prolong latent phase is/are seen in:a) Placenta praeviab) Unripe cervixc) Abruptio placentae d) Excessive sedatione) Early epidural analgesia
Options:
a) abc
b) ade
c) ace
d) bde
-----
",3,2
"-----
Question:
Parameters assessed prior to induction of labor are all EXCEPT: March 2013
Options:
a) Fetal gestational age
b) Fetal pas palpation
c) Fetal weight estimation
d) Ensure fetal presentation & lie
-----
",1,1
"-----
Question:
A 27-year-old G2P1 woman at 34 weeks' gestation presents to the emergency department following a motor vehicle collision. In the trauma bay her heart rate is 130/min and blood pressure is 150/90 mm Hg. She is alert and oriented to person, place, and time. She complains of severe abdominal pain that began immediately after the collision. Physical examination reveals bruising over her abdomen, along with a hypertonic uterus and dark vaginal bleeding. A sonogram reveals a placental abruption, and the fetal heart tracing reveals some declerations. Emergency laboratory tests reveal an International Normalized Ratio of 2.5, with elevated fibrin degradation products. Which of the following is the most appropriate first step in management:
Options:
a) Administer a tocolytic
b) Administer a corticosteroid.
c) Administer fresh frozen plasma.
d) Deliver the fetus immediately by LSCS
-----
",2,2
"-----
Question:
Type IIIB Endometrial cancer (FIGO) is
Options:
a) Endometrial cancer invading cervical stroma
b) Endometrial cancer with vaginal involvment
c) Endometrial cancer involving uterine adnexa
d) Endometrial cancer invading Pelvic lymph nodes
-----
",1,0
"-----
Question:
In all of the folllowing indications of Cesarean sections a Lower segment caesarean section is preferred over classical, except:
Options:
a) Fetal distress in 1st stage of labor
b) Severe degree of contracted pelvis
c) Ca Cervix
d) Previous two caesarean sections
-----
",2,3
"-----
Question:
Caudal regression syndrome is specifically seen in babies of mother having
Options:
a) Diabetes
b) PIH
c) Cardiac disease
d) Anaemia
-----
",0,0
"-----
Question:
Following represents fetal hypoxia except :
Options:
a) Excessive foetal movements
b) Meconium in veex presentation
c) Fetal scalp blood pH > 7.3
d) Hea rate < 100
-----
",2,2
"-----
Question:
True about Von Willebrand disease (VWD) causing heavy menstrual bleeding, is all except
Options:
a) VWD causing heavy menstrual bleeding typically begins with menarche.
b) Prolonged bleeding time on evaluation.
c) In Women with AUB and normal pelvic anatomy, VWD is found in 13 percent.
d) Inherited bleeding disorder.
-----
",1,0
"-----
Question:
A lady with 37 weeks pregnancy, presented with bleeding per vagina. Investigation shows severe degree of placenta pre. The treatment is
Options:
a) Immediate C. S.
b) Blood transfusion
c) Conservative
d) Medical induction of labour
-----
",0,0
"-----
Question:
Twin peak sign seen in
Options:
a) Monochorionic Monoamniotic
b) Monochorionic Diamniotic
c) Dichorionic Diamniotic
d) Dichorionic Monoamniotic
-----
",2,0
"-----
Question:
Withdrawal bleeding with progesterone seen in otherwise amenorrhoeic woman due to :
Options:
a) Hypogonadotrophic hypogonadism
b) Anovulation
c) Ovarian failure
d) TB endometritis
-----
",1,1
"-----
Question:
Most common twin presentation is
Options:
a) Vertex + breech
b) Vertex + transverse
c) Vertex + vertex
d) Vertex + bro
-----
",2,2
"-----
Question:
Incidence of scar rupture in a subsequent pregnancy in case of Lower Segment Cesarean Section (LSCS) is:
Options:
a) 2%
b) 4%
c) 5%
d) 8%
-----
",0,1
"-----
Question:
Fertilization occurs in -
Options:
a) uterine cavity
b) Ampulla of fallopian tube
c) Infundibulum of fallopian tube
d) Isthmus of tube
-----
",1,1
"-----
Question:
Lactational amenorrhea is due to:
Options:
a) Prolactin induced inhibition of GnRH
b) Prolactin induced inhibition of FSH
c) Oxytocin induced inhibition of GnRH
d) None of the above
-----
",0,0
"-----
Question:
A 55 year old woman diagnosed with ca cervix stage IIb is adviced for chemoradiation. Which of the following is true statement regarding radiation use ?
Options:
a) Dose/Intensity of radiation is inversely propoional to the square of distance of source
b) Rapidly proliferating cells are radioresistant
c) small blood vessels are radioresistant
d) small bowel is radioresistant
-----
",0,0
"-----
Question:
Tamoxifen predisposes to :
Options:
a) Endometrial cancer
b) Ovarian cancer
c) Cervical cancer
d) Vaginal cancer
-----
",0,0
"-----
Question:
The following is associated with increased risk for :-
Options:
a) Premature rupture of membranes
b) Post paum haemorrhage
c) Fetal exsanguination before labour
d) Fetal NTD's
-----
",2,0
"-----
Question:
A primipara is in labor and an episiotomy is about to be cut. Compared with a midline episiotomy, an advantage of mediolateral episiotomy is:
Options:
a) Ease of repair
b) Fewer breakdowns
c) Less blood loss
d) Less extension of the incision
-----
",3,3
"-----
Question:
A girl has primary amenorrhea with normal ovaries, absent internal genitalia but normal external genitalia. Most probable diagnosis?
Options:
a) Mayer-Rokitansky-Kuster-Hausers- syndrome
b) Turner's syndrome
c) Noonan's
d) Androgen insensitivity syndrome
-----
",0,0
"-----
Question:
Endometrial Ca with poor prognosis:
Options:
a) Adeno grade 2
b) Adenosquamous
c) Adenoacanthoma
d) Clear cell
-----
",3,3
"-----
Question:
All changes occur in fibroid uterus except:
Options:
a) Atrophy
b) Squamous metaplasia
c) Hyaline degeneration
d) Calcification
-----
",1,0
"-----
Question:
The risk factors for placenta pre include all except?
Options:
a) Young maternal age
b) Multifetal gestation
c) Cigarette smoking
d) Multiparity
-----
",0,3
"-----
Question:
Treatment of gynaecomastia is all except :
Options:
a) Hormonal therapy
b) Simple mastectomy
c) Subcutaneous liposuction mastectomy
d) None
-----
",3,3
"-----
Question:
A S2, S3, S4 lesion bilaterally can cause which of the followingmanifestations?
Options:
a) Painless menses
b) Painless Labour
c) Inability to abduct her thigh
d) Rectal incontinence
-----
",3,2
"-----
Question:
In obstructive labor most impoant parameter is?
Options:
a) Diameter of pelvic inlet
b) Diameter of pelvic outlet
c) Biparietal diameter
d) Bitemporal diameter
-----
",-1,2
"-----
Question:
Paogram is used to :
Options:
a) Assess the fetal well-being in labour
b) Assess the condition the baby at bih
c) Record the events of pregnnacy
d) Assess the progress of labour
-----
",3,3
