mcq,cop,llm_cop
"-----
Question:
Which of the following structures is best visualised using Schuller's view and Law's view?
Options:
a) Sphenoid sinus
b) Mastoid air cells
c) Foramen ovale and spinosum
d) Carotid canal
-----
",1,0
"-----
Question:
Which angular vein branch causes cavernous sinus thrombosis -
Options:
a) Maxillary vein
b) Supraorbital vein
c) Infraorbital vein
d) Supratrochlear vein
-----
",1,2
"-----
Question:
A child presents with right ear hearing loss of three month duration. On examination, foul smelling purulent discharge is seen with perforation in pars flaccida. What is the MOST appropriate management?
Options:
a) Topical antibiotics and decongestants for 4 weeks
b) Tympano-mastoid exploration
c) Aural toileting
d) Type I tympanoplasty.
-----
",1,1
"-----
Question:
True about juvenile nasopharyngeal angiofibroma -a) Surgery is treatment of choiceb) It is malignant tumourc) ↑Incidence in femalesd) Hormones not used in Rxe) Miller's sign positive
Options:
a) a
b) b
c) ae
d) ad
-----
",2,0
"-----
Question:
A man presented with persistent ear pain and discharge, retro-orbital pain and modified radical mastoidectomy was done to him. Patient comes back with persistent discharge, what is your diagnosis?
Options:
a) Diffuse serous labyrinthitis
b) Purulent labyrinthitis
c) Petrositis
d) Latent mastoiditis
-----
",2,1
"-----
Question:
The treatment of choice for recurrent respiratory papillomatosis is -
Options:
a) Laser ablation
b) Diathermy excision
c) Excision with microdebrider
d) Wait for spontaneous resolution
-----
",0,2
"-----
Question:
Which of the following is precancerous lesion -
Options:
a) Pachydermia of larynx
b) Laryngitis sicca
c) Keratosis of larynx
d) Scleroma larynx
-----
",2,2
"-----
Question:
Ossicular ratio is =
Options:
a) 1.3 : 1
b) 1.2 : 1
c) 1.1 : 1
d) 1:01
-----
",0,0
"-----
Question:
Crus commune is a part of:
Options:
a) Cochlea
b) Middle ear
c) Semicircular canal
d) Vestibule
-----
",2,0
"-----
Question:
The causative agent for virulent external ear infection in a diabetic elderly is mostly by-
Options:
a) Staphylococcus
b) Streptococcus
c) Pseudomonas
d) H.influenzae
-----
",2,0
"-----
Question:
All are true about nasolabial cysts except:
Options:
a) They are B/L
b) They present in adults
c) Derived from odontogenic epithelium
d) Strong female predilection
-----
",2,2
"-----
Question:
Management of a 6-year-old child with recurrent URTI with mouth breathing and failure to thrive with high arched palate and impaired hearing is:
Options:
a) Tonsillectomy
b) Grommet insertion
c) Myringotomy with grommet insertion
d) Adenoidectomy with grommet insertion
-----
",3,3
"-----
Question:
Unilateral posterior pharyngeal wall swelling is due to
Options:
a) Peritonsillar abscess
b) Preveebral abscess
c) Acute retropharyngeal abscess
d) Parapharyngeal abscess
-----
",2,2
"-----
Question:
Retroauricular incision in children less than 2 years old may cause damage to which cranial nerve
Options:
a) VIII
b) VII
c) VI
d) V
-----
",1,1
"-----
Question:
Mild hoarseness with stridor is seen in:
Options:
a) Unilateral abductor palsy
b) Bilateral abductor palsy
c) Laryngomalacia
d) Tracheal stenosis
-----
",1,2
"-----
Question:
Sensory supply of Larynk below vocal cord
Options:
a) Extereal branch of superior laryngeal nerve
b) Internal branch of Inferior laryngeal nerve
c) Recurrent laryngeal narve
d) Inferior pharyngeal nerve
-----
",2,2
"-----
Question:
Dowry death is defined under section
Options:
a) 304A IPC
b) 304B
c) 174Cr. P. C
d) 176Cr. P. C
-----
",1,0
"-----
Question:
Duret hemorrhages are found in: PGI 08,10,11; Kerala 11
Options:
a) Brain
b) Hea
c) Kidney
d) Liver
-----
",0,3
"-----
Question:
Phossy jaw is caused by ?
Options:
a) White phosphorus
b) Red Phosphorus
c) Arsenic
d) Antimony
-----
",0,0
"-----
Question:
which of the following does not belong to CATOGORY B bioterrorism ?
Options:
a) plague
b) ricinus communis
c) brucellosis
d) q fever
-----
",0,2
"-----
Question:
Double based smokeless gun powder consist of -
Options:
a) Nitrocellulose plus nitroglycerine
b) Nitrocellulose plus sulphur
c) Potassium nitrate plus nitroglycerine
d) Potassium nitrate plus charcoal
-----
",0,2
"-----
Question:
% of COHb than can cause death -
Options:
a) 70%
b) 82%
c) 75%
d) 80%
-----
",1,3
"-----
Question:
Crural index is
Options:
a) Length of tibia/femur x 100
b) Length of radius/humerus x 100
c) Length of fibula/tibia x 100
d) Length of radius/ulna x 100
-----
",0,0
"-----
Question:
Miscarriage is punishable under which IPC:AIIMS 13; NEET 14
Options:
a) Sec 320 IPC
b) Sec 311 IPC
c) Sec 312 IPC
d) Sec 314 IPC
-----
",-1,1
"-----
Question:
Red velvety stomach is seen in?
Options:
a) Lead
b) Arsenic
c) Copper
d) Mercury
-----
",1,0
"-----
Question:
Gastric lavage is contraindicated in Rx of poisoning due to the following EXCEPT:
Options:
a) Nitric acid
b) H2SO4
c) HCL
d) Carbolic acid
-----
",3,0
"-----
Question:
Shape of stab wound depends on: NEET 14
Options:
a) Edge of weapon
b) Shape of weapon
c) Width
d) All of the above
-----
",0,0
"-----
Question:
Ganja is obtained from :
Options:
a) Dried leaves
b) Fresh leaves
c) Flowering tops
d) Roots
-----
",2,0
"-----
Question:
Difference between incised wound & heat rupture, favouring heat rupture are -
Options:
a) Margins well defined
b) Small & multiple wounds
c) Nerves & vessels around are visible in floor
d) Seen only over scalp
-----
",2,2
"-----
Question:
Chronic cocaine abuse have following features except:
Options:
a) Peripheral gangrene
b) Black staining of tongue
c) Formication
d) Run amok
-----
",3,3
"-----
Question:
Which of the following is more likely to occur in salt water, rather than fresh water drowning?
Options:
a) Volume overload
b) Faster death
c) Hemolytic anemia
d) Hypervolemia
-----
",1,1
"-----
Question:
First set of milk teeth appear at what age
Options:
a) 3 months
b) 6 months
c) 9 months
d) 12 months
-----
",1,1
"-----
Question:
An addicted patient presenting with visual and tactile hallucinations, has black staining of tongue and teeth. The agent is -
Options:
a) Cocaine
b) Cannabis
c) Heroin
d) Opium
-----
",0,0
"-----
Question:
Before conducting the inquest, police should inform: MAHE 10
Options:
a) Director general police
b) Sessions Judge
c) Executive Magistrate
d) Senior police officer
-----
",2,2
"-----
Question:
Dilated pupil with coma is seen in w hich poisoning -
Options:
a) Opium
b) Datura
c) Mushroom
d) Pilocarpus
-----
",1,0
"-----
Question:
Which of the following is true about a Posthumous child(2018)
Options:
a) Born after death of father
b) Dead born child
c) Fictitious child
d) Illegitimate child
-----
",0,0
"-----
Question:
Maggots are not seen before -
Options:
a) 4 hours
b) 12 hours
c) 24 hours
d) 52 hours
-----
",2,2
"-----
Question:
Diatoms are seen in death due to: Jharkhand 11
Options:
a) Strangulation
b) Drowning
c) Electrocution
d) Asphyxia
-----
",1,3
"-----
Question:
False virgin
Options:
a) Hymen is torn but woman has never had sexual intercourse
b) Hymen is intact but woman has had sexual intercourse
c) Hymen is tom but woman had sexual intercourse 10 years ago
d) None of the above
-----
",1,0
"-----
Question:
Corneal tattooing may be done with:
Options:
a) Gold chloride
b) Calcium chloride
c) Copper sulfate
d) Potassium permanganate
-----
",0,0
"-----
Question:
Finger printing technique was first used for criminal cases by -
Options:
a) Sir Francis Galton
b) Sir William Herschelle
c) Sir Edward Henry
d) Dr Henry P. DeForrest
-----
",2,2
"-----
Question:
Hemoperfusion with charcoal is useful in poisoning with : -
Options:
a) Phenytoin.
b) Methanol
c) Ethylene glycol
d) All of the above
-----
",0,3
"-----
Question:
To what extent must the oxygen content be reduced before an explosion of methane and air is impossible?
Options:
a) 12 percent
b) 10 percent
c) 11 percent
d) 7 percent
-----
",0,1
"-----
Question:
Putrefaction is a :
Options:
a) Perimoem sign of death
b) Immediate sign of death
c) Early sign of death
d) Late sign of death
-----
",3,2
"-----
Question:
Pupil condition in opium poisoning -
Options:
a) Miosis
b) Mydriasis
c) Irregular
d) No change
-----
",0,0
"-----
Question:
Thanatology deals with
Options:
a) Death in all aspects
b) Postmortum findings
c) Exhumation
d) Body of offence
-----
",0,1
"-----
Question:
Fragmented medullary hair are found in
Options:
a) Negros
b) Mongols
c) Caucasians
d) Europeans
-----
",0,2
"-----
Question:
Strychnine poisoning mimics
Options:
a) Migraine
b) Tetanus
c) Cholera
d) Chorea
-----
",1,0
"-----
Question:
Masturbation by fingering in females usually results in rupture of hymen at which position?
Options:
a) 5-7 O'clock
b) 11-1 O'clock
c) 3-5 O'clock
d) 8-10 O'clock
-----
",1,2
"-----
Question:
Vitriolage is punished under
Options:
a) Sec 294 IPC
b) 326 A IPC
c) 354 A IPC
d) 326 B IPC
-----
",1,0
"-----
Question:
Which of the following features can be noted on postmortem examination of a person died to drowning
Options:
a) Washer woman's hand
b) Cadaveric spasm
c) Paltauf's hemorrhages
d) All of the above
-----
",3,3
"-----
Question:
Which tooth is first to erupt in lower jaw is?
Options:
a) Central incisor
b) Lateral incisor
c) Canine
d) Molar
-----
",0,0
"-----
Question:
In aluminium phosphide poisoning, not true is:
Options:
a) Accumulation of acetylcholine at NM junction
b) Cytochrome oxidase
c) Phosphine formation
d) Metabolic acidosis
-----
",0,0
"-----
Question:
A contusion can be differentiated from postmoem hypostasis by doing:
Options:
a) Diaphanous test
b) Picard's test
c) Incision test
d) Gettler's test
-----
",2,1
"-----
Question:
Burtonian line is seen in?
Options:
a) Mercury
b) Lead
c) Arsenic
d) Zinc
-----
",1,3
"-----
Question:
A 40 YR OLD MAN , WORKING IN FARM PRESENTED WITH HEADACHE MALASIE SENSE OF TIGHTNESS DIMNESS OF VISION . ON EXAMINATION PUPILS WERE SHOWN AS BELOW ? WHAT IS TH EDIAGNOSIS ?
Options:
a) LEAD POISONING
b) ORGANO PHOSPHOROUS
c) NICKLE POISONING
d) COCIANE
-----
",1,0
"-----
Question:
Which is the ideal site to collect blood sample for toxicological analysis during autopsy?
Options:
a) Stomach
b) Femoral vein
c) Aorta
d) Heart
-----
",1,0
"-----
Question:
Antidote for oxalic acid poisoning -
Options:
a) BAL
b) Animal charcoal
c) Calcium gluconate
d) Magnesium
-----
",2,2
"-----
Question:
Blue color of the bruise is due to -
Options:
a) Hemosiderin
b) Deoxyhemoglobin
c) Bilirubin
d) Hematoidin
-----
",3,1
"-----
Question:
Which of the following is the 'ordeal poison' used by tribes of Africa?
Options:
a) Physostigmine
b) Digoxin
c) Cocaine
d) Atropine
-----
",0,2
"-----
Question:
Which of the following is TRUE about cadaveric lividity?
Options:
a) It occurs only in the dependent pas
b) It occurs only upto 3-4 hours after death
c) It occurs due to dilatation of aerioles
d) All these
-----
",0,3
"-----
Question:
""Ewing's postulates"" refer to?
Options:
a) Trauma management
b) Complications resulting from trauma
c) Circulation, respiration and brain functionsd
d) Circulation, respiration and excretion
-----
",1,0
"-----
Question:
A contusion can be differentiated from postmoem staining by doing:
Options:
a) Diaphanous test
b) Picard's test
c) Incision test
d) Gettler's test
-----
",2,1
"-----
Question:
Which of the following teeth erupt earlier in upper jaw
Options:
a) Central incisor
b) Lateral incisor
c) Canine
d) First molar
-----
",1,0
"-----
Question:
Rigor mortis starts in:
Options:
a) Heart
b) Brain
c) Right iliac fossa
d) Left iliac fossa
-----
",0,0
"-----
Question:
Nasal swabs preserved in -
Options:
a) Drowning
b) Anaphylaxis
c) Cocaine poisoning
d) None
-----
",2,3
"-----
Question:
Under the MTP Act, termination of pregnancy can be done by: Rohtak 08
Options:
a) Any registered medical practitioner (RMP)
b) Any RMP with MD/MS degree in Obs and Gynae
c) Any RMP with 6 months residency in any depar intent
d) Any RMP with a minimum of 3 months residency in Obs and Gynae
-----
",1,0
"-----
Question:
A 6 hrs old snake bite patient come to emergency with mild local oedema at the injury site on examination no abnormality detected, laboratory investigation shows normal repo, most appropriate management :
Options:
a) Intravenous antisnake venom
b) Incision and suction
c) Wait & watch
d) Locally subcutaneous antisnake venom
-----
",2,2
"-----
Question:
The most common site of wandering bullet is:-
Options:
a) Aoa
b) Femoral vein
c) Carotid aery
d) IVC
-----
",0,1
"-----
Question:
Shearing damage is seen in: CMC (Vellore) 07
Options:
a) Hea
b) Liver
c) Brain
d) Spinal cord
-----
",2,3
"-----
Question:
Sexual gratification by inflicting pain on paner -
Options:
a) Sodomy
b) Sadism
c) Necrophilia
d) Bestiality
-----
",-1,0
"-----
Question:
Medical jurisprudence deals with
Options:
a) Legal aspect of practice of medicine
b) Medical knowledge to aid in the administration of justice
c) Courtesy obtained between medical professionals
d) Moral principles that guide the members of medical profession
-----
",0,0
"-----
Question:
Frotteurism is: NEET 13
Options:
a) Sexual pleasure is obtained by witnessing the act of urination
b) Sexual gratification by rubbing private pas
c) Sexual practise involving three people
d) Sexual pleasure in watching females getting undressed
-----
",1,3
"-----
Question:
Which is true regarding exhumation?
Options:
a) Should be within a time period of two years
b) By written order from coroner
c) Under bright illumination preferably at night
d) All are true
-----
",1,3
"-----
Question:
Tattooing in old decomposed body can be visualized by use of all except -
Options:
a) H2O2 3%
b) Gamma rays
c) Infrared photography
d) Examination with magnifying glass
-----
",1,1
"-----
Question:
The temperature of the body rises up for first two hours after death. The probable condition include folowing except :
Options:
a) Sun-stroke
b) Frost-bite
c) Septicemia
d) Tetanus
-----
",1,0
"-----
Question:
Identical twins may not have :
Options:
a) Same DNA finger
b) Same finger print pattern
c) Same blood group
d) Same HLA system
-----
",1,1
"-----
Question:
A 14-year-old male developed vomiting and diarrhea in 2 h after having food from a restaurant. The most likely pathogen is: KCET 12
Options:
a) Clostridium perfringens
b) Vibrio parahaemolyticus
c) Staphylococcus aureus
d) Salmonella typhimurium
-----
",2,3
"-----
Question:
The cause of death in cyanide poisoning is :
Options:
a) Anoxic anoxia
b) Anaemic anoxia
c) Histotoxic anoxia
d) Stagnant anoxia
-----
",2,0
"-----
Question:
While dispatching blood and urine for chemical analysis, sodium fluoride is added as preservative in the following concentration -
Options:
a) 30 mg/10 ml
b) 40 mg/10 ml
c) 50 mg/ ml
d) 100 mg/10 ml
-----
",3,2
"-----
Question:
Gastric Lavage is contraindicated in poisoning -
Options:
a) Kerosene
b) Organophosphorus
c) Aresenic
d) Morphine
-----
",0,1
"-----
Question:
Rigor mois is simulated by all, except: PGI 06
Options:
a) Cold stiffness
b) Heat stiffness
c) Tetanus
d) Putrefaction
-----
",2,3
"-----
Question:
Depression of consciousness level in hypothermia stas when the core body temperature falls below: COMEDK 14
Options:
a) 35degC
b) 34degC
c) 33degC
d) 32degC
-----
",3,3
