mcq,cop,llm_cop
"-----
Question:
Treatment of choice for Nocturnal enuresis is
Options:
a) Oxybutynin
b) Imipramine
c) Desmopressin
d) Behavioral therapy
-----
",3,2
"-----
Question:
A patient receives a toxic dose of lignocaine i.v., the patient is likely to exhibit?
Options:
a) Excessive salivation
b) Mydriasis and diarrhea
c) Respiratory paralysis
d) Seizures and coma
-----
",3,2
"-----
Question:
Nodular scabies is found in:
Options:
a) Web space of fingers
b) Axilla
c) Abdomen
d) Scrotum
-----
",3,1
"-----
Question:
Periphery of retina is best visualized with the following method:
Options:
a) Direct ophthalmoscopy
b) Indirect ophthalmoscopy
c) Retinoscopy
d) USG
-----
",1,1
"-----
Question:
In Zellweger syndrome, which of the following is absent?
Options:
a) ER
b) Golgi apparatus
c) Mitochondria
d) Peroxisomes
-----
",3,3
"-----
Question:
Appeal against penal eraser can be done in: WB 11
Options:
a) State Medical Council
b) Medical Council of India
c) Central Health Ministry
d) State Health Ministry
-----
",2,1
"-----
Question:
Type Ad curve is seen in -
Options:
a) Eustachian tube obstruction
b) After stapedectomy
c) Middle ear tumours
d) Secretory otitis media
-----
",1,1
"-----
Question:
Mifepristone is not used in?
Options:
a) Aboion
b) Cushing syndrome
c) PPH
d) Cervical ripening
-----
",2,1
"-----
Question:
Which of the following is not used in the treatment of Pulmonary hypeension
Options:
a) Calcium channel blockers
b) Alpha blockers
c) Prostacyclin
d) Endothelin receptor antagonist
-----
",1,3
"-----
Question:
Drugs causing Pityriasis rosea-like drug eruptions :
Options:
a) Cyclosporine
b) Steroids
c) Gold
d) Methotrexate
-----
",2,0
"-----
Question:
Mental retardation is not a feature in this aminoaciduria:
Options:
a) Phenylketonuria
b) Homocystinuria
c) Albinism
d) Maple syrup urine disease
-----
",2,1
"-----
Question:
Complication of sinus disease include:
Options:
a) Retrobulbar neuritis
b) Orbital cellulitis
c) Cavernous sinus thrombosis
d) Superior orbital fissure syndrome
-----
",3,2
"-----
Question:
Confabulation is a defect of -
Options:
a) Memory
b) Intelligence
c) Attention
d) Concentration
-----
",0,0
"-----
Question:
Which one is non-ionising radiation –
Options:
a) MRI
b) CT Scan
c) X–ray
d) Position emission scintigraphy
-----
",0,2
"-----
Question:
ECG was performed on a total of 700 subjects with complaints of acute chest pain. Of these, 520 patients had myocardial infarction. Calculate the specificity of ECG: MYOCARDIAL INFARCTION ECG PRESENT ABSENT TOTAL POSITIVE 416 9 425 NEGATIVE 104 171 275 TOTAL 520 180 700
Options:
a) 20%
b) 55%
c) 80%
d) 95%
-----
",3,3
"-----
Question:
Erysipeloid is transmitted by
Options:
a) Droplet
b) Feco-oral Mosquito bite
c) Mosquito bite
d) Contact with animal
-----
",3,0
"-----
Question:
Daily additional requirement of protein in lactation is-
Options:
a) 25 gm
b) 15 gm
c) 35 gm
d) 50 gm
-----
",0,2
"-----
Question:
In neonatal Resuscitation what is the dose of adrenaline used
Options:
a) Intramuscular 1-3 ml/kg of 1:1,000 adrenaline
b) Intramuscular 1-3 ml / kg of 1: 10,000 adrenaline
c) Intravenous 0.1-0.3ml / kg of 1:10,000 adrenaline
d) Intravenous 0.1- 0.3 ml/kg of 1:10,000 adrenaline
-----
",3,3
"-----
Question:
Aery of Adamkiewicz is related to?
Options:
a) Hand
b) Penis
c) Brain
d) Spinal Cord
-----
",3,1
"-----
Question:
Side-effects of corneal microdeposits is seen most commonly with which of the following drugs
Options:
a) Esmolol
b) Amiodarone
c) Adenosine
d) Bretylium
-----
",1,1
"-----
Question:
Bilateral post-pointing is due to defect in -
Options:
a) Brainstem
b) Cerebellum
c) Vestibular system
d) Basal ganglia
-----
",2,0
"-----
Question:
Bacteria helpful in adipocere formation: March 2004
Options:
a) Staphyococcus
b) E. coli
c) B. proteus
d) Cl. welchii
-----
",3,3
"-----
Question:
The effective temperature of 'comfo zone is%
Options:
a) 25-26.9deg C
b) 27-29deg C
c) < 19degC
d) 19-23deg C
-----
",0,1
"-----
Question:
A patient presents with history of episodic painful edema of face and larynx and abdominal pain associated with stress. Which of the following is likely to be deficient
Options:
a) Complement C3
b) Complement C5
c) CI_ Esterase Inhibitor
d) Properidin
-----
",2,0
"-----
Question:
Screening test for vitamin D deficiency is
Options:
a) 7-dehydrocholestrol
b) 1,25 dihydroxy vitamin D
c) 25 hydroxy vitamin D
d) Serum calcium levels
-----
",2,2
"-----
Question:
Which of the following wave form is seen in metabolic encephalopathy
Options:
a) Alpha
b) Beta
c) Gamma
d) Delta
-----
",3,3
"-----
Question:
Metabolic acidosis is not seen in the poisoning of:
Options:
a) Salicylate
b) Ethanol
c) Ethylene glycol
d) Organophosphorus
-----
",3,2
"-----
Question:
Placental alkaline phosphatase is marker of ?
Options:
a) Theca cell tumour
b) Teratoma
c) Choriocarcinoma
d) Seminoma
-----
",3,2
"-----
Question:
10 Weeks pregnant lady, best method of aboion is
Options:
a) Misoprostol + mifepristone
b) Diatation and curettage
c) Vaccum aspiration
d) Methotrexate and misprostol
-----
",2,0
"-----
Question:
Fig of 3 signs is seen in?
Options:
a) Mitral Stenosis
b) Coarctation of Aoa
c) Transposition of Great Aeries
d) Aoic Stenosis
-----
",1,0
"-----
Question:
Hyoid bone is closely associated to: September 2012
Options:
a) Bronchogenic cyst
b) Cystic hygroma
c) Thyroglossal cyst
d) Ranula
-----
",2,2
"-----
Question:
In renal failure, IV anesthetic used
Options:
a) Atracurium
b) Vivacurium
c) Pancuronium
d) Cistracurium
-----
",3,0
"-----
Question:
Point B in the treatment of carcinoma cervix receives the dose of:
Options:
a) 7000 cGy
b) 6000 cGy
c) 5000 cGy
d) 10,000 cGy
-----
",1,0
"-----
Question:
Force of constriction required for the obstruction of Jugular vein is
Options:
a) 5 kg
b) 2 kg
c) 15 kg
d) 20 kg
-----
",1,1
"-----
Question:
The regional aerial resistance of the mesentery and kidney vessels is reduced by
Options:
a) Dopamine
b) Dobutamine
c) Nor adrenaline
d) Isoprenaline
-----
",2,2
"-----
Question:
Not a radiosensitizing agent
Options:
a) Metronidazole
b) Actinomycin-D
c) Hyperbaric Oxygen
d) Chlorhexidine
-----
",3,1
"-----
Question:
Monteggia fracture is a:
Options:
a) Fracture of atlas
b) Fracture of radial styloid
c) Fracture of proximal 1/3 of ulna with dislocation of proximal radioulnar joint
d) Fracture of distal 1/3 of radius with dislocation of distal radioulnar joint
-----
",2,2
"-----
Question:
The parents of a 2-year-old boy with hyposadias (urethra opens on the ventral aspect of the penis) visit a genetic counselor to discuss the chances that a similar birth defect will occur in their future offspring. This birth defect shows which of the following patterns of inheritance?
Options:
a) Autosomal recessive
b) Autosomal dominant
c) Multifactorial
d) X-linked dominant
-----
",2,1
"-----
Question:
Which of the following is not an indication of amniocentesis for chromosomal anomaly detection?
Options:
a) Gestation diabetes
b) Previous Down's child
c) Maternal age more than 35
d) Parents with chromosomal anomaly
-----
",0,2
"-----
Question:
Angiotensinogen is produced by
Options:
a) Liver
b) Kidney
c) Hypothalamus
d) Atrium
-----
",0,0
"-----
Question:
Ulcus serpens is caused by-
Options:
a) Pseudomonas pyocynaeceous
b) Pneumoeoccus
c) Corynebacteria
d) Gonorrhoea niesseria
-----
",1,0
"-----
Question:
Ansa cervicalis supplies
Options:
a) Cricothyroid
b) Stylohyoid
c) Sternohyoid
d) Mylohyoid
-----
",2,0
"-----
Question:
Tetracycline is used in prophylaxis of which of the following diseases?
Options:
a) Cholera
b) Brucellosis
c) Leptospirosis
d) Meningitis
-----
",0,1
"-----
Question:
Aromatase produces estrogen from -
Options:
a) Progesterone
b) Cortisol
c) Aldosterone
d) Androgen
-----
",3,0
"-----
Question:
Short-acting non-depolarizing blocker
Options:
a) Rocuronium
b) Suxamethonium
c) Mivacurium
d) Pancuronium
-----
",2,0
"-----
Question:
Spongiform degeneration of cerebral cortex occurs in -
Options:
a) Creutzfeldt-Jakob disease
b) Subacute sclerosing panencephalitis
c) Fatal familial insomnia
d) Cerebral toxoplasmosis
-----
",0,0
"-----
Question:
Developing crossbites are treated by using:
Options:
a) Z spring
b) Tongue blade
c) Crossbite elastics
d) Bite plane
-----
",1,2
"-----
Question:
The SI Unit for radiation Absorption is:
Options:
a) Joules/kg2
b) Gray
c) Roentgen
d) REM
-----
",1,1
"-----
Question:
Which of the following is the cofactor for Prokaryotic DNA ligase?
Options:
a) Tetrahydrobiopterin
b) ATP
c) NAD
d) FAD
-----
",2,1
"-----
Question:
Highest amount of iron is seen in -
Options:
a) Milk
b) Meat
c) Spinach
d) Jagger
-----
",1,2
"-----
Question:
Which of the following intravenous anaesthetic agent has extrahepatic additional route of metabolism -
Options:
a) Thiopentone
b) Propofol
c) Etomidate
d) Ketamine
-----
",1,1
"-----
Question:
Glucose transporter in myocyte stimulated by insulin is
Options:
a) GLUT 1
b) GLUT 2
c) GLUT 3
d) GLUT 4
-----
",3,3
"-----
Question:
Doxylamine used in management of nausea and vomiting is marketed with which vitamin ?
Options:
a) Thiamine
b) Riboflavin
c) Niacin
d) Pyridoxine
-----
",3,0
"-----
Question:
Chromosomal anomalies more than 20% is associated with aEUR'
Options:
a) Gastroschisis
b) Omphalocele
c) Spina Bifida
d) Cleft Palate
-----
",1,2
"-----
Question:
Slow growing tumor of skin which rarely metastasise to lymphnodes is:
Options:
a) Melanoma
b) Sq cell ca
c) Basal cell ca
d) Angiosarcoma
-----
",2,2
"-----
Question:
Diseases transmitted by louse -
Options:
a) Epidemic typhus
b) Scrub Typhus
c) Trench fever
d) Q fever
-----
",0,0
"-----
Question:
Which of the following is not conveed into an active metabolite?
Options:
a) Lisinopril
b) Fluoxetine
c) Cyclophosphamide
d) Diazepam
-----
",0,2
"-----
Question:
Local anaesthetic with maximum ionized form at physiological pH
Options:
a) Lignocaine
b) Etidocaine
c) Bupivacaine
d) Chloroprocaine
-----
",3,2
"-----
Question:
A 5-year old boy presents with pain and swelling in diaphysis of tibia. He also complains of fever. On examination, his ESR was raised. Which of the following is the likely diagnosis?
Options:
a) Ewing sarcoma
b) Chondrosarcoma
c) Osteogenic sarcoma
d) Fibrosarcoma
-----
",0,2
"-----
Question:
Magenstrasse refers to:
Options:
a) Signs of magnesium poisoning
b) Marks of violence in case of poisoning
c) Route of acidic poisons in stomach
d) Color change of mucosa seen in corrosives
-----
",2,3
"-----
Question:
Pneumatosis intestinalis is diagnostic of
Options:
a) Ileal perforation
b) Necrotizing enterocolitis
c) Meconium ileus
d) Colonic aganglionosis
-----
",1,2
"-----
Question:
A 6-year-old girl presents with precocious puberty, some bony lesions & hyperpigmented skin lesions as shown below. What is the most probable diagnosis?
Options:
a) Prader Willi syndrome
b) Laurence Moon syndrome
c) Cushing syndrome
d) McCune-Albright syndrome
-----
",3,3
"-----
Question:
When two objects come in contact an exchange takes place. This is known as:(2001)
Options:
a) Galton exchange
b) Locard exchange principle
c) Chertillions system
d) Hasse rule
-----
",1,1
"-----
Question:
What is the period of infectivity in measles?
Options:
a) From 7 days to 7 days after the rash
b) From 4 days to 4 days after the rash
c) From 9 days to 12 days after the rash
d) From 5 days to 9 days after the rash
-----
",1,2
"-----
Question:
The hormone associated with cold adaption is :
Options:
a) Growth hormone.
b) Thyroxine.
c) Insulin.
d) Melanocyte Stimulating Hormone.
-----
",1,3
"-----
Question:
Benedict&;s test will be positive in the urine after administration of
Options:
a) Folic acid
b) Ascorbic acid
c) Pantothetic acid
d) Retinoic acid
-----
",1,1
"-----
Question:
In boys which is the first visible sign of pubey?
Options:
a) Testicular enlargement
b) Penile growth
c) Breast hyperophy
d) Dark scrotum
-----
",0,0
"-----
Question:
Multiplication factor for estimating height from length of foot is
Options:
a) 7
b) 4
c) 5
d) 3
-----
",0,1
"-----
Question:
Type of collagen found in basement membrane is ?
Options:
a) Type I
b) Type II
c) Type III
d) Type IV
-----
",3,3
"-----
Question:
DENOSUMAB a monoclonal antibody against RANKL receptor is used in the treatment of
Options:
a) Rheumatoid arthritis
b) Osteoporosis
c) Osteoarthritis
d) SLE
-----
",1,1
"-----
Question:
A 6-year-old child has had repeated episodes of otitis media. She undergoes an uneventful surgical placement of pressure-equalization (PE) tubes. In the recovery room, she develops a fever of 40degC (104degF), rigidity of her muscles, dark colored urine, and metabolic and respiratory acidosis. Which of the following therapies is most likely to be beneficial for this child's condition?
Options:
a) Acidification of the urine
b) Administration of intravenous antibiotics after obtaining blood cultures
c) Intravenous administration of dantrolene
d) Administration of tetanus immuno globulin and a booster dose of DTaP
-----
",2,1
"-----
Question:
Budd Chiari syndrome is: March 2013
Options:
a) Poal vein thrombosis
b) Hepatic aery thrombosis
c) Cystic aery thrombosis
d) Hepatic vein thrombosis
-----
",3,3
"-----
Question:
T.J.Crow
Options:
a) Coined the term ""Dementia Praecox""
b) Gave 11 First rank symptoms
c) Divided Schizophrenia into 2 subtypes , Type I & Type II
d) Gave 4 'A's of Schizophrenia.
-----
",2,0
"-----
Question:
Drug of choice In pregnancy-induced hypeension among the following is ?
Options:
a) Amopldipine
b) Losaail
c) Diuretic
d) Methyldopa
-----
",3,3
"-----
Question:
Mifepristone (RU-486) is -
Options:
a) Anti-androgen
b) Anti-estrogen
c) Anti-progestin
d) Androgen
-----
",2,2
"-----
Question:
In starvation, there is ketosis due to ?
Options:
a) Decreased acetyl CoA
b) Increased b-oxidation
c) Decreased lipolysis
d) Decreased fatty acid
-----
",1,1
"-----
Question:
Which drug used in bronchial asthma needs monitoring:
Options:
a) Theophylline
b) Cromoglycate
c) Salmeterol
d) Terbutaline
-----
",0,0
"-----
Question:
Erythema multiforme ?
Options:
a) Staphylococcus
b) TB
c) HSV
d) EBV
-----
",2,2
"-----
Question:
Most cardiotoxic local anesthetic is:
Options:
a) Bupivacaine
b) Lignocaine
c) Lidocaine
d) Ropivacaine
-----
",0,0
"-----
Question:
A 60-year-old man with no significant past medical history is scheduled for elective cholecystectomy. He has been taking aspirin daily. Preoperative recommendations should include which of the following?
Options:
a) Determination of prothrombin time (PT)
b) Estimation of platelet count
c) Discontinuation of aspirin 2 days before surgery
d) Discontinuation of aspirin at least 1 week before surgery
-----
",3,2
"-----
Question:
Which of the following medication is least effective against depression?
Options:
a) Valproate
b) Lamotrigine
c) Lithium
d) Aripiprazole
-----
",0,2
"-----
Question:
Which of the glands are affected in Fox Fordyce disease?
Options:
a) Sebaceous glands
b) Eccrine glands
c) Pilosebaceous units
d) Apocrine glands
-----
",3,0
"-----
Question:
Most common complication of Sinusitis is
Options:
a) Orbital cellulitis
b) Meningitis
c) Brain abscess
d) Septicemia
-----
",0,0
