,id,question,question_comment,option_a,option_a_comment,option_b,option_b_comment,option_c,option_c_comment,option_d,option_d_comment,correct_option
118,OIC-283-06-B,Quelle est la principale différence entre la constipation idiopathique et la constipation secondaire?,Cette question évalue la compréhension de la distinction fondamentale entre les deux types de constipation.,"La constipation idiopathique est causée par un ralentissement du transit colique, tandis que la constipation secondaire est causée par un trouble de l'évacuation rectale.",Cette option est incorrecte car elle ne reflète pas la complexité des deux types de constipation.,"La constipation idiopathique est une constipation fonctionnelle sans cause identifiable, tandis que la constipation secondaire est due à une maladie sous-jacente.",Cette option est correcte car elle capture la différence clé entre les deux types de constipation.,"La constipation idiopathique est plus fréquente chez les enfants, tandis que la constipation secondaire est plus fréquente chez les adultes.",Cette option est incorrecte car elle ne reflète pas la distribution des deux types de constipation par âge.,"La constipation idiopathique est traitée par des médicaments, tandis que la constipation secondaire est traitée par des changements de mode de vie.",Cette option est incorrecte car les traitements varient en fonction du type et de la cause de la constipation.,b
119,OIC-283-07-A,Quel est l'apport quotidien recommandé en fibres pour un adulte souffrant de constipation?,Cette question évalue la compréhension des recommandations diététiques pour la constipation chez l'adulte. Le piège courant est de se concentrer sur l'importance de l'hydratation.,25 g,C'est la quantité de fibres recommandée dans le texte.,50 g,Cette quantité est trop élevée et n'est pas mentionnée dans le texte.,10 g,Cette quantité est insuffisante pour un effet significatif sur la constipation.,Il n'y a pas de recommandation spécifique,Le texte mentionne clairement une recommandation d'apport en fibres.,a
120,OIC-283-08-B,Quelle est une complication possible de la constipation chronique chez l'enfant ?,Cette question évalue la compréhension des complications de la constipation chronique. Le piège courant est de choisir une complication non liée à la constipation.,Fissure anale,"Les fissures anales sont une complication fréquente de la constipation, causant des douleurs et du saignement.",Fièvre,La fièvre n'est pas directement liée à la constipation chronique.,Rhinite,La rhinite est une inflammation des voies nasales et n'est pas une complication de la constipation.,Fracture du tibia,Une fracture du tibia est une blessure osseuse et n'est pas liée à la constipation.,a
121,OIC-283-09-B,Quelle est l'approche principale pour la prise en charge de la constipation chronique chez l'enfant?,Cette question évalue la compréhension des principes fondamentaux de la prise en charge de la constipation chronique. Le piège courant est de se concentrer uniquement sur le traitement médicamenteux.,"Mesures hygiéno-diététiques personnalisées et adaptées à l'âge, accompagnées d'explications des mécanismes physiopathologiques.",Cette option reflète l'approche globale et personnalisée recommandée pour la constipation chronique.,Prise en charge psychologique en cas de cause psychologique à la rétention.,"Bien que la prise en charge psychologique puisse être utile, elle n'est pas l'approche principale.",Traitement médicamenteux avec des laxatifs osmotiques dès la naissance.,"Les laxatifs osmotiques sont utilisés chez les nouveau-nés, mais pas systématiquement dès la naissance.",Utilisation exclusive de PEG dès 6 mois pour ramollir les selles.,"Le PEG est un traitement efficace, mais il doit être utilisé en complément des mesures hygiéno-diététiques et adapté à l'âge de l'enfant.",a
122,OIC-284-01-A,Quel est le critère principal pour diagnostiquer le syndrome de l'intestin irritable (SII)?,Cette question évalue la compréhension de la définition du SII. Attention à ne pas se focaliser sur les sous-types.,Des douleurs abdominales associées à des troubles du transit en l'absence de maladie organique digestive.,C'est la définition du SII.,La présence de diarrhée prédominante.,"Ceci décrit le SII-D, mais pas la définition générale du SII.",Des examens complémentaires anormaux.,"Par définition, les examens complémentaires sont normaux dans le SII.",Une altération importante de la qualité de vie.,"C'est une conséquence du SII, mais pas le critère de diagnostic.",a
123,OIC-284-02-A,Quel est le critère minimum requis pour poser un diagnostic de syndrome de l'intestin irritable selon les critères de Rome?,Cette question évalue la compréhension des critères diagnostiques du syndrome de l'intestin irritable. Le piège courant est de se concentrer uniquement sur la douleur abdominale.,Douleur abdominale récidivante au moins un jour par semaine pendant les trois derniers mois.,C'est la condition essentielle pour le diagnostic.,Douleur abdominale en relation avec la défécation.,"C'est un critère possible, mais pas le seul.",Modification de la fréquence ou de l'aspect des selles.,"C'est un critère possible, mais pas le seul.",Symptômes débutant au moins six mois avant le diagnostic.,"C'est un critère important, mais pas le critère minimum.",a
124,OIC-284-04-A,Quel est le principal symptôme rapporté chez les patients atteints de colopathie fonctionnelle?,Cette question évalue la compréhension des symptômes clés de la colopathie fonctionnelle. Le piège courant est de se concentrer sur les troubles du transit et d'oublier la douleur abdominale.,Douleur abdominale chronique,C'est la caractéristique principale de la colopathie fonctionnelle.,Diarrhée fréquente,"Bien que la diarrhée puisse être présente, ce n'est pas le symptôme principal.",Ballonnement abdominal,"Le ballonnement est un symptôme associé, mais pas le principal.",Constipation,"La constipation peut être présente, mais ce n'est pas le symptôme principal.",a
125,OIC-284-05-A,Quels des éléments suivants est un signe clinique d'alarme qui justifie une coloscopie?,Cette question évalue la compréhension des signes cliniques qui indiquent la nécessité d'une coloscopie pour exclure une pathologie. Le piège courant est de choisir des symptômes non spécifiques.,Amaigrissement inexpliqué,L'amaigrissement est un signe clinique d'alarme qui peut indiquer une pathologie colique.,Douleur abdominale après les repas,La douleur abdominale après les repas peut être due à diverses causes et n'est pas nécessairement un signe d'alarme pour une coloscopie.,Constipation occasionnelle,La constipation occasionnelle n'est pas un signe clinique d'alarme qui justifie systématiquement une coloscopie.,Nausées matinales,Les nausées matinales sont généralement associées à la grossesse et ne sont pas un signe d'alarme pour une coloscopie.,a
126,OIC-284-07-B,Quel examen biologique est **particulièrement recommandé** dans le cadre d'un SII à prédominance diarrhéique pour éliminer une maladie cœliaque?,Cette question évalue la compréhension des diagnostics différentiels du SII et des examens complémentaires spécifiques à chaque sous-type.,NFS,"La NFS permet d'éliminer une anémie, mais pas une maladie cœliaque.",CRP,"La CRP recherche un syndrome inflammatoire, mais pas spécifiquement une maladie cœliaque.",TSH,"La TSH permet d'éliminer une hyperthyroïdie, mais pas une maladie cœliaque.",Ac anti-transglutaminase,Les anticorps anti-transglutaminase sont spécifiques à la recherche d'une maladie cœliaque.,d
127,OIC-284-08-A,Quel est l'objectif principal de la prise en charge thérapeutique de la colopathie fonctionnelle ?,Cette question évalue la compréhension de l'approche centrée sur le patient et les objectifs de la prise en charge.,Améliorer la qualité de vie du patient en réduisant les symptômes.,"C'est l'objectif principal de la prise en charge, car la guérison n'est pas toujours possible.",Guérir complètement la maladie.,"La colopathie fonctionnelle est une maladie chronique, la guérison complète n'est pas toujours atteinte.",Identifier la cause exacte de la maladie.,La cause exacte de la colopathie fonctionnelle n'est pas toujours identifiable.,Éviter tout traitement médicamenteux.,Les traitements médicamenteux peuvent être utilisés en première intention pour soulager les symptômes.,a
128,OIC-288-01-A,Quelles sont les structures anatomiques composant les hémorroïdes?,Cette question évalue la compréhension de la définition des hémorroïdes. Le piège courant est de se concentrer uniquement sur les veines dilatées.,"Lac veineux dilatés, artérioles, tissu de soutien et épithélium de revêtement",Cette option est correcte car elle liste les quatre composants clés des hémorroïdes.,Veines dilatées et tissu conjonctif,"Cette option est incorrecte car elle manque les artérioles, le tissu de soutien et l'épithélium de revêtement.","Veines dilatées, artérioles et muscles lisses",Cette option est incorrecte car elle manque le tissu de soutien et l'épithélium de revêtement.,"Veines dilatées, tissu conjonctif et épithélium",Cette option est incorrecte car elle manque les artérioles et le tissu de soutien.,a
129,OIC-288-03-B,Quelle est la principale différence entre les hémorroïdes et les veines?,Cette question évalue la compréhension de la physiopathologie des hémorroïdes et de la théorie vasculaire. Le piège courant est de confondre les hémorroïdes avec des veines en raison de leur association avec l'insuffisance veineuse.,Les hémorroïdes ne comportent pas de valvules conniventes.,C'est la bonne réponse. Les hémorroïdes ne sont pas des veines et ne possèdent pas de valvules conniventes.,Les hémorroïdes sont plus petites que les veines.,Cette affirmation est fausse. La taille des hémorroïdes peut varier.,Les hémorroïdes ne saignent pas.,"Cette affirmation est fausse. Les hémorroïdes peuvent saigner, notamment lors d'une crise hémorroïdaire.",Les hémorroïdes sont situées uniquement dans le rectum.,Cette affirmation est fausse. Les hémorroïdes peuvent se situer à différents niveaux du rectum et de l'anus.,a
130,OIC-288-04-A,Où est visible le plexus interne des hémorroïdes ?,Cette question évalue la compréhension de la localisation anatomique des hémorroïdes internes. ,"Au niveau du canal anal, lors d'un examen endocanalaire avec un anuscope.",C'est la réponse correcte. Le plexus interne est visible lors d'un examen endocanalaire avec un anuscope.,En cas de thrombose hémorroïdaire externe.,"La thrombose hémorroïdaire externe est une complication qui rend visible le plexus externe, pas l'interne.",Au niveau du toucher anal.,"Le toucher anal est insuffisant pour diagnostiquer les hémorroïdes, il ne permet pas de visualiser le plexus interne.",Au niveau du revêtement épithélial malpighien.,"Le revêtement épithélial malpighien est caractéristique du plexus externe, pas de l'interne.",a
