,id,question,option_a,option_b,option_c,option_d,correct_option
843,OIC-188-09-A,Identifier les nouveau-nes à risque d’INBP,La colonisation maternelle par le streptocoque du groupe B (SGB) en est un des principaux facteurs.,Un antécédent d’infection néonatale à SGB est également un facteur de risque.,"Une fièvre maternelle supérieure à 38,0°C en per-partum ou dans les deux heures suivant l’accouchement est un autre facteur de risque.",La rupture des membranes plus longue que 12 heures est également un facteur de risque pour INBP.,a
844,OIC-188-10-A-,Quels sont les facteurs de risque de prématurité induite ?,"La prééclampsie, le RCIU, l'hématome rétroplacentaire et les pathologies maternelles nécessitant la naissance de l'enfant.","Non, ce n'est pas un facteur de risque de prématurité induite.","Non, ce n'est pas un facteur de risque de prématurité induite.","Non, ce n'est pas un facteur de risque de prématurité induite.",a
845,OIC-188-11-B,Quelle est la durée de recoloration cutané pour un nouveau-né à terme ?,3 secondes,4 secondes,5 secondes,>5 secondes,a
846,OIC-188-11-B-,Quel est l'âge gestationnel du nouveau-né à terme ?,Le nouveau-né à terme est né entre 37 et 41 semaines d'aménorrhée.,Le nouveau-né à terme est né entre 38 et 40 semaines d'aménorrhée.,Le nouveau-né à terme est né avant 37 semaines d'aménorrhée.,Le nouveau-né à terme est né après 41 semaines d'aménorrhée.,a
847,OIC-188-12-B,Quels sont les soins dépendants du contexte d'un nouveau-né en salle de naissance?,Désinfection oculaire par collyre antibiotique,Recherche d'une atrésie des choanes,Réalisation du test à la seringue pour éliminer une atrésie de l'œsophage,Manœuvres de réanimation en cas de mauvaise adaptation à la vie extra-utérine,d
848,OIC-188-12-B-,Quel est le dépistage de la phénylcétonurie ?,Dosage sanguin de la phénylalanine,Dosage sanguin du tyrosine,Dosage sanguin de l’acide urique,Dosage sanguin des enzymes hépatiques,a
849,OIC-188-13-B-,Quelles sont les contre-indications à l'allaitement maternel?,Infection maternelle par le VIH,Cardiopathie ou néphropathie sévère maternelle,Galactosémie chez l'enfant,Certaines médications,a
850,OIC-188-14-A,Quelles sont les principales complications possibles chez l'enfant du diabète de la mère ? ,Malformations congénitales,Complications obstétricales,"Métaboliques (hypoglycémie, hypocalcémie, ictère)",Détresse respiratoire,a
851,OIC-188-14-A-,Quelle est la forme de fente palatine la plus fréquente?,Unilatérale,Bilatérale,Médiane,Totalement déformée,a
852,OIC-188-15-B,Quand a été votée la loi sur l'interruption volontaire de grossesse (IVG) ?,En 1974,En 1975,En 1976,En 1977,b
853,OIC-188-15-B-,Une grossesse non désirée mène-t-elle systématiquement à une interruption volontaire de grossesse?,"Oui, toujours","Non, pas nécessairement",Seulement dans certains cas,Toutes les grossesses non désirées doivent être interrompues,b
854,OIC-188-17-A-,Les IVG peuvent être réalisées dans les conditions suivantes :,Seules les femmes en situation de handicap social peuvent accéder à l'IVG médicamenteuse.,Toutes les femmes en âge de procréer peuvent avoir recours aux IVG médicamenteuses.,Les femmes doivent être inscrites sur une liste d'attente pour pouvoir accéder à l'IVG médicamenteuse.,Seules les femmes en situation de handicap social et en âge de procréer peuvent avoir recours aux IVG médicamenteuses.,b
855,OIC-188-18-B,Quel est le nombre de consultations pour la prise en charge d'une interruption volontaire de grossesse ?,3 consultations.,4 consultations.,5 consultations.,6 consultations.,b
856,OIC-188-18-B-,Quelle est la durée maximale pour réaliser une IVG médicamenteuse ?,Jusqu'à 9 semaines d'aménorrhée,Jusqu'à 16 semaines d'aménorrhée,Les deux,Aucune des deux,a
857,OIC-188-19-A,Quelles sont les contre-indications à la technique médicamenteuse?,"Troubles de la coagulation, prise d'un traitement anticoagulant",Anémie profonde (Hb < 9–10 g/dL),DIU en place,"Patient isolée, ne comprenant pas les informations, visite de contrôle impossible, voyage après la procédure 'dans une zone sanitaire risquée'",a
858,OIC-188-20-A-,Quelles méthodes contraceptives pourraient mieux prévenir la répétition des IVG?,méthodes contraceptives réversibles à longue durée d'action,dispositifs intra-utérins,implant,aucune de ces méthodes,a
859,OIC-188-21-B-,Qu'est-ce que la stérilité?,La capacité de concevoir une grossesse.,L'impossibilité totale de concevoir spontanément une grossesse.,Une difficulté temporaire à procréer.,Un problème de fertilité lié au sexe du partenaire.,b
860,OIC-188-22-A,Quel est le principal facteur prédictif de fertilité chez l’homme?,Le poids,L'âge,La consommation de tabac,Les antécédents familiaux,B
861,OIC-190-01-A,Le bilan de première intention pour une femme présentant des difficultés à procréer comprend plusieurs tests. Lesquels d'entre eux sont systématiquement réalisés?,Bilan hormonal J2 à J5,Echographie pelvienne J2 à J5,Hystérosalpingographie J5-J9,"Sérologie rubéole, toxoplasmose",a
862,OIC-190-02-A,Quel est l'autre facteur qui peut entrer en compte dans l'infertilité?,Troubles sexologiques,Hyperprolactinémie,Insuffisance ovarienne prématurée,Aménorrhée hypopthalamique fonctionnelle,a
863,OIC-190-02-A-,Quelles sont les principales causes d’infertilité masculine ? (BESOINTE),Anomalie de production des spermatozoïdes par les testicules,"Origine testiculaire : environnementales, génétiques ou pathologies testiculaires acquises",Origine centrale fonctionnelle ou tumeurs de la régions hypothalamo-hypophysaire...,"Production normale des spermatozoïdes, mais obstruction en aval du testicule",a
864,OIC-190-03-A,Qui a accès à l’Assistance Médicale à la Procréation (AMP) selon la Loi de Bioéthique 2021 ?,Seuls les couples mariés peuvent en bénéficier.,Toutes les femmes non mariées ont droit à l'AMP.,Les couples formés d'un homme et d'une femme ou de deux femmes.,Toutes ces options sont correctes.,C
865,OIC-190-04-A,Quelle est la technique d'AMP qui consiste à insérer des spermatozoïdes sélectionnés dans l'utérus ?,Insémination intra-utérine (IIU),Fécondation in vitro classique (FIVc) ou assistée avec microinjection intra-cytoplasmique d'un spermatozoïde (ICSI),Congélation embryonnaire,Diagnostic pré-implantatoire (DPI),a
866,OIC-190-06-B-,Quelles sont les principales indications de la microinjection intracytoplasmique?,L’utilisation de spermatozoïdes extraits chirurgicalement (épididymaires ou testiculaires) ou à partir des urines (dans le cadre d’une éjaculation rétrograde),Un échecs de FIV-ct,L’infertilité tubaire,L’endométriose,a
867,OIC-190-07-B,Les principales indications de l’accueil d’embryon/double dons sont :,Double infertilité sévère ou double stérilité pour des couples infertiles,Risque de transmettre une maladie génétique d’une particulière gravité à l’enfant à venir,Non souhait de recours à l’AMP avec don de gamètes,Couple de femmes et femme non mariée avec infertilité sévère ou stérilité de la femme qui va porter l'embryon,a
868,OIC-190-07-B-,"Les principales indications médicales de préservation de la fertilité masculine, sont",La chimiothérapie ou tout traitement médicamenteux qui peut détruire les cellules souches spermatogoniales (CSS) ou altérer le génome des spermatozoïdes,La radiothérapie qui peut exercer la même toxicité sur les cellules germinales souches et les spermatozoïdes que la chimiothérapie si le champ d’irradiation est situé à proximité des testicules ou directement sur les testicules,"La chirurgie des testicules (ex. : cancer du testicule, tumeur bénigne du testicule, torsion testiculaire)",La chirurgie des voies excrétrices spermatiques y compris la vasectomie,a
869,OIC-191-01-A,Quels sont les tests de sécurité sanitaires à réaliser avant une AMP?,"Sérologies VHB, VHC, VIH, Syphilis. Chez les personnes vaccinées contre l'hépatite B, un contrôle sérologique n'est pas nécessaire si l'immunité est connue et documentée.","Sérologies VHB, VHC, VIH, Syphilis. Chez les personnes vaccinées contre l'hépatite B, un contrôle sérologique n'est pas nécessaire si l'immunité est connue et documentée.","Sérologies VHB, VHC, VIH, Syphilis. Chez les personnes vaccinées contre l'hépatite B, un contrôle sérologique n'est pas nécessaire si l'immunité est connue et documentée.","Sérologies VHB, VHC, VIH, Syphilis. Chez les personnes vaccinées contre l'hépatite B, un contrôle sérologique n'est pas nécessaire si l'immunité est connue et documentée.",a
870,OIC-191-01-A-,Quel est le nombre maximum de tentatives FIV-ICSI remboursées par l'Assurance Maladie ?,4,6,8,10,a
871,OIC-191-03-A,"Quand un enfant est diagnostiqué avec une maladie génétique, les parents et la fratrie peuvent-ils bénéficier d'un soutien médical et psychologique?","Oui, ils en ont besoin.","Non, ils n'en ont pas besoin.",Seulement le soutien médical.,Seulement le soutien psychologique.,a
872,OIC-191-04-B-,Quelle est la conduite à tenir si le risque est inférieur à 1/1000 dans le dépistage prénatal de la trisomie 21 ?,Surveillance simple de la grossesse,"Réalisation d’un dépistage prénatal non invasif (test sur ADN fœtal libre circulant dans le sang maternel, DPNI)",Proposition d’un caryotype fœtal,Toutes les options précédentes,a
873,OIC-191-07-B,Quels sont les principaux signes cliniques de la trisomie 21 en période néonatale?,Hypotonie axiale,Souffle à l’auscultation cardiaque,Dysmorphie faciale,Retard psychomoteur,a
874,OIC-191-08-B,Les deux parents porteurs hétérozygotes d'une mutation du gène CFTR ont un risque de transmettre la maladie à leur descendance de 1/4 à chaque grossesse.,Le risque est de 1/3 à chaque grossesse.,Le risque est de 1/5 à chaque grossesse.,Le risque est de 1/6 à chaque grossesse.,Le risque varie en fonction des mutations CFTR présentes chez les parents.,d
875,OIC-191-08-B-,Le dépistage néonatal de la mucoviscidose est réalisé au troisième jour de vie.,Le test associe un dosage biochimique de la trypsine immuno-réactive (TIR) à la recherche des mutations les plus fréquentes du gène CFTR.,La présence d'une TIR élevée et de deux mutations causales chez le nouveau-né signe le diagnostic de mucoviscidose.,Le dépistage permet la prise en charge précoce dans des centres spécialisés (CRCM) et un conseil génétique éclairé.,Le dépistage néonatal de la mucoviscidose est réalisé au troisième jour de vie à partir d’un prélèvement d’une tâche de sang au talon du nouveau-né (dépistage néonatal systématique).,a
