,id,question,option_a,option_b,option_c,option_d,correct_option
515,OIC-047-34-A,"Selon le texte, quelle fonction cognitive dépend principalement des parties internes des lobes temporaux, en particulier des hippocampes et des cortex adjacents ?",L'attention,Les fonctions d'intégration perceptive,La mémoire épisodique,Les fonctions exécutives,c
516,OIC-047-34-A-,"Selon le texte, dans quel contexte l'imagerie cérébrale (scanner ou IRM) est-elle recommandée en urgence en cas de confusion ?",Systématiquement pour toute confusion.,Uniquement si la confusion est d'origine dégénérative.,"Au moindre doute de lésion neurologique sous-jacente, en cas de signes de focalisation, d'antécédents de traumatisme ou traitement anticoagulant, avant une ponction lombaire suspecte, ou en cas d'installation brutale.",Uniquement si la confusion est associée à des troubles de la marche et de l'équilibre.,c
517,OIC-047-35-A,"Selon le texte, quelle est la caractéristique typique de la forme d'un hématome sous-dural chronique sur une imagerie médicale ?",Sphérique,En croissant de lune,Irrégulière,En étoile,b
518,OIC-047-36-B,"Quelle est une caractéristique radiologique clé de l'hydrocéphalie chronique de l'adulte, distincte des hydrocéphalies obstructives ?",Présence d'un obstacle identifiable à l'écoulement du LCR.,Dilatation des ventricules latéraux et absence d'effet de masse.,Atrophie corticale généralisée.,Augmentation de la densité de la substance blanche périventriculaire.,b
519,OIC-047-36-B-,"Selon le texte, quelle est l'indication principale pour utiliser la scintigraphie de perfusion ou la TEP-FDG dans les troubles neurocognitifs ?",Confirmer un diagnostic de maladie d'Alzheimer.,Diagnostiquer une démence à corps de Lewy.,Identifier les formes de diagnostic difficile.,Evaluer la progression de la démence.,c
520,OIC-047-37-B-,Quel est l'objectif principal de l'examen de la marche et de l'équilibre décrit dans le texte ?,Évaluer la posture statique uniquement.,Observer la marche et l'équilibre dans des conditions contrôlées et naturelles.,Se concentrer uniquement sur les mouvements des membres supérieurs.,Effectuer l'examen avec des chaussures et des vêtements complets.,b
521,OIC-047-38-B,Quel est le but principal des échelles d'analyse de l'équilibre et de la marche mentionnées dans le texte ?,Évaluer la force musculaire.,Diagnostiquer des troubles spécifiques de la vision.,Mesurer la performance fonctionnelle en matière d'équilibre et de marche.,Déterminer la cause exacte des chutes.,c
522,OIC-047-38-B-,"Selon le texte, quelle est la caractéristique principale d'une marche d'origine ataxique ?","Marche à petits pas, souvent associée à des phénomènes paroxystiques.","Marche douloureuse, évitant la douleur ou limitée par elle.","Marche présentant une instabilité, une déviation, ou des troubles liés aux vertiges.","Marche présentant un déficit moteur central, souvent avec un membre supérieur fixé en adduction.",c
523,OIC-047-40-A,Quelle est la principale distinction entre l'astasie-abasie psychogène et l'astasie-abasie secondaire (non psychogène) ?,"L'astasie-abasie psychogène est liée à des troubles neurologiques structurels, tandis que la forme secondaire est liée à des facteurs psychologiques.","L'astasie-abasie psychogène est liée à des facteurs psychologiques (dépression, syndrome de glissement), tandis que la forme secondaire est liée à des troubles neurologiques (apraxie, ataxie frontale).","Les deux formes sont toujours liées à des troubles neurologiques structurels, mais l'une est plus fréquente chez les personnes âgées.","L'astasie-abasie psychogène est caractérisée par une difficulté à démarrer la marche, tandis que la forme secondaire est caractérisée par une difficulté à s'arrêter.",b
524,OIC-047-40-A-,Quelle est la cause principale d'une démarche dandinante selon le texte ?,Un déficit moteur des muscles des racines des membres inférieurs et de la ceinture pelvienne.,Une faiblesse des muscles du tronc.,Une hyperlordose sévère.,Des problèmes d'équilibre.,a
525,OIC-047-41-A,"Quelle est la composante motrice caractéristique du syndrome post-chute, spécifiquement au fauteuil ?",Tendance à l'antépulsion et passage facile en rétropulsion.,Tendance à la rétropulsion avec impossibilité de passage en antépulsion.,Marche talonnante avec rétrécissement du polygone de sustentation.,Marche hésitante mais sans particularité de posture au fauteuil.,b
526,OIC-047-41-A-,"Selon le texte, quelle caractéristique clinique est souvent associée à la marche d'origine conversive (psychogène)?","Une marche lente et hésitante, typique du ralentissement psychomoteur dépressif.",Une marche bondissante ou robotique.,Une marche présentant une amélioration constante avec le temps.,Une marche dont les caractéristiques sont toujours cohérentes avec un trouble neurologique organique.,b
527,OIC-048-01-A,Quel est l'objectif principal de l'item OIC-109-11-B ?,Décrire les causes neurologiques des troubles de la marche.,Identifier les principaux troubles de la marche à partir d'une vidéo.,Expliquer les mécanismes physiologiques de la marche.,Comparer les différents traitements des troubles de l'équilibre.,b
528,OIC-048-01-A-,Quel examen d'imagerie est privilégié en urgence pour écarter un accident vasculaire cérébral ischémique aigu en cas de symptomatologie aiguë brutale ?,Scanner cérébral,IRM cérébrale avec séquence de diffusion,Angioscanner du polygone de Willis,IRM cérébrale sans séquence de diffusion,b
529,OIC-048-02-A,Quel est le principal objectif des examens complémentaires biologiques mentionnés dans le contexte des troubles de la marche et de l'équilibre ?,Détecter des anomalies structurelles cérébrales.,Identifier des causes métaboliques ou électrolytiques.,Évaluer la fonction cardiaque et détecter des arythmies.,Rechercher des signes d'embolie pulmonaire.,b
530,OIC-048-02-A-,"Selon le texte, quelle est la caractéristique principale permettant de suspecter une dermatose bulleuse ?",La présence de démangeaisons intenses.,"La présence de lésions cutanées telles que des bulles, érosions, décollements et signe de Nikolsky.",Une éruption cutanée rouge et chaude.,Une perte de pigmentation de la peau.,b
531,OIC-048-03-A,Quel est le rôle principal de l'immunofluorescence directe (IFD) dans le diagnostic des dermatoses bulleuses auto-immunes ?,Déterminer le niveau de formation de la bulle (intra ou sous épidermique).,Confirmer la présence d'auto-anticorps dans les lésions cutanées.,Identifier l'agent infectieux responsable de la dermatose.,Évaluer l'étendue de l'inflammation cutanée.,b
532,OIC-048-03-A-,Quelle est la principale distinction histologique entre les pemphigus et les pemphigoïdes ?,"Pemphigus : bulle sous-épidermique, Pemphigoïde : bulle intra-épidermique","Pemphigus : bulle intra-épidermique avec acantholyse, Pemphigoïde : bulle sous-épidermique avec infiltrat éosinophilique","Pemphigus : bulle sous-épidermique, Pemphigoïde : bulle intra-épidermique avec acantholyse","Pemphigus : bulle intra-épidermique, Pemphigoïde : bulle sous-épidermique",b
533,OIC-048-04-A,Quel est l'intérêt principal de la biopsie cutanée avec immunofluorescence directe dans le diagnostic des dermatoses bulleuses ?,Confirmer systématiquement une cause auto-immune.,Distinguer les dermatoses sous-épidermiques des intra-épidermiques et identifier une cause auto-immune ou non.,Identifier uniquement les causes non auto-immunes de lésions bulleuses.,Confirmer systématiquement une cause non auto-immune.,b
534,OIC-048-04-A-,"Parmi les options suivantes, laquelle est une cause externe pouvant entraîner la formation de bulles cutanées, selon le texte fourni ?",Syndrome de Lyell,Érythème polymorphe bulleux,Coup de soleil,Vascularite,c
535,OIC-049-01-A,Quelle est la caractéristique principale de la lésion représentée ?,Une croûte épaisse et sèche.,Une papule rouge et surélevée.,Une bulle tendue contenant un liquide clair.,Une plaque squameuse et infiltrée.,c
536,OIC-049-01-A-,Quelle est la caractéristique principale des bulles observées dans la photographie de pemphigoïde bulleuse ?,Bulles molles et flasques.,"Bulles tendues, à contenu clair ou hémorragique.",Vésicules prurigineuses.,Pustules stériles.,b
537,OIC-049-02-A,Le contenu présenté illustre principalement quelle condition médicale ?,Psoriasis,Pemphigus vulgaire,Eczéma,Urticaire,b
538,OIC-049-02-A-,"Selon le texte, quelle est la principale différence entre le handicap psychique et le handicap intellectuel ?","Le handicap psychique est présent dès la naissance, contrairement au handicap intellectuel.","Le handicap psychique est lié à un trouble psychiatrique, tandis que le handicap intellectuel est lié à une déficience intellectuelle.","Le handicap psychique est évolutif, tandis que le handicap intellectuel est stable.","Le handicap psychique nécessite des soins médicaux, tandis que le handicap intellectuel n'en nécessite pas.",b
539,OIC-049-03-B,Quel est l'objectif principal de la prise en charge du handicap psychique selon le texte ?,Guérir complètement la maladie mentale.,Aider la personne à se rétablir et à vivre avec le handicap.,Fournir uniquement un soutien médicamenteux.,Isoler la personne de son environnement social.,b
540,OIC-049-03-B-,"Selon le texte, quelles sont les trois grandes méthodes visant à aider les patients à développer des compétences pour limiter l'impact de leur trouble psychique ?","Psychothérapie, médication, soutien familial.","Éducation thérapeutique, psychothérapies, remédiation cognitive.","Groupes de parole, thérapie individuelle, thérapie de groupe.","Hospitalisation, soins à domicile, réinsertion sociale.",b
541,OIC-049-04-B,Quel est l'objectif principal de la réhabilitation psychosociale selon le texte ?,"Faciliter l'accès au logement, au travail et aux aides financières.",Fournir des soins médicaux spécialisés pour les troubles psychiatriques.,Garantir ou améliorer l'accès à une vie sociale et citoyenne.,Offrir un soutien financier aux personnes handicapées.,c
542,OIC-049-04-B-,Quel est le but principal des mesures de protection juridique pour une personne handicapée psychique ?,La remplacer complètement dans toutes ses décisions.,L'aider à réaliser les actes de sa vie civile en fonction de son niveau de handicap.,La priver de ses droits civils.,Gérer ses finances uniquement.,b
543,OIC-049-05-B,"Selon le texte, comment la ménopause est-elle définie?",Un arrêt temporaire des menstruations.,Une période précédant l'arrêt des menstruations.,Un arrêt permanent des menstruations résultant d'une perte d'activité folliculaire ovarienne.,Une période d'aménorrhée de moins de 12 mois.,c
544,OIC-049-05-B-,Quel est l'âge médian de la ménopause naturelle en Europe ?,45 ans,50-51.5 ans,60 ans,40 ans,b
545,OIC-049-06-B,"Selon le texte, quels sont les critères principaux pour diagnostiquer une insuffisance ovarienne prématurée (IOP) ?","Aménorrhée de plus de 6 mois après l'âge de 40 ans, FSH > 25 UI/l.","Aménorrhée de plus de 4 mois avant l'âge de 40 ans, FSH > 25 UI/l.","Aménorrhée de plus de 3 mois avant l'âge de 35 ans, FSH < 20 UI/l.","Aménorrhée de plus de 6 mois avant l'âge de 45 ans, FSH < 25 UI/l.",b
546,OIC-049-06-B-,"Selon le texte, quel est l'élément principal pour poser un diagnostic positif de ménopause dans sa forme typique ?",Dosage de FSH > 30 UI/ml,Présence de symptômes climatériques,Aménorrhée d'au moins 12 mois autour de 50 ans,Dosage d'estradiol < 10-20 pg/ml,c
547,OIC-049-07-B,"Selon le texte, quels sont les symptômes climatériques principalement liés à la carence oestrogénique ?","Troubles du sommeil, arthralgies, troubles de l'humeur","Bouffées de chaleur, sueurs nocturnes, sécheresse vulvo-vaginale","Prise de poids, perte d'attention, dépression","Insomnies, asthénie, perte de mémoire",b
