id,question,option_a,option_b,option_c,option_d,correct_option
OIC-047-37-B,Quels sont les éléments clés à évaluer lors d'un interrogatoire pour un trouble de la marche ?,La date de début des troubles et leur mode d'installation,Le type de la plainte principale et sa relation avec l'effort,Les conséquences en termes de morbidité ou d'autonomie,La capacité à monter ou descendre un escalier,a
OIC-047-37-B-,Quels sont les éléments à apprécier lors de l'examen de la marche et de l'équilibre ?,"La posture, l'équilibre et la locomotion",Seulement la posture et l'équilibre,Seulement la locomotion,Aucun des éléments ci-dessus,a
OIC-047-38-B,Quels sont les éléments clés pour évaluer l'équilibre et la marche lors d'un examen clinique?,Marche lancée pieds nus dans un couloir dégagé,Test de Romberg,Tests posturaux,Get up and go test,a
OIC-047-38-B-,Quelle est la caractéristique clinique des troubles de la marche d'origine périphérique?,Douloureuse,Ataxique,Centrale,Périphérique,d
OIC-047-39-B,Quels sont les éléments cliniques et vidéos qui suggèrent une boiterie d'esquive ?,Une marche rapide et régulière avec des mouvements de rotation du bassin,"Des mouvements de rotation du bassin lors de la marche, des efforts pour maintenir l'équilibre et une boiterie latérale",Une marche lente et irrégulière avec des mouvements de rotation du bassin,Aucun élément clinique ou vidéo ne suggère une boiterie d'esquive,b
OIC-047-39-B-,Quelle est la définition de l'astasie-abasie?,Peur panique de marcher,Trouble du contrôle des mouvements,Déficit de coordination,Problème d'équilibre,a
OIC-047-40-A,Quelle est l'une des étiologies de l'astasie-abasie ?,Astasie-abasie psychogène,Astasie-abasie secondaire,Ataxie latérale intermittente,Hypertension artérielle,a
OIC-047-40-A-,Quelle est l'origine du déficit moteur dans les démarches dandinantes?,Les muscles des racines des membres inférieurs,La ceinture pelvienne,Le tronc et la tête,Les muscles du bassin,a
OIC-047-41-A,Quels sont les éléments du syndrome post-chute ?,Composante motrice et psychologique,"Composante motrice, psychologique et syndromes de régression psychomotrice et dépressif",Syndrome de régression psychomotrice et dépressif,Seulement une composante motrice,b
OIC-047-41-A-,Quel est un indice qui peut suggérer une étiologie psychogène pour un trouble de la marche ?,La survenue du trouble après une blessure,Le début soudain et la rémission spontanée du trouble,L'absence de réponse au traitement médicamenteux,La présence d'une lésion cérébrale visible sur les images radiologiques,b
OIC-048-01-A,Quel est le trouble de la marche qui se caractérise par une incapacité à maintenir l'équilibre lors de la marche?,Ataxie,Hypertonie,Astasie,Dysmétrie,a
OIC-048-01-A-,Quels sont les examens d'imagerie prioritaires en cas de symptomatologie aiguë brutale avec trouble de la marche ou de l'équilibre ?,IRM cérébrale avec séquence de diffusion et analyse du polygone de Willis,Scanner et angioscanner du polygone de Willis,Tomodensitométrie (TDM) thoracique,Échographie abdominale,a
OIC-048-02-A,Quels sont les principaux examens complémentaires hors imagerie à effectuer en cas de trouble de la marche ou de l'équilibre ?,Bilan biologique et ECG,Scanner cérébral sans injection,Tous les trois,Aucun examen complémentaire n'est nécessaire,a
OIC-048-02-A-,Quelle est la définition d'une dermatose bulleuse auto-immune?,Maladie définie par la présence de kératinocytes déposés à la jonction dermo-épidermique,Maladie caractérisée par des lésions cutanées non bulleuses siégeant sur la peau ou les muqueuses,Maladie définie par la présence d'immunoglobulines déposées à la jonction dermo-épidermique ou à la surface des kératinocytes,Maladie caractérisée par des lésions cutanées bulleuses siégeant uniquement sur les muqueuses,c
OIC-048-03-A,Quel est le critère qui permet d'affirmer la nature auto-immune d'une dermatose bulleuse ?,La présence de bulles intra-épidermiques,La positivité de l'immunofluorescence directe mettant en évidence des auto-anticorps,Le signe de Nikolsky positif,Les érosions post-bulleuses,b
OIC-048-03-A-,Quel est le caractère distinctif de la bulle sous-épidermique par rapport à la bulle intra-épidermique dans les maladies bulleuses auto-immunes?,"La bulle sous-épidermique est tendue, tandis que la bulle intra-épidermique est flasque.","La bulle sous-épidermique se rompt rapidement, tandis que la bulle intra-épidermique est fragile.","La bulle sous-épidermique est flasque, tandis que la bulle intra-épidermique est tendue.","La bulle sous-épidermique est intra-épidermique, tandis que la bulle intra-épidermique est sous-épidermique.",a
OIC-048-04-A,Quel est l'intérêt de la biopsie cutanée avec examen en immunofluorescence directe dans le diagnostic d'une dermatose bulleuse ?,Écarter le diagnostic de dermatose bulleuse auto-immune,Affirmer le diagnostic de maladie bulleuse auto-immune,Orienter vers d'autres étiologies de lésions bulleuses,Faire la distinction entre les dermatoses sous-épidermiques et intra-épidermiques,a
OIC-048-04-A-,Quelles sont les autres étiologies des maladies bulleuses ?,Toxidermie bulleuse et érythème polymorphe bulleux,"Origine thermique, caustique et phytophotodermatose",Piqûre d'insecte et vascularite,Coup de soleil et piqûre d'insecte,b
OIC-049-01-A,Quelle est la caractéristique principale d'une lésion bulleuse?,Une éruption cutanée rouge et sèche,Un liquide clair à l'intérieur de la bulle,La présence de sang dans le contenu de la bulle,Une bulle tendue avec un contenu clair sur la peau,d
OIC-049-01-A-,Quelle est la caractéristique principale de la pemphigoïde bulleuse représentée dans l'image?,Bulles jaunes et sanglantes,Bulles tendues à contenu clair ou hémorragique,Croûtes carrées sur la peau,Urticaire généralisée,b
OIC-049-02-A,Quelle est la caractéristique principale des lésions cutanéo-muqueuses dans le pemphigus vulgaire?,Bulles tendues ou flasques,Érosions à bords saillants,Pustules denses,Macules rouges,a
OIC-049-02-A-,Quel est le terme utilisé pour décrire une situation où un trouble psychiatrique entraîne une altération des capacités cognitives et perturbe les relations sociales ou les activités quotidiennes?,Handicap intellectuel,Handicap physique,Handicap psychique,Trouble mental,c
OIC-049-03-B,La prise en charge du handicap psychique vise à aider la personne à se ___________.,réadapter,rétablir,soigner,éduquer,b
OIC-049-03-B-,Quelles sont les trois grandes méthodes pour développer des compétences et limiter les conséquences d'un trouble psychique?,L'éducation thérapeutique,La remédiation cognitive,Les psychothérapies,Toutes les options sont correctes,d
OIC-049-04-B,Quel est l'objectif principal de la réhabilitation psychosociale?,Guérir les personnes handicapées,Améliorer leur autonomie et leur accès à une vie sociale et citoyenne,Fournir des soins médicaux spécifiques,Offrir des logements adaptés,b
OIC-049-04-B-,Quel type de mesure de protection juridique est mis en place pour aider une personne à réaliser les actes de sa vie civile si son niveau de handicap est élevé ?,Curatelle,Tutelle,Sauvegarde de justice,Pouvoirs spéciaux,a
OIC-049-05-B,"La ménopause est définie comme un arrêt permanent des menstruations résultant d'une perte de l'activité folliculaire ovarienne. La péri-ménopause inclut la période précédant l'installation de la ménopause, avant une année d'aménorrhée. Les dosages biologiques n'ont pas d'intérêt pour le diagnostic de ménopause ou de péri-ménopause en dehors de cas particuliers.",La ménopause est définie comme un arrêt permanent des menstruations résultant d'une perte de l'activité folliculaire ovarienne.,"La péri-ménopause inclut la période précédant l'installation de la ménopause, avant une année d'aménorrhée.",Les dosages biologiques n'ont pas d'intérêt pour le diagnostic de ménopause ou de péri-ménopause en dehors de cas particuliers.,"La ménopause est définie comme un arrêt permanent des menstruations résultant d'une perte de l'activité folliculaire ovarienne et la péri-ménopause inclut la période précédant l'installation de la ménopause, avant une année d'aménorrhée.",a
OIC-049-05-B-,Quel est l'âge médian de la ménopause naturelle dans la population européenne?,49 ans,50 ans,51 ans et demi,52 ans,b
OIC-049-06-B-,Quel est le critère principal pour poser le diagnostic de ménopause dans sa forme typique ?,Dosage biologique (FSH > 30 UI/ml + estradiol < 10-20 pg/ml),Aménorrhée d'au moins 12 mois survenant autour de l'âge de 50 ans,Symptômes climatériques persistants,Hysterectomie précédente,b
OIC-049-07-B,Quels sont les principaux symptômes du syndrome climatérique?,Troubles vaso-moteurs et troubles du sommeil,"Humeur triste/douleur morale, arthralgies de type inflammatoire associées à un dérouillage matinal","Sécheresse vulvo-vaginale, prise de poids, perte d'attention, perte de mémoire","Asthénie, insomnies, sueurs nocturnes",a
OIC-049-07-B-,Quels sont les facteurs qui peuvent déclencher les bouffées vaso-motrices typiques?,Les émotions et les températures élevées,Les repas chauds et les boissons froides,Les exercices physiques intenses et les efforts,Les médicaments hormonaux,a
OIC-049-08-B,Quels sont les principaux symptômes fonctionnels du climatère?,"Sueurs nocturnes, troubles urinaires et sexuels","Bouffées vasomotrices, prise de poids et perte d'attention","Arthralgies, myalgies et dépression","Sécheresse vulvo-vaginale, insomnies et asthénie",d
OIC-049-08-B-,Quels sont les symptômes vulvo-vaginaux couramment rencontrés au cours du syndrome génito-urinaire de la ménopause (SGUM) ?,Sécheresse,Douleurs à la miction,Dyspareunie,Pollakiurie,a
OIC-049-09-A,Le traitement hormonal de la ménopause (THM) permet de corriger la symptomatologie fonctionnelle du climatère et de prévenir les conséquences tissulaires à long terme de la carence estrogénique. Quel est le principal objectif du THM ?,Corriger la symptomatologie fonctionnelle du climatère,Prévenir les conséquences tissulaires à long terme de la carence estrogénique,Améliorer la qualité de vie des femmes en ménopause,Réduire le risque d'ostéoporose,a
OIC-049-09-A-,Quels sont les examens complémentaires nécessaires avant utilisation d'un THM pour une femme ménopausée ?,La mammographie et l'ostéodensitométrie,L'échographie utéro-ovarienne et le bilan biologique,Le bilan biologique et la consultation psychologue,La consultation gynécologue et l'ostéodensitométrie,a
OIC-049-10-A,Quelles sont les situations qui imposent le choix de la voie d'administration non orale du THM?,Femmes enceintes,Femmes avec facteurs de risque thrombo-embolique veineux,Hommes âgés,Toutes les situations mentionnées précédemment,b
OIC-049-10-A-,La balance bénéfices/risques du THM est-elle toujours considérée comme positive chez une femme symptomatique et/ou à risque d’ostéoporose dans les 10 premières années de la ménopause ou avant 60 ans ?,Oui,Non,Peut-être,Je ne sais pas,a
OIC-049-11-A,Quelles sont les mesures hygiéno-diététiques recommandées chez la femme ménopausée?,"Eviction des facteurs de risques cardio vasculaire (tabac, alcool)",Augmentation des dépenses énergétiques : activité physique régulière,Modérer l’apport énergétique glucidique et lipidique,"Apports suffisant en calcium et vitamine D : supplémentation si besoin, en particulier en cas d’ostéoporose",a
OIC-049-11-A-,Quelle est la conduite à tenir en cas de saignements utérins anormaux chez une femme ménopausée?,Rechercher les facteurs de risque de cancer de l'endomètre,Eliminer une cause vaginale ou cervicale à l'examen clinique,Réaliser une biopsie endométriale à la pipelle de Cornier,Réalisation d'une échographie pelvienne permettant de mesurer l'épaisseur de l'endomètre,a
OIC-049-12-B,Quel est le terme préféré pour désigner l'andropause ou le déficit androgénique lié à l'âge?,Andropause,Syndrome de déficit en testostérone lié à l'âge (SDT),Déficit androgénique lié à l'âge,Hypogonadisme,b
OIC-049-12-B-,Quelle est la cause principale de la diminution de la sécrétion de testostérone par les cellules de Leydig avec l'âge ?,Diminution de la sécrétion de GnRH,Augmentation de la sécrétion de GnRH,Diminution des récepteurs androgéniques,Augmentation des récepteurs androgéniques,a
OIC-049-13-B,Quels sont les symptômes cliniques associés à l'andropause?,Troubles vasomoteurs,Troubles neuropsychologiques,Troubles de la sexualité,Tous les précédents,d
OIC-049-13-B-,Quels sont les diagnostics différentiels à éliminer lorsqu'on évoque un déficit androgénique lié à l'âge (SDT) ?,Pathologie thyroidienne,Adénome hypophysaire,Hypogonadisme iatrogène,Vieillissement naturel,a
OIC-049-14-B,Les premiers symptômes du déficit androgénique lié à l'âge non traité sont caractérisés par :,Troubles vasomoteurs et troubles du sommeil,"Troubles de la sexualité, irritabilité et troubles du sommeil","Troubles de l'humeur, obésité et gynécomastie","Ostéoporose, sarcopénie et fractures récentes",b
