id,question,option_a,option_b,option_c,option_d,correct_option
OIC-049-23-B,Quels sont les éléments clés de la prise en charge initiale d'un patient avec trouble neuro-cognitif?,"interrogratoire, examen clinique","bilan neuropsychologique, bilan biologique et imagerie","plan de soin, annonce du diagnostic","remédiation cognitive, traitements médicamenteux",b
OIC-049-23-B-,Quels sont les objectifs de la prise en charge psycho-sociale d'un patient avec trouble neuro-cognitif?,Adapter les aides en fonction de l'indépendance fonctionnelle du patient,Protéger le patient et ses aidants,Fournir des informations délivrées par les centres locaux d’information et de coordination (CLIC),Seulement adapter les aides en fonction de l'indépendance fonctionnelle du patient,b
OIC-049-24-B,Quels sont les symptômes psychologiques et comportementaux associés aux maladies responsables d'un trouble neuro-cognitif?,"Dépression, anxiété, irritabilité","Dysphorie, apathie, exaltation","Irritabilité, désinhibition, idées délirantes",Tous les symptômes listés dans le tableau,d
OIC-049-24-B-,Quels sont les premiers pas à suivre lors d'une agitation ou agressivité dans un contexte de trouble neuro-cognitif?,Protéger le patient et se protéger,Éliminer un syndrome confusionnel,Privilégier les approches non médicamenteuses,Réévaluation de la pertinence des approches,b
OIC-049-25-A,Quels sont les éléments physiopathologiques de la maladie d'Alzheimer ?,Plaques amyloïdes et dégénérescences neurofibrillaires,Activation de la neuroinflammation et perte neuronale,Lésions vasculaires ischémiques diffuses ou lacunaires et micro-hémorragies,Tous les éléments ci-dessus,d
OIC-049-25-A-,Quels sont les troubles comportementaux observés dans les DFT ?,Troubles du langage,"Troubles du comportement (désinhibition, apathie, impulsivité...)",Syndrome de Parkinson,Troubles du sommeil,b
OIC-049-26-B,Quels sont les deux objectifs de l'imagerie cérébrale dans le cas d'un trouble neuro-cognitif de découverte récente?,Éliminer une cause curable et obtenir des éléments morphologiques,Obtenir des éléments morphologiques uniquement,Éliminer une cause curable uniquement,Aucun objectif spécifique,a
OIC-049-26-B-,Quel est l'exemple donné dans le contenu éducatif?,Une tomodensitométrie d'un HSD aigu,Une tomodensitométrie d'un HSD chronique,Un scanner cérébral d'un sujet âgé,Une IRM d'un HSD subaigu,b
OIC-050-01-A,Quel est le concept qui désigne la capacité d'une personne à effectuer ses activités quotidiennes sans aide?,Autonomie,Dépendance,Liberté,Capacité intellectuelle,b
OIC-050-01-A-,Quels sont les critères utilisés pour évaluer l'autonomie d'un sujet âgé dans le score GIR ?,"Cohérence, Orientation, Toilette","Habillage, Alimentation, Élimination urinaire et fécale","Transfert, Déplacement à l'intérieur, Déplacement à l'extérieur","Communication à distance, Se lever, Se coucher",a
OIC-050-02-A,Quelles sont les principales causes de perte d’indépendance fonctionnelle ?,"La maladie, les soins, un évènement de vie et des difficultés socio-économiques","La maladie, la pauvreté, le manque d'entraînement physique et l'âge avancé","Les soins, les difficultés financières, l'isolement et les déménagements","L'âge avancé, la maladie, le manque d'entraînement physique et les évènements de vie",a
OIC-050-02-A-,Quelle est l'échelle utilisée pour déterminer la capacité de la personne évaluée à réaliser les gestes courants de la vie quotidienne ?,Echelle de Lawton,Echelle de Katz,ADL,IADL,c
OIC-050-03-B,Quels sont les principaux facteurs de risque de dépendance iatrogène liée à l'hospitalisation?,le syndrome d'immobilisation et la confusion aiguë,la dénutrition et les chutes,les effets indésirables des médicaments et l'incontinence urinaire 'de novo',toutes les options précédentes,d
OIC-050-03-B-,Quelles sont les conséquences physiques de la dépendance pour le patient ?,a,b,c,d,d
OIC-050-04-A,Quelles sont les aides financières possibles selon le degré d'autonomie évaluée par la grille GIR ?,Aides financières pour tous les degrés d'autonomie,"Allocation personne âgée (APA) pour GIR 1 à 4, et aides financières au cas par cas pour GIR 5 à 6",Aides financières uniquement pour les personnes en EHPAD,Pas d'aide financière possible,b
OIC-050-04-A-,Quelle mesure permet à un proche de solliciter l'autorisation du juge pour représenter une personne qui ne peut pas manifester sa volonté ?,Sauvegarde de justice,Habilitation familiale,Curatelle,Tutelle,b
OIC-050-05-B,Quels sont les dispositifs d’hébergement collectif pour les SA dépendants d’urgence et chroniques ?,EHPAD,EHPA,Résidences autonomie,Accueillant familial,a
OIC-050-05-B-,La définition OMS de la douleur est : ,une expérience sensorielle,une expérience émotionnelle,une lésion tissulaire réelle ou potentielle,tous les éléments précédents,d
OIC-050-06-A,Quels sont les types de douleurs selon leur physiopathologie?,"Nociceptive, neuropathique et nociplastique","Inflammatoire, viscéral et musculaire","Chirurgicale, traumatique et infectieuse","Neurologique, psychologique et physiologique",a
OIC-050-06-A-,Quel est l'objectif principal du diagnostic et de l'évaluation de la douleur chez un patient douloureux ?,Dépistage et diagnostic de la nature de la douleur,Evaluer la localisation de la douleur,Evaluer l'intensité de la douleur en favorisant l'auto-évaluation par le patient,Les deux options a et b sont correctes,d
OIC-050-07-B,Quel est l'objectif principal du diagnostic et de l'évaluation de la douleur chez un patient adulte?,Dépistage et diagnostic de la nature de la douleur,Evaluer les symptômes et signes cliniques associés à la douleur,Évaluer l'intensité de la douleur en utilisant des échelles validées,Mettre en place un traitement antalgique médicamenteux ou non,a
OIC-050-07-B-,Quel est le pourcentage de Français de plus de 18 ans qui déclarent souffrir d'une douleur quotidienne depuis plus de 3 mois?,20%,31%,45%,60%,b
OIC-050-08-A,Quel est l'objectif principal du diagnostic et de l'évaluation de la douleur chez un patient adulte?,Dépistage et diagnostic de la nature de la douleur,Evaluer la localisation de la douleur,Evaluer l'intensité de la douleur en favorisant l'auto-évaluation par le patient,"Evaluer l'efficacité, la tolérance et l'observance au traitement antalgique",a
OIC-050-08-A-,Quelles sont les principales étiologies des douleurs nociceptives?,Douleurs traumatiques et/ou per et postopératoires,"Douleurs mécaniques, liées au mouvement",Douleurs des maladies cancéreuses,Toutes les options précédentes,d
OIC-050-09-B,Quelle est la cause la plus fréquente de douleur neuropathique en population générale ?,Radiculopathie,Syndrome canalaire,Neuropathie diabétique,Zona,a
OIC-050-09-B-,Quel est le pourcentage de patients cancéreux qui disent souffrir de douleur selon une enquête de l'Inca en 2010 ?,20%,53%,28%,62%,b
OIC-050-10-A,Quel est le principal défi dans le diagnostic de la douleur chez les personnes âgées ?,La douleur est souvent sous-estimée et sous-traitée,Les personnes âgées ont une perception de la douleur différente que celle des adultes plus jeunes,Le diagnostic de la douleur chez les personnes âgées est facile à faire,La douleur est souvent présente mais pas signalée par le patient,a
OIC-050-10-A-,Quel est l'hypothèse la plus documentée sur les douleurs nociplastiques ?,a,b,c,d,c
OIC-050-11-B,Quel est l'objectif à terme pour les actes d'anesthésie réalisés en ambulatoire en France?,50%,70%,80%,90%,b
OIC-050-11-B-,Quelle est la mortalité imputable à l'anesthésie en France depuis les années 1980?,1 décès pour 10 000 anesthésies,1 décès pour 150 000 anesthésies,1 décès pour 200 000 anesthésies,1 décès pour 250 000 anesthésies,b
OIC-050-12-B,Quels sont les étapes obligatoires avant une intervention programmée nécessitant une anesthésie générale ou locorégionale ?,Consultation pré-anesthésique et visite pré-anesthésique,Moyens nécessaires à la réalisation de la procédure d’anesthésie et surveillance continue après l’intervention,Organisation permettant de faire face à une complication liée à l’intervention ou à l’anesthésie effectuée,Toutes les étapes mentionnées précédemment,d
OIC-050-12-B-,Quels sont les traitements dont l'adaptation posologique est nécessaire en raison des risques en péri-opératoire ?,Antiagrégant plaquettaire,Anticoagulant,Diurétique,Tous les traitements mentionnés dans le tableau 1,d
OIC-050-13-A,"Quel type d'anesthésie est caractérisé par une perte de conscience réversible induite par l'administration d'un hypnotique, souvent associé à un analgésique +/- à un curare ?",a,b,c,d,a
OIC-050-13-A-,"Quels sont les principes, indications et principales complications d'une anesthésie générale?","Principes : anesthésie par inhalation ou injection, indications : chirurgie majeure, complications : troubles respiratoires","Indications : chirurgie mineure, complications : troubles cardiaques","Complications : troubles neurologiques, principes : anesthésie par inhalation ou injection","Principes : anesthésie locale, indications : chirurgie majeure, complications : troubles respiratoires",a
OIC-050-14-A,"Quels sont les principes, indications et principales complications d'une anesthésie locorégionale?","Principes : utilisation de médicaments, indications : douleurs chroniques, complications : effets secondaires","Principes : blocage nerveux, indications : chirurgies mineures, complications : réactions allergiques","Principes : anesthésie générale, indications : chirurgies majeures, complications : troubles respiratoires","Principes : blocage nerveux, indications : douleurs chroniques, complications : effets secondaires",d
OIC-050-14-A-,Quel est le mécanisme d'action des anesthésiques locaux lors d'une anesthésie locorégionale?,Ils bloquent les canaux potassiques,Ils inhibent la libération de neurotransmetteurs,Ils bloquent les canaux sodiques voltages dépendants,Ils stimulent l'activité des fibres nerveuses,c
OIC-050-15-A,Quels sont les principaux anesthésiques locaux utilisés?,"Lidocaïne, Mépivacaîne","Bupivacaïne, Ropivacaîne","Méthadone, Morphine","Ketamine, Propofol",b
OIC-050-15-A-,Quels sont les types de douleurs lors du travail ?,Viscérale uniquement,Somatique uniquement,Viscérale et somatique,Aucun type de douleur,c
OIC-050-16-B,Quelle est la technique de choix pour l'analgésie/anesthésie obstétricale?,Anesthésie générale,Anesthésie péri médullaire,Anesthésie locorégionale,Anesthésie épidurale,b
OIC-050-16-B-,Qu'est-ce que la chirurgie ambulatoire ?,Une opération qui nécessite une nuit d'hébergement au bloc opératoire.,Un acte chirurgical réalisé dans un bloc opératoire avec anesthésie et sortie le jour même.,Une intervention médicale effectuée à domicile sans anesthésie.,Une chirurgie qui nécessite une hospitalisation de plusieurs jours.,b
OIC-050-17-A,Quels sont les groupes d'enfants atteints d'une maladie grave engageant le pronostic vital ?,Groupe 5 : Nouveau-nés dont l'espérance de vie est très limitée.,Groupe 6 : Membres d’une famille ayant perdu un enfant,"Les enfants atteints d'une maladie grave engageant le pronostic vital, que la vie soit limitée ou menacée",Les enfants atteints d'une maladie grave mais sans risque de mort prématurée,c
OIC-050-17-A-,Quels sont les sentiments possibles d'un parent qui a subi un deuil périnatal ?,violence du naitre et mourir,joie et bonheur,incompréhension,ambivalence,a
OIC-051-01-A,Qu'est-ce qu'une maladie infectieuse transmissible?,Une maladie causée par un agent infectieux,Une maladie qui ne se transmet pas entre individus,Une maladie qui est contagieuse et causée par un agent infectieux,Une maladie qui n'est pas causée par un agent infectieux,c
OIC-051-01-A-,Quels sont les objectifs principaux de la surveillance des maladies infectieuses transmissibles?,Décrire une maladie et étudier ses facteurs de risque,Mettre en place et évaluer des mesures de prévention et de contrôle,Recueillir des données cliniques et microbiologiques,Fournir des informations à la population,a
OIC-051-02-B,Quelle est la principale structure chargée de la surveillance des maladies infectieuses en France ?,Santé Publique France,Les Agences Régionales de Santé (ARS),Les Centres Nationaux de Référence (CNR),Les réseaux de surveillance nationaux,a
OIC-051-02-B-,Quel est le rapport entre le nombre de personnes atteintes d'une maladie dans une population à un moment donné et l'ensemble de cette population?,Incidence,Prévalence,Taux d'attaque,Nombre de reproduction de base (R0),b
