id,question,option_a,option_b,option_c,option_d,correct_option
OIC-050-02-A,Quelle est la cause principale de perte d'indépendance fonctionnelle mentionnée dans le contenu?,La maladie (atteinte physique ou psychique),"Les soins (hospitalisation, iatrogénie)","Un évènement de vie (veuvage, déménagement vers un domicile inadapté, etc.)","Des difficultés d’ordre socio-économiques (difficultés financières, isolement, etc.)",d
OIC-050-02-A-,Quelle échelle évalue les activités de base de la vie quotidienne?,ADL,IADL,Échelle de Katz,Échelle de Lawton,a
OIC-050-03-B,Quel est un facteur de risque lié à la dépendance iatrogène?,1. Syndrome d'immobilisation,2. Confusion aiguë,3. Dénutrition,6. Effets indésirables des médicaments,d
OIC-050-03-B-,Quelle conséquence principale est associée à la dépendance chez le patient?,Diminution globale des capacités,Augmentation du risque cardio-vasculaire,Perte de poids et asthénie,Mauvaise observance des suivis nécessaires,a
OIC-050-04-A,Quel est le niveau de GIR pour lequel l'Allocation personne âgée (APA) peut être versée par les Conseils départementaux?,GIR 1 à 4,GIR 5 à 6,GIR 1 à 6,GIR 1 à 3,a
OIC-050-04-A-,Quand peut-on faire un signalement au Procureur de la République sans le consentement de la victime?,Dans le cas d'un fait grave nécessitant des mesures de protection,Lorsque la victime est en état de se protéger,Pour protéger le mandant,Dans le cas d'une mesure de tutelle,a
OIC-050-05-B,Quel est le dispositif d’hébergement collectif destiné à la prise en charge des personnes âgées dépendantes en situation d’urgence ou chronique?,EHPA,EHPAD,Résidences autonomie,Accueillant familial,b
OIC-050-05-B-,Quelle est la définition de la douleur selon l'OMS?,Une expérience sensorielle et émotionnelle associée à une lésion tissulaire réelle ou potentielle,Une sensation physique sans émotion,Un état de bien-être social et psychologique,Une condition médicale chronique,a
OIC-050-06-A,Les nocicepteurs sont principalement localisés dans quelles structures du corps?,Les muscles,Les tissus,Les nerfs,Les vaisseaux sanguins,b
OIC-050-06-A-,Quelle échelle est utilisée pour évaluer l'intensité de la douleur chez les patients communicants?,EN,EVS,EVA,EVS,c
OIC-050-07-B,Quelle échelle est utilisée pour évaluer la douleur chez les patients incapables de communiquer verbalement?,EVA adulte,EN,EVS,EVA verticale,c
OIC-050-07-B-,Quel est le pourcentage de Français de plus de 18 ans souffrant de douleurs quotidiennes depuis plus de 3 mois?,25%,30%,31%,20%,c
OIC-050-08-A,Quelle échelle est utilisée pour évaluer la douleur chez les patients communicants et non communicants?,L’échelle Visuelle Analogique (EVA),L’échelle Numérique (EN),L’échelle Verbale Simple (EVS),L’échelle d’hétéro-évaluation,b
OIC-050-08-A-,Quelle étiologie de la douleur nociceptive n'est pas directement corrélée à l'importance de l'agression tissulaire?,Les douleurs traumatiques et/ou postopératoires,Les douleurs inflammatoires,Les douleurs mécaniques,Les douleurs cancéreuses,a
OIC-050-09-B,Quelle caractéristique est spécifique des douleurs neuropathiques?,"Douleur spontanée continue (ex : brûlure, froid douloureux)",Douleur provoquée par le frottement,Douleur non associée à des paresthésies/dysesthésies,Douleur liée à une lésion du tronc nerveux,a
OIC-050-09-B-,Quelle est la classification des douleurs cancéreuses?,Aiguë ou chronique,Nociceptives,Mixtes,Neuropathiques,a
OIC-050-10-A,Quelle est la principale caractéristique de la prise en charge de la douleur chez les personnes âgées?,La douleur est souvent sous-estimée et sous-traitée,La douleur est toujours bien évaluée,La douleur est toujours traitée avec des médicaments uniquement,La douleur est toujours évaluée par des tests spécifiques,a
OIC-050-10-A-,Quel est le critère principal pour le diagnostic de fibromyalgie selon les critères ACR (2016)?,Au moins 4 régions du corps touchées,Au moins 5 régions du corps touchées,Au moins 3 régions du corps touchées,Au moins 6 régions du corps touchées,a
OIC-050-11-B,Quel est le nombre d’actes d’anesthésie réalisés en France chaque année?,10 millions,15 millions,20 millions,25 millions,a
OIC-050-11-B-,Quelle était la mortalité imputable à l’anesthésie en France au début des années 1980?,1 décès imputable à l’anesthésie pour 10000 anesthésies,150 000 décès imputables à l’anesthésie pour 10000 anesthésies,1 décès imputable à l’anesthésie pour 150 000 anesthésies,1 décès imputable à l’anesthésie pour 200 000 anesthésies,a
OIC-050-12-B,Quelle est la consultation pré-anesthésique obligatoire pour une intervention programmée?,Consultation pré-anesthésique SD-300,Visite pré-anesthésique,Procédure d’anesthésie,Surveillance continue après l’intervention,a
OIC-050-12-B-,Quel est le principal objectif de la consultation pré-anesthésique selon la figure 2?,Présenter les principes de la préparation médicale,Évaluer le risque hémorragique,Recueillir le consentement du patient,Déterminer le type d'anesthésie à utiliser,c
OIC-050-13-A,Quelle est la définition de l’anesthésie générale?,"Perte de conscience irréversible induite par l’administration d’un hypnotique, souvent associé à un analgésique","Perte de conscience réversible induite par l’administration d’un hypnotique, souvent associé à un analgésique +/- à un curare","Perte de conscience transitoire induite par l’administration d’un hypnotique, souvent associé à un analgésique","Perte de conscience transitoire induite par l’administration d’un hypnotique, souvent associé à un curare",b
OIC-050-13-A-,Quelle est l'indication principale de l'anesthésie générale?,Sécurité du patient,Diagnostic médical,Surgical procedures,Traitement des maladies chroniques,c
OIC-050-14-A,Quel est le principal principe de l'anesthésie locorégionale?,L'application d'un anesthésique local sur la peau,L'usage de la chirurgie pour des procédures non invasives,L'infiltration d'un anesthésique dans le tissu musculaire,L'administration d'un anesthésique générale pour des procédures simples,a
OIC-050-14-A-,Quel est le mécanisme principal d'action des anesthésiques locaux lors de l'anesthésie locorégionale?,Bloquant les canaux potassiumiques,Inhibant la production de neurotransmetteurs,Bloquant les canaux sodiques voltages dépendants,Stimulant la conduction nerveuse,c
OIC-050-15-A,...,...,...,...,...,a
OIC-050-15-A-,Quel type de douleur est associé aux contractions utérines pendant le travail?,Douleur viscérale,Douleur somatique,Douleur nerveuse,Douleur musculaire,a
OIC-050-16-B,Quelle technique est principalement utilisée pour l’anesthésie obstétricale?,L’anesthésie générale,L’anesthésie péri médullaire,L’anesthésie locorégionale,L’anesthésie locale,b
OIC-050-16-B-,Quel est un critère essentiel de la chirurgie ambulatoire?,La présence d'une nuit d'hébergement,L'absence d'une nuit d'hébergement,L'application d'une anesthésie générale,La réalisation des soins dans un centre hospitalier,b
OIC-050-17-A,"Quelle est la définition principale des soins palliatifs associés aux situations de maternité, périnatalité et réanimation néonatale?",Les soins palliatifs s'appliquent uniquement aux enfants atteints de maladies graves avec espoir de guérison.,Les soins palliatifs s'arrêtent à la mort de l'enfant et ne concernent pas les familles en deuil.,Les soins palliatifs sont concomitants aux soins curatifs et incluent l'accompagnement des familles en deuil.,Les soins palliatifs ne sont pas applicables aux enfants en réanimation néonatale.,c
OIC-050-17-A-,Quels sont les aspects spécifiques du deuil périnatal?,Toujours traumatique,N'a pas de sens,Différents,Identiques,a
OIC-051-01-A,Quelle est la définition d'une maladie infectieuse transmissible?,Causée par un agent infectieux et capable de se transmettre entre individus,Causée par un agent infectieux mais ne se transmet pas entre individus,Se transmet entre individus mais ne peut pas se propager à plusieurs individus,Se transmet uniquement par l'eau ou le sol,a
OIC-051-01-A-,Quelle forme de surveillance est caractérisée par la déclaration spontanée des acteurs de terrain?,Passive,Active,Semi-active,Toutes les trois,a
OIC-051-02-B,"En France, la surveillance des maladies infectieuses est principalement assurée par :",Santé Publique France,Les Agences Régionales de Santé (ARS),Les Centres Nationaux de Référence (CNR),Les Réseaux de Surveillance nationaux,a
OIC-051-02-B-,Quel indicateur mesure le nombre de personnes atteintes d'une maladie dans une population à un moment donné?,Prévalence,Incidence,Taux d'attaque,Mortalité,a
OIC-051-03-A,Quelle est la définition de la sensibilité d'un examen diagnostique?,Proportion de sujets classés malades (positifs) parmi les sujets réellement malades,Proportion de sujets classés non malades (négatifs) parmi les sujets réellement malades,Proportion de sujets malades parmi les sujets classés malades (positifs),Proportion de sujets non malades parmi les sujets classés non malades (négatifs),a
OIC-051-03-A-,Quelle est la mission principale de Santé Publique France concernant la surveillance des maladies infectieuses?,Recueillir et traiter des données sur l’état de santé de la population française,Analyser les risques sanitaires et leur évolution,Formuler des recommandations pour prévenir les maladies,Gérer les crises sanitaires internationales,a
OIC-051-04-B,Quelle est la caractéristique d'une infection endogène?,"Le réservoir est le microbiote (ensemble des microorganismes commensaux hébergés au niveau de la peau, des muqueuses, du tube digestif)",Le réservoir est en-dehors de l'hôte,L'infection est dite endogène,L'infection est due à un agent strict,a
OIC-051-04-B-,Quel est le mode de transmission directe mentionné dans le texte?,Par contact direct,Par des gouttelettes,Par l’air,Par l’environnement,a
OIC-051-05-B,Quelle est la transmission horizontale directe d'une personne à une autre?,Par contact direct avec un animal,Par inhalation d'aérosols,Par transmission sexuelle,Par transfusion sanguine,c
OIC-051-05-B-,Quelle est la première étape de la déclaration obligatoire des maladies infectieuses?,Signalement,Notification,Ambigüité,Analyse,a
OIC-051-06-A,Quelle est la mission principale des Centres Nationaux de Référence (CNR) en matière de surveillance des maladies infectieuses?,L'expertise en microbiologie et pathologie des agents infectieux,La réalisation des analyses nécessaires à la surveillance des agents pathogènes,La contribution à la surveillance épidémiologique via un réseau de laboratoires,L'alerte immédiate de Santé Publique France,a
OIC-051-06-A-,Quelle mesure est un exemple de contrôle des réservoirs?,Utilisation d’un préservatif,Eviction scolaire ou d’une collectivité,Assainissement de l’environnement,Mesures vétérinaires si le réservoir est animal,d
OIC-056-01-A,Quand une éviction est-elle nécessaire dans le cadre des mesures d'éviction des collectivités?,Pour toutes les maladies transmissibles,Quand la maladie est contagieuse mais non transmissible,Pour les maladies où l'éviction est impossible (ex. EHPAD),Pour les maladies nécessitant un traitement anti-infectieux,c
OIC-056-01-A-,Quelle est la définition du réseau Sentinelles?,Un réseau de recherche et de veille en soins de premiers recours (médecine générale et pédiatrie) en France métropolitaine,Un système de surveillance des maladies infectieuses transmissibles en France,Une association de médecins généralistes libéraux et pédiatres libéraux en France,Une organisation de la santé publique en France,a
OIC-056-02-A,Quelle est la caractéristique principale des prothèses mécaniques?,Elles nécessitent une anticoagulation curative au long cours,Elles sont biocompatibles et ne nécessitent pas d'anticoagulation,Elles sont plus durables que les prothèses biologiques,Elles sont recommandées pour les patients de plus de 65 ans,a
OIC-056-02-A-,Quel est le facteur principal de risque pour les complications thrombo-emboliques en cas de prothèse mécanique?,Prothèse en position mitrale vs aortique,Présence d’une fibrillation atriale,Prothèse mécanique d’ancienne génération,INR mal équilibré,d
OIC-056-03-A,Quelle est la fréquence du suivi clinique chez le médecin traitant?,Trimestriel,Mensuel,Annuel,Une fois par an,a
OIC-056-03-A-,Quel est le risque accru associé aux patients porteurs de prothèse valvulaire?,Le risque est élevé,Le risque est modéré,Le risque est faible,Le risque est normal,a
