id,completion,label,source
OIC-207-01-A,"Question: Une opacité pulmonaire est caractérisée par une perte de la radiotransparence normale du poumon, prenant des aspects variables selon sa taille, sa morphologie, ses contours, sa localisation, son caractère plus ou moins opaque, systématisé, rétractile, etc. Une opacité pulmonaire correspondra en scanner à des descripteurs sémiologiques plus précis : nodule, masse, condensation, verre dépoli... La gamme étiologique des opacités pulmonaires est très large et recouvre les maladies du parenchyme pulmonaire mais également au-delà puisque des anomalies pleurales, pariétales ou médiastinales peuvent se projeter radiographiquement dans les aires pulmonaires. Les opacités radiographiques peuvent ainsi être catégorisées en syndromes : syndrome alvéolaire, syndrome interstitiel, syndrome nodulaire, syndrome cavitaire, syndrome bronchique, syndrome médiastinal, syndrome pleural et syndrome pariétal. Parmi les opacités pulmonaires, une opacité ronde bien circonscrite (syndrome nodulaire) doit faire évoquer un cancer du poumon jusqu’à preuve du contraire. Cependant cette présentation n’est ni sensible ni spécifique. En effet la majorité des nodules pulmonaires vus en scanner sont bénins, et à l’inverse un cancer du poumon peut se manifester par une masse médiastinale ou hilaire.
a) Une opacité pulmonaire est caractérisée par une perte de la radiotransparence normale du poumon, prenant des aspects variables selon sa taille, sa morphologie, ses contours, sa localisation, son caractère plus ou moins opaque, systématisé, rétractile, etc. Une opacité pulmonaire correspondra en scanner à des descripteurs sémiologiques plus précis : nodule, masse, condensation, verre dépoli...
b) La gamme étiologique des opacités pulmonaires est très large et recouvre les maladies du parenchyme pulmonaire mais également au-delà puisque des anomalies pleurales, pariétales ou médiastinales peuvent se projeter radiographiquement dans les aires pulmonaires. Les opacités radiographiques peuvent ainsi être catégorisées en syndromes : syndrome alvéolaire, syndrome interstitiel, syndrome nodulaire, syndrome cavitaire, syndrome bronchique, syndrome médiastinal, syndrome pleural et syndrome pariétal.
c) Parmi les opacités pulmonaires, une opacité ronde bien circonscrite (syndrome nodulaire) doit faire évoquer un cancer du poumon jusqu’à preuve du contraire. Cependant cette présentation n’est ni sensible ni spécifique.
d) En effet la majorité des nodules pulmonaires vus en scanner sont bénins, et à l’inverse un cancer du poumon peut se manifester par une masse médiastinale ou hilaire.",False,openbiollm_8b
OIC-164-09-A,"Question: Quel est le principal vecteur de transmission de la scarlatine ?
a) La toxi-infection du SGA
b) Les gouttelettes respiratoires
c) Le contact direct avec une personne infectée
d) L'air contaminé",False,llama3_1_8b
OIC-132-04-B,"Question: Quels sont les signes cliniques de la maladie à corps de Lewy (MCL) selon les critères de Mc Keith 2017 ?
a) Troubles cognitifs progressifs, syndrome parkinsonien et hallucinations visuelles
b) Dysautonomie, hypersensibilité aux neuroleptiques et hypnagogogie
c) Hallucinations auditives, somesthésiques et hyposmie
d) Troubles du comportement en sommeil paradoxal, fluctuations et apathie",False,llama3_1_8b
OIC-265-06-A,"Question: Quels sont les facteurs favorisant la colique néphrétique ?
a) Voyage et chaleur
b) Deshydratation et activité physique
c) Écarts de régime et voyage
d) Tous les facteurs mentionnés",True,llama3_1_8b
OIC-157-09-A,"Question: Quelles sont les indications pour réaliser des hémocultures?
a) Fièvre associée à l'un des critères suivants : purpura fébrile, nécessité d'une hospitalisation ou fièvre survenant en cours d'hospitalisation, terrain particulier (asplénie, neutropénie, présence d'un cathéter vasculaire), hypothermie +/- signes de défaillance d'organe, hypotension, tachycardie associée à des signes de mauvaise perfusion périphérique
b) Suspicion d'endocardite = réaliser trois paires d'hémocultures, même en l'absence de fièvre
c) En cas de suspicion de fongémie (cathéter, immunodéprimé fébrile sous antibiotiques, chirurgie digestive...), des hémocultures sur flacons fongiques sont indiquées
d) Les hémocultures n'ont pas besoin d'être prélevées au moment d'un pic de fièvre ou lors de frissons.",True,openbiollm_8b
OIC-037-01-A,"Question: Quelle était la situation de l'avortement en France avant la loi Veil de 1975 ?
a) L'avortement était légal et accessible
b) L'avortement était un acte réprimé par la loi, passible de prison et responsable chaque année de la mort d'environ 250 femmes.
c) L'avortement était autorisé jusqu'à la vingtième semaine d'aménorrhée sans nécessité d'autorisation parentale
d) L'avortement n'était pas pratiqué en France",True,llama3_1_8b
OIC-124-16-B,"Question: Quelle est la principale cause de la diminution de la sécrétion de testostérone par les cellules de Leydig avec l'âge ?
a) La diminution des récepteurs androgéniques
b) L'atteinte centrale avec une diminution de la sécrétion de GnRH
c) La diminution de la fonction testiculaire uniquement peripherique
d) L'augmentation de la stéroïdogénèse",True,llama3_1_8b
OIC-247-08-B,"Question: Quels sont les facteurs impliqués dans la physiopathologie du diabète de type 1 ?
a) Seul la prédisposition génétique
b) Les facteurs environnementaux et le processus auto-immuns
c) La seule cause est l'insuffisance pancréatique
d) Tous les facteurs ci-dessus sont impliqués",False,llama3_1_8b
OIC-234-16-A,"Question: Quelles sont les principales causes de l'insuffisance cardiaque gauche ?
a) L'hypertension artérielle pulmonaire précapillaire et ses causes.
b) La dysplasie arythmogène ventriculaire droite, les valvulopathies tricuspidiennes et l'infarctus du ventricule droit.
c) Les cardiopathies ischémiques, l'hypertension artérielle (HTA), les valvulopathies et les cardiomyopathies.
d) L'épanchement péricardique abondant, la tamponnade et la péricardite chronique constrictive.",True,llama3_1_8b
OIC-162-15-A,"Question: Quels sont les examens complémentaires à réaliser en cas d'IST ?
a) Sérologies : VIH, VHB, test tréponémique +/- test non tréponémique
b) PCR : Gonocoque et chlamydia sur 1er jet urinaire, écoulement urétral, auto-prélévement vaginal, pharyngé et anal selon les pratiques sexuelles
c) Culture : systématique pour le gonocoque, écoulement urétral, auto-prélévement vaginal, selon la symptomatologie
d) Infection haute de la femme : CRP, NFS, prélèvement avec pose de speculum pour examen direct + culture standard + PCR, prélèvement chirurgicaux ou radioguidés si infection compliquée pour culture + PCR + rechercher de mycoplasmes",False,openbiollm_8b
OIC-010-02-B,"Question: Quelle est l'impact de la douleur sur l'expérience du corps ?
a) La douleur ne modifie pas l'expérience du corps.
b) La douleur affecte uniquement le sentiment d'identité.
c) La douleur atteint le sentiment d'identité et transforme profondément la personne qui en est frappée.
d) La douleur n'est qu'un fait physiologique.",True,llama3_1_8b
OIC-332-03-B,"Question: Quelle est la physiopathologie du choc hypovolémique?
a) Diminution de la volémie responsable d'une diminution du débit cardiaque
b) Défaillance cardiaque responsable d'une diminution du débit cardiaque
c) Augmentation de la post-charge
d) Obstacle circulatoire responsable d'une diminution du débit cardiaque",True,openbiollm_8b
OIC-161-12-B,"Question: Quel est le traitement recommandé pour les pyélonéphrites aiguës compliquées?
a) Ciprofloxacine
b) Levofloxacine
c) Amoxicilline-acide clavulanique
d) Pipéracilline-tazobactam",False,openbiollm_8b
OIC-247-15-A,"Question: Quel est le seuil de risque vasculaire considéré comme important ?
a) 10%
b) 20%
c) 30%
d) 40%",True,llama3_1_8b
OIC-225-16-A,"Question: Quelle est la définition de l'ischémie intestinale aiguë et chronique?
a) L’ischémie digestive correspond à une insuffisance de perfusion artérielle liée à un obstacle chronique (le plus souvent d’origine athéromateuse) ou aigu (par embolie, thrombose in situ ou dissection) des artères digestives.
b) L'ischémie intestinale aiguë correspond à une insuffisance de perfusion artérielle liée à un obstacle aigu des artères digestives.
c) L’ischémie digestive est une insuffisance de perfusion artérielle chronique des artères digestives.
d) L'ischémie intestinale aiguë correspond à une insuffisance de perfusion artérielle liée à un obstacle aigu ou chronique des artères digestives.",False,openbiollm_8b
OIC-247-24-A,"Question: Quels sont les principaux traitements antidiabétiques oraux actuellement en vente en France ? 
a) Biguanides
b) Sulfamides hypoglycémiants (sulfonylurées) et glinides
c) Inhibiteurs de la dipeptidyl-peptidase 4 (gliptines)
d) Agonistes des récepteurs du GLP1",False,openbiollm_8b
OIC-009-05-A,"Question: Quel est le principe fondamental qui guide l'approche médicale contemporaine en matière d'autonomie du patient ?
a) Le paternalisme
b) La liberté individuelle
c) Le respect de la volonté de la personne malade
d) L'obligation de délivrer une information de qualité",True,llama3_1_8b
OIC-082-08-B,"Question: Quels sont les principaux examens complémentaires disponibles en ophtalmologie pour orienter le diagnostic et la prise en charge ?
a) Les champs visuels, la tomographie en cohérence optique (OCT), l'angiographie à la fluorescéine et l'électrophysiologie visuelle.
b) L'échographie oculaire, les examens biologiques et les examens radiologiques.
c) Les champs visuels, l'OCT et l'angiographie au vert d'indocyanine.
d) L'électrophysiologie visuelle, la tomographie en cohérence optique (OCT) et l'angiographie à la fluorescéine.",True,llama3_1_8b
OIC-302-02-A,"Question: Quels sont les aspects cliniques communs des verrues plantaires ?
a) Verrues superficielles, non douloureuses, en plaques kératosiques.
b) Verrues profondes, douloureuses à la pression, uniques ou multiples.
c) Petites papules à peine surélevées, jaunes ou chamois.
d) Lésions exophytiques, surface hérissée de saillies villeuses kératosiques grisâtres.",True,llama3_1_8b
OIC-020-19-B,"Question: Quel est le type d'étude qui consiste à sélectionner aléatoirement un échantillon appelé « sous-cohorte » dans une cohorte déjà constituée, puis à comparer les « cas » incidents de la cohorte avec les « non-cas » de la sous-cohorte ?
a) Étude cas-témoins nichée
b) Étude cas-cohorte
c) Étude quasi-expérimentale
d) Étude sur données groupées",True,llama3_1_8b
OIC-156-08-B,"Question: Quelles sont les mesures thérapeutiques autres que les antibiotiques pour les infections ostéo articulaires (IOA) de l'enfant et de l'adulte?
a) Immobilisation antalgique
b) Prise en charge pluridisciplinaire
c) Chirurgie
d) Rééducation",False,openbiollm_8b
OIC-124-05-A,"Question: Quels sont les principaux symptômes du syndrome climatérique ?
a) Troubles vaso-moteurs et troubles du sommeil
b) Humeur triste/douleur morale, arthralgies de type inflammatoire associées à un dérouillage matinal
c) Sécheresse vulvo-vaginale, prise de poids, perte d'attention et perte de mémoire
d) Bouffées vasomotrices, sueurs nocturnes, arthralgies et myalgies",False,llama3_1_8b
OIC-247-08-B,"Question: Quels sont les facteurs impliqués dans la physiopathologie du diabète de type 1?
a) Prédisposition génétique
b) Facteurs environnementaux
c) Processus auto-immuns
d) Tous les trois",True,openbiollm_8b
OIC-267-32-A,"Question: Quelle est la principale cause de déshydratation intracellulaire isolée chez le sujet âgé ?
a) Perte digestive d'eau et de NaCl
b) Déficit d'apport d'eau non compensé
c) Hyperhydratation extracellulaire
d) Intoxication au NaCl",True,llama3_1_8b
OIC-134-07-A,"Question: Quelles sont les principales étiologies des douleurs nociceptives?
a) Douleurs traumatiques et/ou per et postopératoires
b) Douleurs inflammatoires
c) Douleurs mécaniques liées au mouvement
d) Douleurs des maladies cancéreuses",False,openbiollm_8b
OIC-234-16-A,"Question: Quelles sont les principales étiologies de l'insuffisance cardiaque gauche?
a) Cardiopathies ischémiques
b) HTA
c) Valvulopathies
d) Cardiomyopathies",False,openbiollm_8b
