Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
263,OIC-027-07-A,"Quel est le but principal du suivi systématique obligatoire du nourrisson, mentionné dans le texte?",Évaluer la croissance orthopédique.,Rédiger des certificats médicaux.,"Dépister les anomalies orthopédiques, visuelles, auditives et dentaires.",Collecter des données sur la mortalité infantile.,c,4
264,OIC-027-07-A-,"Quel est l'un des objectifs principaux du suivi systématique obligatoire du nourrisson, de l'enfant et de l'adolescent?",Diagnostiquer toutes les maladies infantiles.,"Dépister les anomalies orthopédiques, visuelles, auditives et dentaires.",Prescrire tous les vaccins obligatoires.,Gérer la mortalité infantile uniquement.,b,4
265,OIC-027-08-A,Quelle est une particularité de l'examen de suivi des adolescents selon le texte?,"L'adolescent est examiné seul, sans la présence des parents.",L'accent est mis uniquement sur les aspects physiques et pubertaires.,"L'adolescent est au centre de la consultation, avec un temps dédié seul et avec les parents.",Les examens obligatoires sont moins fréquents qu'en bas âge.,c,4
266,OIC-027-08-A-,"Selon le texte, quelle est la principale cause de morbidité pendant la période néonatale?",Infections respiratoires,Atopie,Prématurité,Troubles psychiques,c,4
267,OIC-027-09-A-,"Selon le texte, quels nutriments nécessitent une supplémentation chez un nourrisson allaité exclusivement par sa mère jusqu'à 6 mois?",Fer et Vitamine D,Vitamine D et K,Vitamine A et C,Calcium et Zinc,b,4
268,OIC-027-10-A,Quel est le principal objectif de la diversification alimentaire chez le nourrisson?,Apporter la majorité des nutriments essentiels.,Remplacer complètement le lait maternel ou infantile.,"Introduire de nouvelles saveurs, textures et protéines.",Accélérer la croissance physique du nourrisson.,c,4
269,OIC-027-10-A-,Quelle est la durée recommandée pour l'allaitement maternel exclusif selon le texte?,Jusqu'à 1 an,Jusqu'à 2 mois,Jusqu'à 4-6 mois,Jusqu'à la naissance,c,4
270,OIC-027-11-A,Quel est l'objectif principal de la diversification alimentaire chez le nourrisson?,Introduire uniquement des fruits et légumes.,"Introduire une variété d'aliments (céréales, légumes, fruits, viande, poisson, œufs).",Remplacer immédiatement le lait maternisé par du lait de vache.,Introduire des aliments solides dès la naissance.,b,4
271,OIC-027-11-A-,Quel est le premier signe clinique de la puberté chez les filles selon le tableau?,Ménarche,Développement des seins (stade S2),Développement de la pilosité pubienne (P2),Développement de la pilosité axillaire (A2),b,4
272,OIC-027-12-A,Quel terme désigne l'apparition des premières règles?,Pubarche,Thélarche,Ménarche,Adréarche,c,4
273,OIC-027-13-B,Quel est le stade de Tanner caractérisé par l'absence de développement mammaire chez les filles?,S2,S3,S1,S5,c,4
274,OIC-027-13-B-,"Chez les filles, quand l'accélération de la vitesse de croissance staturale commence-t-elle généralement?",Après le pic de croissance.,En même temps que le pic de croissance chez les garçons.,Dès les premiers signes pubertaires.,Après le pic de croissance osseuse.,c,4
275,OIC-027-14-B,Quel est le principal déclencheur de la puberté selon le texte?,La production de testostérone.,La réactivation de la pulsatilité de la GnRH.,L'augmentation de la leptine.,La production d'œstrogènes.,b,4
276,OIC-027-14-B-,Quel est le principal déclencheur de la puberté selon le texte?,La production d'œstrogènes.,La réactivation de la pulsatilité de la GnRH.,L'augmentation de la leptine.,La production de testostérone.,b,4
277,OIC-027-15-A,Quel est le principal déclencheur de la puberté selon le texte?,La production de testostérone.,La réactivation de la pulsatilité de la GnRH.,L'augmentation de la leptine.,La production d'œstrogènes.,b,4
278,OIC-027-15-A-,Quel est l'âge limite pour définir une puberté précoce chez une fille en termes de développement mammaire?,Avant 7 ans,Avant 8 ans,Avant 9 ans,Avant 10 ans,b,4
279,OIC-027-16-A,Quel élément de l'interrogatoire est crucial pour évaluer le potentiel de croissance d'un enfant lors de l'évaluation de la puberté?,L'âge de la ménarche de la mère.,Les antécédents neurologiques personnels.,Les tailles parentales.,Les signes visuels ou d'HTIC.,c,4
280,OIC-027-16-A-,Quel est l'un des objectifs principaux liés à l'interprétation d'une courbe de croissance?,Diagnostiquer des maladies infectieuses,Calculer la vitesse de croissance annuelle,Évaluer la fonction cardiaque,Mesurer la pression artérielle,b,4
281,OIC-027-17-A,Quelle est la différence de fréquence entre la puberté précoce chez les filles et les garçons en France?,Elle est plus fréquente chez les garçons.,Elle est environ égale chez les filles et les garçons.,Elle est beaucoup plus fréquente chez les filles.,Elle est légèrement plus fréquente chez les garçons.,c,4
282,OIC-027-17-A-,"Selon le texte, quelle est une cause possible de puberté précoce centrale?",Kyste ovarien,Hyperandrogénie surrénalienne,Processus intracrânien tumoral,McCune-Albright,c,4
283,OIC-027-18-A,Quelle est une cause possible de puberté précoce centrale selon le texte?,Kyste ovarien,Testotoxicose,Hydrocéphalie,Syndrome de McCune-Albright,c,4
284,OIC-027-18-A-,Quel test permet de distinguer une puberté précoce centrale d'une puberté précoce périphérique?,Dosage de la testostérone,Dosage de l'inhibine B,Test au LH-RH/GnRH (FSH et LH de base et après stimulation),Évaluation de l'âge osseux,c,4
285,OIC-027-19-B-,Quel élément de l'interrogatoire est pertinent pour évaluer un retard pubertaire?,La couleur des yeux de l'enfant.,L'âge de la ménarche de la mère.,Le nombre de frères et sœurs.,Les notes scolaires de l'enfant.,b,2
286,OIC-027-20-A,Quel est le but principal de la mesure des gonadotrophines (FSH et LH) dans le bilan d'un retard pubertaire?,Déterminer le niveau de testostérone ou d'œstradiol.,Différencier un retard pubertaire central d'un retard pubertaire périphérique.,Évaluer la fonction thyroïdienne.,Rechercher une insuffisance antéhypophysaire multiple.,b,4
287,OIC-027-20-A-,"Selon le texte, quels sont les deux grands cadres étiologiques des retards pubertaires?",Cardiaques et respiratoires,Hypothalamo-hypophysaires et périphériques,Infectieux et inflammatoires,Génétiques et environnementaux,b,4
288,OIC-027-21-B,Quel est le principal signe clinique présenté dans l'image concernant la puberté?,Retard de croissance,Développement mammaire précoce,Absence de développement pubertaire,Diminution de la vitesse de croissance,b,3
289,OIC-027-21-B-,Quelle est la caractéristique principale de la prématurée thelarche chez les filles de moins de 2 ans?,Développement mammaire rapide et continu.,"Début tardif, après l'âge de 2 ans.",Début souvent en période périnatale avec peu d'évolution.,Association systématique avec d'autres signes pubertaires.,c,4
290,OIC-027-22-B,Quel est le sujet principal de l'élément éducatif OIC-049-22-B?,Puberté normale,Puberté pathologique,Adrénarche,Contenu multimédia,c,2
291,OIC-027-22-B-,Quel est l'âge typique de début de la puberté précoce illustré dans l'image?,10 ans,12 ans,7 ans,14 ans,c,2
292,OIC-027-23-B,Quel examen d'imagerie est indiqué pour une puberté pathologique périphérique chez la fille?,IRM cérébrale,Scintigraphie osseuse,Échographie pelvienne,Radiographie du poignet,c,4
293,OIC-027-23-B-,Quel est l'objectif principal de l'échographie pelvienne chez une fille présentant une puberté pathologique?,Mesurer l'âge osseux.,Évaluer la longueur utérine pour déterminer l'imprégnation oestrogénique.,Détecter des anomalies osseuses du poignet.,Mesurer le diamètre ovarien.,b,4
294,OIC-027-24-B,Quel est l'élément clé utilisé pour apprécier l'âge osseux sur une radiographie de poignet?,La densité minérale osseuse,La présence de sésamoïdes,L'épaisseur de la corticale,La taille de l'épiphyse,b,4
295,OIC-027-24-B-,Quelle est la principale cause d'une augmentation douloureuse du volume des bourses chez l'homme?,Hernie inguinale,Varicocèle,Torsion du cordon spermatique,Hydrocèle,c,4
296,OIC-027-25-A,Quelle est la principale complication d'une torsion du cordon spermatique non traitée rapidement?,Infertilité,Nécrose testiculaire,Cancer du testicule,Hydrocèle,b,4
297,OIC-027-25-A-,Qu'est-ce qu'une bourse transilluminable indique généralement?,Présence d'un liquide dense,Présence d'un solide,Présence d'un liquide clair,Absence de contenu,c,4
298,OIC-027-26-B,Quelle est la cause la plus fréquente d'orchi-épididymite chez les hommes entre la puberté et 35 ans?,Infections urogénitales liées à des sténoses urétrales.,Infections sexuellement transmissibles (IST).,Pathologies du bas appareil comme l'adénome de prostate.,Manœuvres instrumentales ou chirurgicales.,b,4
299,OIC-027-26-B-,Quel est le principal moyen de diagnostiquer une orchi-épididymite?,Échographie scrotale,Hémocultures,Examen clinique,ECBU avec antibiogramme,c,4
300,OIC-027-27-A,Quel est le traitement recommandé pour une orchi-épididymite suspectée d'être une IST chez l'adulte?,Cotrimoxazole pendant 14 jours.,Ciprofloxacine ou lévofloxacine pendant 14 jours.,"Ceftriaxone IM puis Doxycycline pendant 10 jours, ou Ofloxacine pendant 10 jours.",Céphalosporine de 3ème génération pendant 14 jours.,c,4
301,OIC-027-27-A-,Quelle est la prise en charge immédiate d'une torsion du cordon spermatique?,Administration d'antibiotiques.,Exploration scrotale chirurgicale sans délai.,Imagerie médicale (échographie Doppler).,Observation clinique.,b,4
302,OIC-027-28-A,Quelle caractéristique clinique aide à différencier une hydrocèle d'une hernie inguinale chez l'adulte?,Douleur intense,Transillumination positive,Variations de volume dans la journée,Présence d'orifices herniaires libres,b,4
303,OIC-027-28-A-,Quelle est l'utilité principale de l'échographie scrotale dans le contexte d'une hydrocèle aiguë?,Confirmer le diagnostic d'hydrocèle chronique.,Éliminer une hernie inguino-scrotale étranglée ou une torsion du cordon spermatique.,Guérir l'hydrocèle par aspiration.,Déterminer la cause de l'hydrocèle chronique chez l'enfant.,b,4
304,OIC-027-29-B,Quel est le principal mécanisme à l'origine du testicule non descendu (cryptorchidie)?,Une migration anormale du testicule après la naissance.,Un arrêt de la migration embryologique du testicule.,Une absence de formation du testicule.,Une migration inversée du testicule vers le haut.,b,4
305,OIC-027-29-B-,"Chez l'enfant, quelle est la principale approche pour diagnostiquer un testicule non descendu?","Imagerie (scanner, IRM)",Exploration laparoscopique,Diagnostic clinique,Surveillance régulière,c,4
306,OIC-027-30-A,Quel est le traitement de référence pour la cryptorchidie?,Injection d'HCG,Observation,Abaissement chirurgical du testicule,Traitement médical hormonal,c,4
307,OIC-027-30-A-,Quelle est la cause principale de la balanoposthite selon le texte?,Diabète sucré non équilibré,Striction de l'anneau préputial,Accumulation de smegma et défaut de décalottage,Aderences balano-préputiales,c,4
308,OIC-027-31-A,Quel est le traitement initial recommandé pour une balanoposthite chez l'enfant?,Application de dermocorticoïdes,Réduction manuelle,Soins locaux antiseptiques en bain de verge,Posthectomie en urgence,c,4
309,OIC-027-31-A-,Quelle est la description typique de la douleur associée à une torsion du cordon spermatique?,"Douleur sourde, progressive, bilatérale.","Douleur aiguë, brutale, intense, continue, unilatérale.","Douleur intermittente, légère, irradiant vers le dos.","Douleur lancinante, calmée par le repos, bilatérale.",b,4
310,OIC-027-32-B,Quel est le principal inconvénient de l'imagerie en cas de forte suspicion clinique de torsion du cordon spermatique?,Elle confirme toujours le diagnostic.,Elle permet de différencier facilement la torsion d'une orchi-épididymite.,Elle peut retarder la prise en charge chirurgicale urgente.,Elle est toujours nécessaire avant une intervention chirurgicale.,c,4
311,OIC-027-32-B-,Quelle condition est illustrée par la première image (Phimosis)?,Rétrécissement du prépuce empêchant sa rétraction.,Gonflement du prépuce derrière le gland.,Inflammation du gland.,Présence d'une masse sur le scrotum.,a,4
312,OIC-027-33-A,"Quelle est la première étape de la démarche diagnostique pour un trouble mictionnel chez l'enfant, selon le texte?",L'examen clinique complet.,Le calendrier mictionnel sur 48 heures.,Le recueil attentif de l'histoire clinique.,L'observation d'une miction.,c,4
313,OIC-027-33-A-,"Selon le texte, quand les examens paracliniques sont-ils généralement utiles dans l'évaluation des troubles mictionnels chez l'enfant?","Lors de la première consultation, systématiquement.",Uniquement en cas de suspicion d'infection urinaire.,"En cas de troubles mictionnels résistants, après interrogatoire et examen clinique.","Pour tous les enfants présentant des troubles mictionnels, quel que soit leur type.",c,4
