Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
341,OIC-073-08-B-,Quelle est la présentation clinique principale de la pyélonéphrite aiguë chez l'enfant et l'adulte?,La douleur lombaire unilatérale fébrile 147,La douleur fréquemment associée à des nausées ou des vomissements liés à un iléus réflexe,La douleur de colique néphrétique doit évoquer un obstacle des voies urinaires,La [[Septicémie/Bactériémie/Fongémie de l'adulte et de l'enfant|gravité clinique 157]] et [[Sepsis et choc septique de l'enfant et de l’adulte|158]] étant défini par les critères précédemment décrits,a,4
342,OIC-073-09-B,Quelle est la nature de la guérison spontanée de la cystite simple?,a,b,c,d,a,1
343,OIC-074-02-B,Quelle est la durée recommandée de traitement pour les infections urinaires masculines en cas de fluroroquinolones?,14 jours,21 jours,14 jours,21 jours,a,1
344,OIC-074-03-A,Quelle est la nature du diagnostic d’infection urinaire chez le sujet âgé?,a,b,c,d,a,1
345,OIC-074-04-B-,Quel est le premier étape de traitement antibiotique pour une infection urinaire chez un enfant?,Avant tout traitement antibiotique,En cas de fièvre,Après réalisation d’un ECBU,En cas de facteurs de complications,c,4
346,OIC-074-05-B-,Quelle mesure hygiénique est proposée pour les cystites post-coïtales?,Seule l’augmentation de l’hydratation orale a fait la preuve formelle de son efficacité,La miction post-coïtale et les mictions non retenues semblent intéressantes ; mais c’est surtout le catalogue mictionnel qui va renseigner sur les erreurs commises par la patiente.,"la [[Constipation chez l'enfant et l'adulte|régularisation du transit 283]], le port de sous-vêtements en coton, s’essuyer d’avant en arrière...",aucun des mesures mentionnées,c,4
347,OIC-074-06-B,Quelle est l'infection urinaire la plus fréquente chez l'enfant?,a,b,c,d,a,1
348,OIC-074-07-A,Quelle est la fréquence de la gonococcie selon le contenu?,a,b,c,d,a,1
349,OIC-074-10-B-,Quelle est la cause principale de l'urétrite chez l'homme selon la description?,Gonococce,Chlamydiose,Trichomonose,Infectieuse,a,4
350,OIC-074-11-A,Quelle est une des caractéristiques des infections génitales basse chez la femme?,Leucorrhée,Pesanteur pelvienne,Signe d'urétrite associée,Col +/- inflammatoire et écoulement à l'orifice cervical,a,4
351,OIC-074-12-A,Quelle est la cause principale de l'infection génitale chez la femme selon le contenu éducatif?,a,b,c,d,a,1
352,OIC-074-13-A,Quelle est la manifestation extra-génitale la plus courante des IST?,anorectite asymptomatique +++,prurit anal,écoulement rectal purulent,diarrhée,a,4
353,OIC-074-14-A-,Quelle approche est la plus appropriée pour l'examen de l'infection génitale haute chez la femme?,Prélèvement avec pose de speculum pour examen direct + culture standard + PCR ''Neisseria gonorrhoeae'' et ''Chlamydia trachomatis'',"Prélèvement chirurgicaux ou radioguidés si infection compliquée pour culture + PCR ''Neisseria gonorrhoeae'' et ''Chlamydia trachomatis'', + rechercher de mycoplasmes",Prélèvement avec pose de speculum pour examen direct + culture standard + PCR ''Neisseria gonorrhoeae'' et ''Chlamydia trachomatis'',Prélèvement chirurgicaux ou radioguidés si infection compliquée pour culture + PCR ''Neisseria gonorrhoeae'' et ''Chlamydia trachomatis'',b,4
354,OIC-074-15-A,Quelle est la durée recommandée du traitement des IST avec la combination de Ceftriaxone et Doxycycline?,7 jours,3 jours,14 jours,5 jours,a,4
355,OIC-074-16-A-,Quelle est la dose recommandée pour la treatment des gonococci?,Ceftriaxone 1g IV/IM,Doxycycline 100mg/12h per os,Métronidazole 500mg/12h per os,Trichomonase 1g IV/IM,a,4
356,OIC-074-17-A,Quel est le moyen de prévention la plus efficace contre les IST?,L'usage de préservatifs,La vaccination contre l'HIV,La sérologie VIH,La PCR urinaire,a,4
357,OIC-074-17-A-,Quelle est la description correcte de la phase primaire d'une syphilis précoce?,Primaire : durée variable (21 jours en général),"Primaire : chancre : unique ++, fond propre, induré, génital ++, régression spontanée",Primaire : ADP satellite : non inflammatoire,"Primaire : signes généraux et extra-cutané : fébricule, céphalées, poly-ADP",b,4
358,OIC-074-18-A-,Quelle est la première éruption syphilitique?,a,b,c,d,a,1
359,OIC-074-20-A,Quelle est la dose recommandée pour le traitement de la syphilis primaire?,"Benzathine pénicilline G dose unique IM 2,4 millions d’unités",Doxycycline 14 jours,Réaction d’Herxheimer,Patient VIH+ (syphilis primaire ou secondaire),a,4
360,OIC-074-21-A,Quelle est la manifestation clinique principale liée au HPV?,Crêtes-de-coq,Maculo-papules rosées,Lesions pré-cancéreuses (LSIL ou HSIL),Néoplasie intra épithéliale (NIE),c,4
361,OIC-074-21-A-,Quelle est la méthode de prévention recommandée pour les infections liées au HPV?,"Vaccin nonavalent, 2 ou 3 doses","Vaccin nonavalent, 1 dose","Vaccin nonavalent, 4 doses","Vaccin nonavalent, 5 doses",a,4
362,OIC-074-22-B-,Quelle option correspond à l'examen direct pour le diagnostic de la trichomonose?,Examen direct ou PCR,PCR,Examen direct,PCR,c,4
363,OIC-074-26-B-,Quelle est la famille des virus qui contient le virus de la rougeole?,Paramyxoviridae,Rickettsia,Rougeole,Rickettsia,a,2
364,OIC-075-01-A-,Quelle est la classification de la maladie mentionnée?,a),b),c),d),a,1
365,OIC-075-03-B,Quelle est la relation entre la scarlatine et la toxine érythrogène du groupe A (SGA)?,La scarlatine est liée à la toxine érythrogène du Streptocoque du groupe A,La scarlatine est liée à la toxine érythrogène du groupe B,La scarlatine est liée à la toxine érythrogène du groupe C,La scarlatine est liée à la toxine érythrogène du groupe D,a,4
366,OIC-075-04-B,Quelle est la durée de l'incubation de la varicelle chez l'enfant?,2 semaines,2 jours avant l'éruption,1 semaine,Aucune,a,4
367,OIC-075-05-B-,Quelle situation nécessite une prise en charge urgent?,a,b,c,d,a,1
368,OIC-075-06-A-,Quelle est une affirmation correcte concernant les diarrhées liquidiennes virales chez l'enfant?,a. Les diarrhées liquidiennes virales sont présentes chez les enfants,b. Les enfants sont souvent infectés par C. difficile,c. La diarrhée à C. difficile est rare chez l'enfant,d. Les enfants sont colonisés par C. difficile,c,4
369,OIC-075-08-A,Quelle recherche est indiquée en cas de selles mousseuses persistantes chez l'enfant ou l'adulte?,a,b,c,d,a,1
370,OIC-075-09-A,Quelle est l'indication principale de l'examen endoscopique?,Diarrhées persistantes sans cause identifiée,Diarrhées infectieuses de l'adulte et de l'enfant,Rareté des examens endoscopiques chez les enfants,Étiologie identifiée à la diarrhée,a,4
371,OIC-075-10-A,Corriger ou prévenir la déshydratation en privilégiant la voie orale quand possible,Préparer des solutions de sucre,Éviter les aliments gras,Utiliser des médicaments antidiarrhéiques,Rester en repos,a,3
372,OIC-075-11-A,Quelle est la bonne hygiène à adopter avant les repas et après les toilettes pour la prévention de la diarrhée infectieuse?,a,b,c,d,a,1
373,OIC-075-13-A-,Quelle est la transmission principale de la taeniasis?,Ingestion d'œufs,Ingestion de larves,Ingestion de viande,Ingestion de selles,b,4
374,OIC-075-14-A,Quelle est la principale situation clinique liée à la consommation d’eau polluée?,Troubles gastro-intestinaux (pollution microbienne et parasitaire),"Atteinte neurologique (pollution microbienne : Salmonella, typhi, Clostridium botulinum)","Purpura thrombotique thrombocytopénique (E. coli, Shigella)",Choc (toxines),a,4
375,OIC-075-14-A-,Quelle source de pollution est la plus fréquente concernant les ressources en eau?,La pollution thermique,La pollution radioactive,La pollution chimique,La pollution microbienne,c,4
376,OIC-075-17-A,Quelle est la méthode de detection utilisée pour identifier une suspicion de TIAC?,Une analyse microbiologique,Une consultation médicale,Un signalement via l’ARS,Une consultation neurologique,c,4
377,OIC-075-18-B,Les mesures de prévention en dehors d’un contexte de TIAC incluent :,l’application de règles d’hygiène scrupuleuses durant toute la chaîne de préparation alimentaire,la surveillance médicale du personnel et éviction de certains agents en fonction du risque,la surveillance médicale du personnel et éviction de certains agents en fonction du risque,les prélèvements microbiologiques de routine dans la restauration collective,a,4
378,OIC-075-19-A-,Quel outil principal du médecin du travail est mentionné dans la description?,a,b,c,d,a,1
379,OIC-075-20-A,Quelle option correspond à la consultation systématique dans le suivi de santé en santé au travail?,a,b,c,d,a,1
380,OIC-075-21-A,Quelle est la principale objectif de la prévention primaire?,Eviter l'apparition d'effets délétères,Concerne tous les types de risques,Elle est technique collective,Elle peut être médicale,a,4
381,OIC-075-21-A-,Quelle est la responsabilité de l'employeur dans la hiérarchisation des risques professionnels?,L'employeur,L'équipe pluridisciplinaire de santé au travail,Le médecin du travail,Les agents chimiques,a,1
382,OIC-075-22-A,Quelle est la première étape pour gérer les risques professionnels?,Supprimer les dangers,Limiter les émissions à la source,Limiter l'exposition des salariés,Evaluer l'efficacité des mesures de prévention,a,4
383,OIC-075-23-B,Quelle est la prévalence de l’allergie aux venins d’hyménoptères?,10 à 40 % de la population,"0,3 à 7,5 % de la population générale","0,03 à 0,45/million d’habitants/an",Aucune des options,b,4
384,OIC-075-24-A-,"Les allergies aux venins d'hyménoptères sont des hypersensibilités de type 1, médiates par des IgE spécifiques des venins.",a,b,c,d,a,1
385,OIC-075-25-A-,Les allergènes responsables d’allergie alimentaire IgE-dépendante sont les plus fréquents chez l’enfant?,Le lait avant l’âge de 6 mois,L’arachide surtout après 3 ans,"L’œuf (plus fréquent), lait de vache, moutarde, morue : de 5 mois à 15 ans","Fruits à coque, certains fruits (pomme, poire, prune, pêche, abricot, kiwi), crustacés, soja",c,4
386,OIC-075-26-A-,Quelle est la raison principale de la prise en charge diagnostique et thérapeutique des allergies croisées entre allergènes respiratoires et alimentaires?,d'allergènes similaires,d'homologie forte,par les IgE spécifiques,par des sources allergéniques distinctes,c,4
387,OIC-075-27-A,Quelle étape est essentielle pour identifier une réaction à une piqûre d’hyménoptère selon le diagnostic positif?,l’anamnèse,"identification de l’insecte par le sujet, la persistance ou non d’un dard en place",type de réaction et la chronologie des symptômes,tests cutanés : tests intradermiques (IDR) ('''pas de prick'''),a,4
388,OIC-075-30-B,Quel est le type de traitement local utilisé pour la conjonctivite allergique?,Lavages oculaires fréquents et applications de compresses humides froides.,Antihistaminiques H1 en collyre.,Inhibiteurs de la dégranulation des mastocytes en collyre (cromoglicate de sodium).,Antihistaminiques H2 en collyre.,c,4
389,OIC-075-31-B,Les principaux facteurs déclenchants dans l’asthme chez l’enfant sont en premier lieu :,les infections virales,l’allergie aux pneumallergènes (les mêmes que chez l’adulte),l’exposition au tabac dès la conception,la pollution de l’air intérieur et la pollution atmosphérique,a,4
390,OIC-075-31-B-,Quelle indication est correcte pour la réalisation d'un test de dépistage IgE multiallergénique chez l'enfant?,La prescription est donnée par le médecin de soin primaire.,La prescription est donnée pour des allergies respiratoires.,La prescription est donnée pour des allergies alimentaires.,La prescription est donnée pour des allergies à des allergènes non testés.,c,4
391,OIC-075-32-B-,Quelle est la cause principale de l'urticaire selon le texte?,L'urticaire superficielle,L'urticaire profond ou angio-œdème,La libération par les mastocytes de histamine,La vasodilatation tissulaire,c,4
392,OIC-076-01-A,Quelle est la caractéristique principale des papules oedèmateuses (urticaire superficielle) selon le texte?,a,b,c,d,a,1
393,OIC-076-02-A,Quelle est la relation entre l’urticaire aigue et une anaphylaxie?,C'est un signe secondaire à une allergie ou hypersensibilité immédiate appelée anaphylaxie,C'est un signe secondaire à une allergie ou hypersensibilité chronique,C'est un signe secondaire à une anaphylaxie,C'est un signe secondaire à une allergie ou hypersensibilité chronique,a,4
394,OIC-076-03-A,Quelle est la méthode de traitement pour une urticaire aiguë chez l'enfant?,Antihistaminiques anti H1 de 2ème génération 1 à 2 cpés/jour,Antihistaminiques anti H1 de 2ème génération 4 cpés/jour,Antihistaminiques anti H1 de 2ème génération 4 cpés/jour,Antihistaminiques anti H1 de 2ème génération 1 à 2 cpés/jour,a,1
395,OIC-076-03-A-,Quelle est la définition de l'atopie selon le contenu éducatif?,Une réactivité immunologique anormale IgE médiée par des antigènes environnementaux,Une réactivité immunologique anormale IgE médiée par des antigènes génétiques,Une réactivité immunologique anormale IgE médiée par des antigènes allergènes,Une réactivité immunologique anormale IgE médiée par des antigènes génétiques et environnementaux,a,4
396,OIC-076-04-A,Quelle est la phase clinique de la dermatite atopique en fonction de la localisation des lésions et de l'évolution?,En phase aiguë : eczéma aigu.,"Les lésions élémentaires : érythème, œdème, vésicules.",Les lésions érythémato-squameuses et lichénification.,La guérison dans l'enfance.,c,3
