Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
484,OIC-074-01-A-,Quels sont les éléments cliniques fondamentaux pour le diagnostic positif de l’infection urinaire masculine ?,"La survenue d’une symptomatologie aiguë, la présence de fièvre et des frissons.","La présence de fièvre et des frissons, les symptômes du bas appareil urinaire préexistants.","Les symptômes du bas appareil urinaire préexistants, la survenue d’une symptomatologie aiguë.","La présence de fièvre et des frissons, les complications graves telles que le sepsis et la rétention aiguë d’urine.",a,4
485,OIC-074-02-B,"Quelle est la durée de traitement recommandée pour une infection urinaire masculine utilisant des fluroroquinolones, du C3G IV ou du cotrimoxazole?",7 jours,14 jours,21 jours,28 jours,b,4
486,OIC-074-03-A,"Quel est le diagnostic de présomption pour l'infection urinaire chez le sujet âgé, hors des cas typiques?",Infection urinaire aiguë,Syndrome infectieux,Diabète insipide,Syndrome gériatrique,d,4
487,OIC-074-03-A-,Quels sont les signes cliniques qui doivent évoquer une infection urinaire chez un enfant ?,Fièvre isolée,Signes fonctionnels urinaires fébriles,Des lombalgies fébriles,Tous les précédents,d,4
488,OIC-074-04-B,Quel est le premier examen complémentaire à prescrire chez un enfant présentant des signes évocateurs d'infection urinaire ?,Bandelette urinaire,ECBU,Échographie rénale,Hémoculture,a,4
489,OIC-074-05-B,Quels sont les examens complémentaires à réaliser pour confirmer le diagnostic de cystites récidivantes ?,"Cystographie, cystoscpie, scanner","Calendrier mictionnel, débitmétrie, échographie des voies urinaires","SBAU de la phase de remplissage, bactériurie","Hématurie, tumeurs vésicales",b,4
490,OIC-074-06-B,Quelle est la fréquence d'infections urinaires chez l'enfant ?,Très rare,Frequente,Rare,Inconnue,b,2
491,OIC-074-06-B-,Quels sont les agents pathogènes responsables des infections urogénitales chez l'homme et de cervicovaginites chez la femme ?,Neisseria gonorrhoeae et Chlamydia trachomatis,Treponema pallidum et Human papillomavirus,Trichomonas vaginalis et Neisseria gonorrhoeae,Chlamydia trachomatis et Trichomonas vaginalis,a,4
492,OIC-074-07-A,Quelle est la population qui présente le plus fort taux d'infection par gonococcie en France?,Femmes,Hommes,Jeunes femmes européennes,Hétérosexuels,b,4
493,OIC-074-07-A-,Quelles sont les mesures préventives des infections sexuellement transmissibles (IST) ?,Seuls les préservatifs peuvent protéger contre les IST.,Les préservatifs et la vaccination sont deux moyens efficaces de prévenir les IST.,"Il n'y a pas de moyen de prévenir les IST, il faut simplement se faire dépister régulièrement.",Seuls les tests de dépistage peuvent protéger contre les IST.,b,4
494,OIC-074-08-A-,Quelle est la caractéristique distinctive du chancre mou ?,Il est unique et localisé à fond propre.,Il est superficiel et douloureux avec des contours polycycliques.,Il est multiple et sale avec douleurs importantes et adénopathies inflammatoires.,Il est peu douloureux et granulomateux.,c,4
495,OIC-074-09-A-,Quel est le caractère distinctif du chancre syphilitique?,Il est pénible,Il est indolore,Il est ulcérateur,Il est douloureux,b,4
496,OIC-074-10-B,Quels sont les signes cliniques de l'urétrite masculine?,Ecoulement urétral,Dysurie,Douleurs urétrales : brûlures permanentes ou mictionnelles,Prurit urétral,a,4
497,OIC-074-11-A-,Quels sont les signes cliniques d'une salpingite chez la femme?,Fièvre et douleurs pelviennes,Douleur au toucher vaginal et inflammation endocol,Écoulement de l'orifice du col et douleur pelvienne augmentée,Tous les signes mentionnés précédemment,d,4
498,OIC-074-12-A,"Quelle est la cause de l'infection génitale basse chez une femme qui présente des leucorrhées purulentes, une pesanteur pelvienne et des signes d'urétrite associée?",Gonocoque,Chlamydiose,Trichomonose,Candidose,a,4
499,OIC-074-13-A,Quelles sont les manifestations extra-génitales d'une infection à Gonocoque?,Prurit anal et écoulement rectal purulent,Fièvre et atteinte cutanée,Pharyngite et anorectites asymptomatiques,Polyarthrite aiguë ou subaiguë réactionnelle,b,4
500,OIC-074-13-A-,Quels sont les examens complémentaires à réaliser en cas d'IST ?,"Sérologies : VIH, VHB, test tréponémique +/- test non tréponémique",PCR pharyngée et anale selon les pratiques sexuelles,"Culture : systématique pour le gonocoque, écoulement urétral, auto-prélévement vaginal, selon la symptomatologie",Examen du col de l'utérus si condylome chez la patiente ou son conjoint,a,4
501,OIC-074-14-A,Quelles sont les mesures générales de prise en charge pour toutes les Infections Sexuellement Transmissibles (IST) ?,"Identifier le, la ou les partenaire(s) contaminé(e)s ou contaminateur(trice)s et proposer d'emblée un dépistage, un diagnostic et/ou un traitement probabiliste.",Proposer systématiquement une sérologie VIH et une PCR urinaire ou génitale à la recherche de Neisseria gonorrhoeae et Chlamydia trachomatis.,Insister sur les risques de recontamination (éducation) et proposer un traitement de type PrEP contre le VIH en cas de prise de risque trop régulière.,"Protection des rapports sexuels par l’usage de préservatifs, recommandation en particulier d'abstinence/rapports protégés jusqu'à disparition de la contagiosité (au moins 7 jours).",a,4
502,OIC-074-15-A,Quel est le traitement recommandé pour une infection probabiliste à gonocoque et à chlamydia ?,Ceftriaxone dose unique IM ou IV 1000 mg,Doxycycline 200 mg PO 7 jours (ou azithromycine 1g dose unique),"Pénicilline G benzathinique IM 2,4 millions UI",Metronidazole 500 mg PO 7 jours,a,4
503,OIC-074-16-A,Quel est le traitement de choix pour une gonococcie avec allergie aux β-lactamines?,Ceftriaxone,Azithromycine,Gentamicine,Ciprofloxacine,b,4
504,OIC-074-17-A,Quelles sont les modalités de prévention des Infections Sexuellement Transmissibles (IST) ?,Seuls les vaccins peuvent prévenir les IST.,Les préservatifs et la vaccination sont efficaces pour prévenir les IST.,"Il n'y a pas de moyen de prévenir les IST, il faut simplement se faire dépister régulièrement.",Seuls les tests de dépistage peuvent prévenir les IST.,b,4
505,OIC-074-17-A-,Quels sont les signes cliniques d'une syphilis précoce ?,"Chancre unique, roséole syphilitique et syphilides papuleuses","Fébricule, céphalées et poly-ADP",Ulcération des parties génitales et macules rosées,Papules cuivrées et signes généraux extra-cutané,a,4
506,OIC-074-18-A,Quelle est la caractéristique principale de la syphilis latente tardive?,Présence de signes cliniques,Absence de signe clinique,Sérologie négative,Date présumée du contact inférieur à un an,b,4
507,OIC-074-19-A,Quel est le stade de syphilis représenté dans la photographie?,Primaire,Secondaire,Tertiaire,Quaternaire,b,2
508,OIC-074-20-A,Quelle est la dose de benzathine pénicilline G recommandée pour le traitement de la syphilis primaire chez un patient VIH+ ?,"1,8 million d'unités","2,4 millions d'unités","3,6 millions d'unités","4,8 millions d'unités",b,4
509,OIC-074-20-A-,Quelle est la dose unique de benzathine pénicilline G recommandée pour le traitement de la syphilis secondaire précoce ?,2 millions d'unités,"2,4 millions d'unités",3 millions d'unités,4 millions d'unités,b,4
510,OIC-074-21-A,Quelles sont les manifestations cliniques du HPV?,Condylomes acuminés,Condylomes plans,Néoplasie intra épithéliale (NIE),Toutes les options précédentes,d,4
511,OIC-074-21-A-,Quel est le vaccin préventif recommandé contre les infections liées au HPV?,Vaccin trivalent,Vaccin nonavalent,Vaccin quadrivalent,Vaccin octavalent,b,4
512,OIC-074-22-B,Quelle est la cause de la trichomonose ?,Bactérie,Protozoaire,Virus,Fungi,b,4
513,OIC-074-23-B,Quel est le traitement recommandé pour une infection à Neisseria gonorrheae non compliquée chez un adulte ?,Doxycycline pendant 7 jours,Ceftriaxone dose unique IM ou IV 1000 mg,Azithromycine 1g dose unique,Gentamycine pendant 5 jours,b,4
514,OIC-074-23-B-,Quelles sont les principales conséquences à long terme des infections génitalles humaines (IGH) chez la femme?,Algies pelviennes chroniques,Stérilité tubaire,Grossesse extra-utérine,Toutes les options précédentes,d,5
515,OIC-074-24-A-,Quel est le type de papillomavirus humain (HPV) responsable des condylomes?,HPV 6,HPV 11,HPV 16,HPV 18,a,4
516,OIC-074-25-B,Quel est le type d'éruption caractéristique des exanthèmes érythémateux ?,Maculeux sans intervalle de peau saine,Vésiculo-pustuleux,Maculo-papuleux avec intervalles de peau saine,Pustuleux sans macules,c,4
517,OIC-074-25-B-,Quelle est la caractéristique principale d'une urgence vitale immédiate dans le contexte des exanthèmes fébriles de l'enfant?,Fever,Rash,Organ failure,Contagion,c,4
518,OIC-074-26-B,Quel est le signe clinique qui caractérise une urgence ?,Défaillance hémodynamique,Ulcérations muqueuses +/- décollements épidermiques,"Erythème, oedème de la face, adénopathies, altération état général",Fièvre ≥ 5 jours + adénopathies cervicales + atteinte muqueuse,a,4
519,OIC-075-01-A-,Quel est le mode de transmission du Parvovirus B19?,Transmission par voie digestive,Transmission interhumaine par voie respiratoire,Transmission par piqûre d'insecte,Transmission par contact direct,b,4
520,OIC-075-02-A,Quel virus est responsable de la roséole ?,HHV6,HHV7,HHV8,HHV9,a,4
521,OIC-075-02-A-,Quel est le virus responsable de la mononucléose infectieuse ?,Virus Epstein-Barr (EBV),Virus Cytomegalovirus (CMV),Virus VIH,Toxoplasma gondii,a,4
522,OIC-075-03-B,Quelle toxine érythrogène est liée à la scarlatine?,Toxine érythrogène du Streptocoque du groupe B,Toxine érythrogène du Streptocoque du groupe A,Toxine érythrogène du Pneumococcus,Toxine érythrogène de la Staphylocoque,b,4
523,OIC-075-04-B,Quelle est la principale voie de contagion de la varicelle ?,Voie aérienne (aérosol),Contact avec les vésicules,Transmission par le sang,Transmission par les muqueuses,a,4
524,OIC-075-04-B-,Quelle est la définition de la diarrhée chez l'enfant?,Plus de 3 selles par jour,Selles molles ou liquides émises trop fréquemment et en quantité abondante,Moins de 3 selles par jour,Aucune définition spécifique,b,4
525,OIC-075-05-B-,"Quelle est la situation clinique caractérisée par une pâleur, un purpura, une hématurie et une insuffisance rénale organique ?",Déshydratation aigue,Sepsis,Syndrome hémolytique et urémique (SHU),Tableau pseudo-occlusif post-diarrhée,c,4
526,OIC-075-06-A,Quel est l'agent pathogène le plus courant dans un contexte humanitaire pour une diarrhée aiguë infectieuse ?,Vibrio cholera,Bacillus cereus,Staphylococcus aureus,Salmonella enterica non Typhi,a,4
527,OIC-075-07-B,Quels sont les parasites digestifs les plus fréquemment retrouvés à l'origine de diarrhées ?,Giardia intestinalis et Cryptosporidium spp.,Ascaris lumbricoides et Trichuris trichiura,Entamoeba histolytica et Balantidium coli,Dientamoeba fragilis et Chilomastix mesnili,a,4
528,OIC-075-07-B-,Quels sont les examens complémentaires à prescrire en cas de diarrhée aigue fébrile ?,Coproculture et hémocultures,Examen parasitologique des selles et recherche de toxines de C. difficile,Examen virologique et hémocultures,Coproculture et examen parasitologique des selles,a,4
529,OIC-075-09-A,Quelles sont les indications de l’examen endoscopique pour une personne souffrant de diarrhées persistantes sans cause identifiée ?,Diarrhée aiguë avec fièvre,Diarrhée chronique avec perte de poids,Diarrhée persistante sans cause identifiée malgré le bilan précédemment décrit,Tous les cas de diarrhée,c,4
530,OIC-075-09-A-,Quel est le traitement de la déshydratation chez l'enfant ?,Réhydratation orale avec un soluté de réhydratation orale (SRO),Réhydratation intraveineuse en hospitalisation,Essai de SRO par voie entérale par sonde nasogastrique,Arrêt de l'alimentation,a,4
531,OIC-075-10-A,Quelle est la méthode recommandée pour corriger ou prévenir la déshydratation chez un adulte souffrant de diarrhée ?,Administer des médicaments antidiarrhéiques,Favoriser l'hydratation orale,Injecter des solutions électroniques,Prescrire des antibiotiques,b,4
532,OIC-075-10-A-,Quelle est l'indication principale pour administrer un antibiotique chez un adulte présentant une diarrhée infectieuse ?,Diarrhée non sévère avec fièvre,Syndrome dysentérique fébrile,Diarrhée cholériforme légère,Diarrhée gastroentéritique aigüe avec selles bloody,b,4
533,OIC-075-11-A-,What is a foodborne outbreak?,An isolated case of food poisoning,A group of people who have eaten the same contaminated food and developed symptoms,A single case of food poisoning that has been reported to the authorities,Any illness caused by eating contaminated food,b,4
534,OIC-075-12-A,Quelle est la situation d'urgence à prendre en charge immédiatement dans le cas de diarrhée infectieuse ?,La présence de vomissements,Une température corporelle élevée,Une déshydration sévère,Toutes les situations ci-dessus,c,4
535,OIC-075-12-A-,Quels sont les objectifs de la réhydratation orale et intraveineuse dans le traitement d'une diarrhée aiguë?,Réduire la fréquence des selles,Éviter l'absorption de substances toxiques,Restaurer les fluides corporels et les électrolytes,Supprimer les symptômes gastrointestinaux,c,4
