id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
OIC-022-05-A,Quelle est la différence entre l'errance diagnostique et l'impasse diagnostique?,La période allant de l'apparition des premiers symptômes à la date à laquelle un diagnostic précis est posé.,L'échec à définir la cause précise de la maladie après avoir mis en œuvre l'ensemble des investigations disponibles en l'état de l'art.,Une période allant de l'apparition des premiers symptômes jusqu'à ce qu'une forme atypique d'une maladie connue soit identifiée.,L'échec à définir la cause précise de la maladie après avoir mis en œuvre toutes les investigations disponibles pour une maladie dont la cause génétique ou autre n'a pas encore été reconnue.,La période allant de l'apparition des premiers symptômes à la date à laquelle un diagnostic précis est posé.,0
OIC-024-06-B,Quelle est la prise en charge des hémorragies obstétricales?,"La prise en charge des hémorragies obstétricales consiste en une estimation des pertes sanguines, une délivrance artificielle en urgence, une révision utérine, un massage utérin et une inspection sous valves des voies génitales basses.","La prise en charge des hémorragies obstétricales consiste en une estimation des pertes sanguines, une délivrance artificielle en urgence, une révision utérine, un massage utérin et une inspection sous valves des voies génitales basses.","La prise en charge des hémorragies obstétricales consiste en une estimation des pertes sanguines, une délivrance artificielle en urgence, une révision utérine, un massage utérin et une inspection sous valves des voies génitales basses.","La prise en charge des hémorragies obstétricales consiste en une estimation des pertes sanguines, une délivrance artificielle en urgence, une révision utérine, un massage utérin et une inspection sous valves des voies génitales basses.","La prise en charge des hémorragies obstétricales consiste en une estimation des pertes sanguines, une délivrance artificielle en urgence, une révision utérine, un massage utérin et une inspection sous valves des voies génitales basses.",0
OIC-024-07-B,"La prévention de l'hypertension périnatale (HPP) comprend les modalités suivantes, à l’exception de la surveillance systématique pendant 2 heures en salle de travail.",Administration prophylactique d'oxytocine dès la sortie de l'enfant,Mise en place d'un sac de recueil des pertes sanguines juste après l'expulsion,Délivrance artificielle en cas de non-décollement placentaire 30 minutes après l'accouchement,Vérification macroscopique du placenta et des membranes après la délivrance,Surveillance systématique pendant 2 heures en salle de travail,0
OIC-024-10-B,Savoir prescrire et interpréter les examens complémentaires en cas d’HTA gravidique,"Interpretation de l'albumine/creatinine urinaire pour eliminer une preecclampsie, elevation de la creatinine chez une femme encinee, savoir demander des exams obstetriocaux visant a evaluer le developpement fetal.",Savoir prescrire et interpréter les examens complémentaires en cas d’HTA gravidique,"Interpretation de l'albumine/creatinine urinaire pour eliminer une preecclampsie, elevation de la creatinine chez une femme encinee, savoir demander des exams obstetriocaux visant a evaluer le developpement fetal.",Savoir prescrire et interpréter les examens complémentaires en cas d’HTA gravidique,"Interpretation de l'albumine/creatinine urinaire pour eliminer une preecclampsie, elevation de la creatinine chez une femme encinee, savoir demander des exams obstetriocaux visant a evaluer le developpement fetal.",0
OIC-024-14-B,Quelles sont les recommandations pour surveiller une grossesse avec hypertension artérielle (HTA)?,"Surveillance renforcée, consultation tous les 10 jours environ, bilan biologique régulier et échographie mensuelle.",Un carnet de suivi 'Grossesse et HTA' pour optimiser le parcours de soins entre les différents soignants intervenant dans le suivi.,"Au 9<sup>ème</sup> mois, la possibilité d'un déclenchement artificiel du travail en fonction des conditions obstétricales.",Toutes les deux propositions précédentes sont correctes.,"Surveillance renforcée, consultation tous les 10 jours environ, bilan biologique régulier et échographie mensuelle.",0
OIC-024-18-A,"Menace d’accouchement prématuré (MAP) est défini par une association de modifications cervicales et de contractions utérines régulières et douloureuses avant 37 SA, soit entre 22 SA et 36 SA + 6 jours. Concernant les modifications du col : évaluée par TV et/ou par échographie du col plus objective et reproductible que la TV. Un col raccourci est défini par une longueur < 25 mm. Si l’accouchement survient avant 22 SA, on parle de fausse couche tardive.",Une menace d'accouchement prématuré (MAP) ne peut pas être diagnostiquée avant le terme de la grossesse.,La menace d’accouchement prématuré (MAP) est caractérisée par des contractions utérines irrégulières et douloureuses.,Une fausse couche tardive n'est pas une complication liée à la grossesse.,Le diagnostic de menace d’accouchement prématuré (MAP) est effectué uniquement par échographie du col.,A,0
OIC-024-21-B,"Le traitement d'une menace d'accouchement prématuré comprend les principes suivants, sauf :",Antibiothérapie uniquement si infection diagnostiquée,En cas de rupture des membranes : antibioprophylaxie courte systématique,Tocolyse pendant 48 heures par inhibiteurs calciques (nifédipine) ou antagonistes de l'oxytocine (atosiban),"Antipyrétique, antispasmodique, du repos sans alitement strict++",Pas d’hospitalisation prolongée mais suivi à domicile possible (SF libérale ou HAD),0
OIC-024-24-A,Quels sont les examens complémentaires à réaliser en cas de fièvre au cours de la grossesse ?,"ECBU, NFS-CRP, hémocultures, sérologies selon contexte","ECBU, NFS-CRP, hémocultures, recherche de Listeria M, PCR COVID, test rapide grippe, streto test, RCF et tocométrie, échographie obstétricale","NFS-CRP, hémocultures, sérologies selon contexte, PCR COVID, test rapide grippe, streto test, RCF et tocométrie, échographie obstétricale","ECBU, NFS-CRP, hémocultures, recherche de Listeria M, PCR COVID, test rapide grippe, streto test, RCF et tocométrie, échographie obstétricale, analyse de la bandelette urinaire, analyse d'un examen cytobactériologique des urines (ecbu), analyse de l'hemogramme","ECBU, NFS-CRP, hémocultures, sérologies selon contexte",0
OIC-026-02-A,"Quelle est l'origine des douleurs chez une femme enceinte qui présente une menace d'accouchement prématuré, causes gynécologiques, urinaires et digestives ? ",Menace d’accouchement prématuré,Causes gynécologiques,Causes urologiques,Causes digestives,Menace d’accouchement prématuré,0
OIC-026-05-B,Quelle est la dose maximale d’irradiation qu’un examen d’imagerie peut atteindre sans poser de risque pour l’enfant à naître ?,100 mGy,200 mGy,300 mGy,400 mGy,A,0
OIC-027-02-B,Quelles sont les principales étiologies microbiennes des infections materno-fœtales?,Bactéries,Parasites,Virus,Autres,"Bactéries, Parasites, Virus",0
OIC-027-05-A,"La surveillance d’une femme enceinte pour la toxoplasmose est réalisée par dépistage sérologique mensuel : la recherche d’IgG et IgM de la toxoplasmose est obligatoire à la déclaration de grossesse (sauf immunité maternelle antérieure documentée). Chez les femmes non immunisées, la sérologie sera répétée mensuellement jusqu’à l’accouchement du fait de la fréquence élevée des formes inapparentes de toxoplasmose maternelle (80%). La conduite à tenir en cas de sérologie positive maternelle est la suivante.",La surveillance se fait par dépistage sérologique tous les 3 mois,La recherche d’IgG et IgM n’est pas obligatoire à la déclaration de grossesse,La sérologie est répétée mensuellement jusqu’à l’accouchement chez toutes les femmes enceintes,La conduite à tenir en cas de sérologie positive maternelle n’est pas la même que celle décrite dans le contenu éducatif,La surveillance se fait par dépistage sérologique tous les 3 mois,0
OIC-027-06-A,Quelles sont les recommandations pour prévenir la toxoplasmose ?,"Consommer de la viande bien cuite, préférer les aliments congelés.",Se laver les mains avant et après toute manipulation d'aliments.,Laver soigneusement crudités et salades.,Eviter les contacts avec les chats et port de gants pour nettoyer la litière du chat et faire du jardinage.,"Consommer de la viande bien cuite, préférer les aliments congelés.",0
OIC-027-07-A,Quelles sont les conséquences d’une rubéole au cours de la grossesse?,Le fœtus peut être contaminé par la mère.,La contamination du fœtus est transplacentaire et le virus de la rubéole est tératogène.,Le risque d’infection fœtale varie avec l’âge gestationnel.,La contamination du fœtus peut être asymptomatique.,Le risque d’infection fœtale varie avec l’âge gestationnel.,0
OIC-027-08-A,La rubéole congénitale est une maladie évitable grâce à la vaccination.,La rubéole congénitale n'est pas évitable.,La rubéole congénitale peut être évitable mais la vaccination n'est pas obligatoire.,"La rubéole congénitale est évitable grâce à la vaccination, mais seulement si la femme en âge de procréer a été vaccinée et sa sérologie contrôle l'efficacité de la vaccination.",La rubéole congénitale n'est pas évitable même avec la vaccination.,"La rubéole congénitale est évitable grâce à la vaccination, mais seulement si la femme en âge de procréer a été vaccinée et sa sérologie contrôle l'efficacité de la vaccination.",0
OIC-027-13-B,"Quel virus peut être transmis de la mère au fœtus ou au nouveau-né, et quelles sont les conditions de transmission?",HSV,VHB,VIH,VZV,HSV,0
OIC-027-17-A,Le dépistage du VIH chez les femmes enceintes est-il obligatoire?,"Oui, il est obligatoire.","Non, il n'est pas obligatoire.",Seulement si la mère manifeste des symptômes de l'infection.,Seulement si le père est connu comme porteur du VIH.,"Oui, il est obligatoire.",0
OIC-027-18-A,La varicelle chez la femme enceinte : connaître les éléments de prévention par la vaccination,"Toutes les femmes en âge de procréer devraient être vaccinées contre la varicelle, quelle que soit leur histoire clinique.",Seules les femmes en âge de procréer ayant un projet de grossesse et n'ayant pas d'antécédent clinique de varicelle devraient être vaccinées.,"Toutes les adolescentes de 12 à 18 ans non vaccinées contre la varicelle devraient être vaccinées, quelle que soit leur histoire clinique.",Seules les adolescentes de 12 à 18 ans non vaccinées et ayant un projet de grossesse devraient être vaccinées.,Seules les adolescentes de 12 à 18 ans non vaccinées et ayant un projet de grossesse devraient être vaccinées.,0
OIC-027-22-B,Quels sont les mécanismes de transmission materno-foetale du streptocoque B ?,Transmission par voie aérienne,Transmission par voie sanguine,Transmission verticale,Transmission transplacentaire,Transmission verticale,0
OIC-027-24-B,Quelle influence la vaginose bactérienne a-t-elle sur le risque d'accoucher prématurément ?,La vaginose bactérienne augmente le risque d'accoucher prématurément.,La vaginose bactérienne n'a aucun impact sur le risque d'accoucher prématurément.,La vaginose bactérienne réduit le risque d'accoucher prématurément.,Le rôle de la vaginose bactérienne dans le risque d'accoucher prématurément est inconnu.,La vaginose bactérienne n'a aucun impact sur le risque d'accoucher prématurément.,0
